strain,chr,start.pos,length,prop.o.arm,arm
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P26_C1_198,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P27_C2_182,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P27_C2_182,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P27_C2_182,Ca21chr2_C_albicans_SC5314,1368504,1336271,0.291,left
P6xSC_P27_C2_182,Ca21chr2_C_albicans_SC5314,1336271,8421,0.3077,left
P6xSC_P27_C2_182,Ca21chr4_C_albicans_SC5314,330385,223923,0.6684,left
P6xSC_P27_C2_182,Ca21chr4_C_albicans_SC5314,223923,220402,0.7752,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,936422,780168,0.0482,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P27_C2_182,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P27_C2_182,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P27_C2_182,Ca21chr2_C_albicans_SC5314,1368504,1336271,0.291,left
P6xSC_P27_C2_182,Ca21chr2_C_albicans_SC5314,1336271,8421,0.3077,left
P6xSC_P27_C2_182,Ca21chr4_C_albicans_SC5314,330385,223923,0.6684,left
P6xSC_P27_C2_182,Ca21chr4_C_albicans_SC5314,223923,220402,0.7752,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,936422,780168,0.0482,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P27_C2_182,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,2282805,2309057,0.4419,right
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,2309057,3177404,0.458,right
P6xSC_P28_C3_166,Ca21chr2_C_albicans_SC5314,1368504,1347002,0.291,left
P6xSC_P28_C3_166,Ca21chr2_C_albicans_SC5314,1347002,8421,0.3021,left
P6xSC_P28_C3_166,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P28_C3_166,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,936422,780168,0.0482,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,2282805,2309057,0.4419,right
P6xSC_P28_C3_166,Ca21chr1_C_albicans_SC5314,2309057,3177404,0.458,right
P6xSC_P28_C3_166,Ca21chr2_C_albicans_SC5314,1368504,1347002,0.291,left
P6xSC_P28_C3_166,Ca21chr2_C_albicans_SC5314,1347002,8421,0.3021,left
P6xSC_P28_C3_166,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P28_C3_166,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,936422,780168,0.0482,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P28_C3_166,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P29_C4_150,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P2_A1_194,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P2_A1_194,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P2_A1_194,Ca21chr2_C_albicans_SC5314,369569,296487,0.8085,left
P6xSC_P2_A1_194,Ca21chr2_C_albicans_SC5314,296487,8421,0.8464,left
P6xSC_P2_A1_194,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P2_A1_194,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,936422,780168,0.0482,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P2_A1_194,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P2_A1_194,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P2_A1_194,Ca21chr2_C_albicans_SC5314,369569,296487,0.8085,left
P6xSC_P2_A1_194,Ca21chr2_C_albicans_SC5314,296487,8421,0.8464,left
P6xSC_P2_A1_194,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P2_A1_194,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,936422,780168,0.0482,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,780168,762439,0.207,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,762439,643004,0.225,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P2_A1_194,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,1768491,2200247,0.1255,right
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,608422,514584,0.3816,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,1768491,2200247,0.1255,right
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P31_C6_132,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,608422,514584,0.3816,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P31_C6_132,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,587007,183165,0.4033,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,183165,146907,0.8138,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,146907,16572,0.8507,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,587007,183165,0.4033,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,183165,146907,0.8138,left
P6xSC_P32_C7_160,Ca21chr6_C_albicans_SC5314,146907,16572,0.8507,left
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,1907990,1939330,0.2113,right
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,1939330,2200247,0.2306,right
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,1907990,1939330,0.2113,right
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,1939330,2200247,0.2306,right
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P33_C8_118,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P33_C8_118,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,1972997,1988806,0.2513,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,1988806,2200247,0.261,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2210455,2219548,0.3974,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2219548,2220634,0.403,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2220634,3177404,0.4036,right
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,1972997,1988806,0.2513,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,1988806,2200247,0.261,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2210455,2219548,0.3974,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2219548,2220634,0.403,right
P6xSC_P34_C9_132,Ca21chr1_C_albicans_SC5314,2220634,3177404,0.4036,right
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P34_C9_132,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P35_C10_146,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P35_C10_146,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P35_C10_146,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P35_C10_146,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P35_C10_146,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P36_C11_158,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P36_C11_158,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,122164,23871,0.8758,left
P6xSC_P36_C11_158,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P36_C11_158,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P36_C11_158,Ca21chr6_C_albicans_SC5314,122164,23871,0.8758,left
P6xSC_P37_C12_120,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P37_C12_120,Ca21chr1_C_albicans_SC5314,1768491,3177404,0.1255,right
P6xSC_P37_C12_120,Ca21chr5_C_albicans_SC5314,1115660,1118424,0.8967,right
P6xSC_P37_C12_120,Ca21chr5_C_albicans_SC5314,1118424,1175162,0.9006,right
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,936422,643004,0.0482,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
