chr,chr.pos,univ.pos,a,b,h,missing,recoms
Ca21chr1_C_albicans_SC5314,1935000,1935000,71,0,5,7,5
Ca21chr1_C_albicans_SC5314,1940000,1940000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1945000,1945000,6,0,0,77,0
Ca21chr1_C_albicans_SC5314,1950000,1950000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1955000,1955000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1960000,1960000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1965000,1965000,0,0,0,83,0
Ca21chr1_C_albicans_SC5314,1970000,1970000,52,0,7,190,2
Ca21chr1_C_albicans_SC5314,1975000,1975000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1980000,1980000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1985000,1985000,72,0,0,11,4
Ca21chr1_C_albicans_SC5314,1990000,1990000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,1995000,1995000,10,0,0,73,0
Ca21chr1_C_albicans_SC5314,2000000,2000000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2005000,2005000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2010000,2010000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2015000,2015000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2020000,2020000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2025000,2025000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2030000,2030000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2035000,2035000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2040000,2040000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2045000,2045000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2050000,2050000,11,0,0,72,0
Ca21chr1_C_albicans_SC5314,2055000,2055000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2060000,2060000,70,0,5,8,3
Ca21chr1_C_albicans_SC5314,2065000,2065000,2,0,0,81,1
Ca21chr1_C_albicans_SC5314,2070000,2070000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2075000,2075000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2080000,2080000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2085000,2085000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2090000,2090000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2095000,2095000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2100000,2100000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2105000,2105000,79,0,0,4,3
Ca21chr1_C_albicans_SC5314,2110000,2110000,82,0,0,84,1
Ca21chr1_C_albicans_SC5314,2115000,2115000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2120000,2120000,50,2,0,114,2
Ca21chr1_C_albicans_SC5314,2125000,2125000,92,0,5,69,4
Ca21chr1_C_albicans_SC5314,2130000,2130000,32,0,0,51,3
Ca21chr1_C_albicans_SC5314,2135000,2135000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2140000,2140000,76,0,6,1,5
Ca21chr1_C_albicans_SC5314,2145000,2145000,80,0,0,3,6
Ca21chr1_C_albicans_SC5314,2150000,2150000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2155000,2155000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2160000,2160000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2165000,2165000,76,0,0,7,0
Ca21chr1_C_albicans_SC5314,2170000,2170000,50,0,0,33,0
Ca21chr1_C_albicans_SC5314,2175000,2175000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2180000,2180000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2185000,2185000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2190000,2190000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2195000,2195000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2200000,2200000,24,7,26,26,33
Ca21chr1_C_albicans_SC5314,2205000,2205000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2210000,2210000,92,0,2,72,31
Ca21chr1_C_albicans_SC5314,2215000,2215000,139,0,2,25,5
Ca21chr1_C_albicans_SC5314,2220000,2220000,71,0,0,12,2
Ca21chr1_C_albicans_SC5314,2225000,2225000,80,0,2,1,3
Ca21chr1_C_albicans_SC5314,2230000,2230000,77,0,0,6,0
Ca21chr1_C_albicans_SC5314,2235000,2235000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2240000,2240000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2245000,2245000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2250000,2250000,143,0,9,14,6
Ca21chr1_C_albicans_SC5314,2255000,2255000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2260000,2260000,82,0,0,1,5
Ca21chr1_C_albicans_SC5314,2265000,2265000,20,0,2,61,2
Ca21chr1_C_albicans_SC5314,2270000,2270000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2275000,2275000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2280000,2280000,33,0,5,45,7
Ca21chr1_C_albicans_SC5314,2285000,2285000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2290000,2290000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2295000,2295000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2300000,2300000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2305000,2305000,76,0,2,5,3
Ca21chr1_C_albicans_SC5314,2310000,2310000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2315000,2315000,18,0,5,60,2
Ca21chr1_C_albicans_SC5314,2320000,2320000,82,0,0,1,6
Ca21chr1_C_albicans_SC5314,2325000,2325000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2330000,2330000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2335000,2335000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2340000,2340000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2345000,2345000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2350000,2350000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2355000,2355000,17,0,3,63,3
Ca21chr1_C_albicans_SC5314,2360000,2360000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2365000,2365000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2370000,2370000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2375000,2375000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2380000,2380000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2385000,2385000,46,0,2,35,5
Ca21chr1_C_albicans_SC5314,2390000,2390000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2395000,2395000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2400000,2400000,111,0,8,47,3
Ca21chr1_C_albicans_SC5314,2405000,2405000,19,1,3,60,1
Ca21chr1_C_albicans_SC5314,2410000,2410000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2415000,2415000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2420000,2420000,121,1,14,30,8
Ca21chr1_C_albicans_SC5314,2425000,2425000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2430000,2430000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2435000,2435000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2440000,2440000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2445000,2445000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2450000,2450000,74,0,0,92,5
Ca21chr1_C_albicans_SC5314,2455000,2455000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2460000,2460000,50,0,0,33,0
Ca21chr1_C_albicans_SC5314,2465000,2465000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2470000,2470000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2475000,2475000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2480000,2480000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2485000,2485000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2490000,2490000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2495000,2495000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2500000,2500000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2505000,2505000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2510000,2510000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2515000,2515000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2520000,2520000,68,1,4,10,5
Ca21chr1_C_albicans_SC5314,2525000,2525000,20,0,2,61,3
Ca21chr1_C_albicans_SC5314,2530000,2530000,76,0,0,7,3
Ca21chr1_C_albicans_SC5314,2535000,2535000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2540000,2540000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2545000,2545000,76,0,0,7,1
Ca21chr1_C_albicans_SC5314,2550000,2550000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2555000,2555000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2560000,2560000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2565000,2565000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2570000,2570000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2575000,2575000,60,0,5,18,4
Ca21chr1_C_albicans_SC5314,2580000,2580000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2585000,2585000,27,0,4,52,0
Ca21chr1_C_albicans_SC5314,2590000,2590000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2595000,2595000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2600000,2600000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2605000,2605000,11,0,0,72,0
Ca21chr1_C_albicans_SC5314,2610000,2610000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2615000,2615000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2620000,2620000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2625000,2625000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2630000,2630000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2635000,2635000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2640000,2640000,79,0,0,4,5
Ca21chr1_C_albicans_SC5314,2645000,2645000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2650000,2650000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2655000,2655000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2660000,2660000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2665000,2665000,65,0,0,18,0
Ca21chr1_C_albicans_SC5314,2670000,2670000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2675000,2675000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2680000,2680000,21,0,4,58,4
Ca21chr1_C_albicans_SC5314,2685000,2685000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2690000,2690000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2695000,2695000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2700000,2700000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2705000,2705000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2710000,2710000,83,0,0,0,4
Ca21chr1_C_albicans_SC5314,2715000,2715000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2720000,2720000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2725000,2725000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2730000,2730000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2735000,2735000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2740000,2740000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2745000,2745000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2750000,2750000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2755000,2755000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2760000,2760000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2765000,2765000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2770000,2770000,148,0,10,8,6
Ca21chr1_C_albicans_SC5314,2775000,2775000,78,0,0,5,3
Ca21chr1_C_albicans_SC5314,2780000,2780000,82,0,4,163,3
Ca21chr1_C_albicans_SC5314,2785000,2785000,9,0,4,70,1
Ca21chr1_C_albicans_SC5314,2790000,2790000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2795000,2795000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2800000,2800000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2805000,2805000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2810000,2810000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2815000,2815000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2820000,2820000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2825000,2825000,25,0,0,58,4
Ca21chr1_C_albicans_SC5314,2830000,2830000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2835000,2835000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2840000,2840000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2845000,2845000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2850000,2850000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2855000,2855000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2860000,2860000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2865000,2865000,22,0,0,61,0
Ca21chr1_C_albicans_SC5314,2870000,2870000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2875000,2875000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2880000,2880000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2885000,2885000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2890000,2890000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2895000,2895000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2900000,2900000,70,0,0,13,1
Ca21chr1_C_albicans_SC5314,2905000,2905000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2910000,2910000,72,0,6,5,6
Ca21chr1_C_albicans_SC5314,2915000,2915000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2920000,2920000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2925000,2925000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2930000,2930000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2935000,2935000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2940000,2940000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2945000,2945000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2950000,2950000,122,0,5,39,11
Ca21chr1_C_albicans_SC5314,2955000,2955000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2960000,2960000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2965000,2965000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2970000,2970000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2975000,2975000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2980000,2980000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2985000,2985000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2990000,2990000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,2995000,2995000,123,0,11,32,4
Ca21chr1_C_albicans_SC5314,3000000,3000000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3005000,3005000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3010000,3010000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3015000,3015000,47,0,7,29,0
Ca21chr1_C_albicans_SC5314,3020000,3020000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3025000,3025000,179,1,10,59,9
Ca21chr1_C_albicans_SC5314,3030000,3030000,156,0,0,10,0
Ca21chr1_C_albicans_SC5314,3035000,3035000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3040000,3040000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3045000,3045000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3050000,3050000,71,0,7,5,7
Ca21chr1_C_albicans_SC5314,3055000,3055000,4,0,1,161,0
Ca21chr1_C_albicans_SC5314,3060000,3060000,71,0,7,5,0
Ca21chr1_C_albicans_SC5314,3065000,3065000,75,0,7,1,0
Ca21chr1_C_albicans_SC5314,3070000,3070000,38,3,2,40,3
Ca21chr1_C_albicans_SC5314,3075000,3075000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3080000,3080000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3085000,3085000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3090000,3090000,9,0,0,74,0
Ca21chr1_C_albicans_SC5314,3095000,3095000,60,0,6,17,4
Ca21chr1_C_albicans_SC5314,3100000,3100000,64,0,7,95,1
Ca21chr1_C_albicans_SC5314,3105000,3105000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3110000,3110000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3115000,3115000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3120000,3120000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3125000,3125000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3130000,3130000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3135000,3135000,76,0,6,1,1
Ca21chr1_C_albicans_SC5314,3140000,3140000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3145000,3145000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3150000,3150000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3155000,3155000,76,0,6,1,2
Ca21chr1_C_albicans_SC5314,3160000,3160000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3165000,3165000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3170000,3170000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3175000,3175000,76,0,1,6,1
Ca21chr1_C_albicans_SC5314,3180000,3180000,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3185000,3185000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,0,3190000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,5000,3195000,19,0,3,61,1
Ca21chr2_C_albicans_SC5314,10000,3200000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,15000,3205000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,20000,3210000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,25000,3215000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,30000,3220000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,35000,3225000,16,0,1,66,2
Ca21chr2_C_albicans_SC5314,40000,3230000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,45000,3235000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,50000,3240000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,55000,3245000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,60000,3250000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,65000,3255000,26,0,4,53,0
Ca21chr2_C_albicans_SC5314,70000,3260000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,75000,3265000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,80000,3270000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,85000,3275000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,90000,3280000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,95000,3285000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,100000,3290000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,105000,3295000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,110000,3300000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,115000,3305000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,120000,3310000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,125000,3315000,29,0,3,51,5
Ca21chr2_C_albicans_SC5314,130000,3320000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,135000,3325000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,140000,3330000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,145000,3335000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,150000,3340000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,155000,3345000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,160000,3350000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,165000,3355000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,170000,3360000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,175000,3365000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,180000,3370000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,185000,3375000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,190000,3380000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,195000,3385000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,200000,3390000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,205000,3395000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,210000,3400000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,215000,3405000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,220000,3410000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,225000,3415000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,230000,3420000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,235000,3425000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,240000,3430000,39,0,6,38,5
Ca21chr2_C_albicans_SC5314,245000,3435000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,250000,3440000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,255000,3445000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,260000,3450000,22,0,0,61,3
Ca21chr2_C_albicans_SC5314,265000,3455000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,270000,3460000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,275000,3465000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,280000,3470000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,285000,3475000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,290000,3480000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,295000,3485000,51,0,0,115,2
Ca21chr2_C_albicans_SC5314,300000,3490000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,305000,3495000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,310000,3500000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,315000,3505000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,320000,3510000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,325000,3515000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,330000,3520000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,335000,3525000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,340000,3530000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,345000,3535000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,350000,3540000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,355000,3545000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,360000,3550000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,365000,3555000,39,0,6,38,6
Ca21chr2_C_albicans_SC5314,370000,3560000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,375000,3565000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,380000,3570000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,385000,3575000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,390000,3580000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,395000,3585000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,400000,3590000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,405000,3595000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,410000,3600000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,415000,3605000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,420000,3610000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,425000,3615000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,430000,3620000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,435000,3625000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,440000,3630000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,445000,3635000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,450000,3640000,46,0,0,37,4
Ca21chr2_C_albicans_SC5314,455000,3645000,12,0,0,71,0
Ca21chr2_C_albicans_SC5314,460000,3650000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,465000,3655000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,470000,3660000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,475000,3665000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,480000,3670000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,485000,3675000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,490000,3680000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,495000,3685000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,500000,3690000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,505000,3695000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,510000,3700000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,515000,3705000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,520000,3710000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,525000,3715000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,530000,3720000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,535000,3725000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,540000,3730000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,545000,3735000,45,0,4,34,1
Ca21chr2_C_albicans_SC5314,550000,3740000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,555000,3745000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,560000,3750000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,565000,3755000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,570000,3760000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,575000,3765000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,580000,3770000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,585000,3775000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,590000,3780000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,595000,3785000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,600000,3790000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,605000,3795000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,610000,3800000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,615000,3805000,39,0,3,41,5
Ca21chr2_C_albicans_SC5314,620000,3810000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,625000,3815000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,630000,3820000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,635000,3825000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,640000,3830000,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,645000,3835000,0,0,0,0,0
