chr,chr.pos,univ.pos,a,b,h,s,missing,recoms,recom.by.col,recom.by.mkr
Ca21chr1_C_albicans_SC5314,3170000,3170000,7,0,40,0,28,1,1.0,0.0213
Ca21chr1_C_albicans_SC5314,3180000,3180000,0,0,0,0,0,0,0,0
Ca21chr1_C_albicans_SC5314,3190000,3190000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,0,3200000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,10000,3210000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,20000,3220000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,30000,3230000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,40000,3240000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,50000,3250000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,60000,3260000,5,0,26,0,44,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,70000,3270000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,80000,3280000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,90000,3290000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,100000,3300000,0,0,11,0,64,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,110000,3310000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,120000,3320000,4,0,30,0,41,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,130000,3330000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,140000,3340000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,150000,3350000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,160000,3360000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,170000,3370000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,180000,3380000,7,0,51,0,17,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,190000,3390000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,200000,3400000,6,0,50,0,19,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,210000,3410000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,220000,3420000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,230000,3430000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,240000,3440000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,250000,3450000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,260000,3460000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,270000,3470000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,280000,3480000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,290000,3490000,6,1,52,0,16,2,2.0,0.0339
Ca21chr2_C_albicans_SC5314,300000,3500000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,310000,3510000,3,0,28,0,44,1,1.0,0.0323
Ca21chr2_C_albicans_SC5314,320000,3520000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,330000,3530000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,340000,3540000,8,0,49,0,93,1,0.5,0.0175
Ca21chr2_C_albicans_SC5314,350000,3550000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,360000,3560000,8,2,68,0,72,6,3.0,0.0769
Ca21chr2_C_albicans_SC5314,370000,3570000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,380000,3580000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,390000,3590000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,400000,3600000,9,1,40,0,25,4,4.0,0.08
Ca21chr2_C_albicans_SC5314,410000,3610000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,420000,3620000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,430000,3630000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,440000,3640000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,450000,3650000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,460000,3660000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,470000,3670000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,480000,3680000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,490000,3690000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,500000,3700000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,510000,3710000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,520000,3720000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,530000,3730000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,540000,3740000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,550000,3750000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,560000,3760000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,570000,3770000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,580000,3780000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,590000,3790000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,600000,3800000,8,0,43,0,24,6,6.0,0.1176
Ca21chr2_C_albicans_SC5314,610000,3810000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,620000,3820000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,630000,3830000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,640000,3840000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,650000,3850000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,660000,3860000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,670000,3870000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,680000,3880000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,690000,3890000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,700000,3900000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,710000,3910000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,720000,3920000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,730000,3930000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,740000,3940000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,750000,3950000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,760000,3960000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,770000,3970000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,780000,3980000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,790000,3990000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,800000,4000000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,810000,4010000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,820000,4020000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,830000,4030000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,840000,4040000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,850000,4050000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,860000,4060000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,870000,4070000,2,0,23,0,50,1,1.0,0.04
Ca21chr2_C_albicans_SC5314,880000,4080000,10,0,40,0,25,6,6.0,0.12
Ca21chr2_C_albicans_SC5314,890000,4090000,7,0,29,0,39,1,1.0,0.0278
Ca21chr2_C_albicans_SC5314,900000,4100000,3,0,15,0,57,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,910000,4110000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,920000,4120000,2,1,9,0,63,1,1.0,0.0833
Ca21chr2_C_albicans_SC5314,930000,4130000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,940000,4140000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,950000,4150000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,960000,4160000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,970000,4170000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,980000,4180000,4,1,27,0,43,1,1.0,0.0312
Ca21chr2_C_albicans_SC5314,990000,4190000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1000000,4200000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1010000,4210000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1020000,4220000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1030000,4230000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1040000,4240000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1050000,4250000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1060000,4260000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1070000,4270000,7,0,43,0,25,1,1.0,0.02
Ca21chr2_C_albicans_SC5314,1080000,4280000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1090000,4290000,5,0,41,0,29,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1100000,4300000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1110000,4310000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1120000,4320000,5,0,40,0,30,2,2.0,0.0444
Ca21chr2_C_albicans_SC5314,1130000,4330000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1140000,4340000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1150000,4350000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1160000,4360000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1170000,4370000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1180000,4380000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1190000,4390000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1200000,4400000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1210000,4410000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1220000,4420000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1230000,4430000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1240000,4440000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1250000,4450000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1260000,4460000,5,0,34,0,36,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1270000,4470000,4,1,21,0,49,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1280000,4480000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1290000,4490000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1300000,4500000,4,0,15,0,56,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1310000,4510000,10,0,37,0,103,2,1.0,0.0426
Ca21chr2_C_albicans_SC5314,1320000,4520000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1330000,4530000,7,0,25,0,43,2,2.0,0.0625
Ca21chr2_C_albicans_SC5314,1340000,4540000,13,2,60,0,75,6,3.0,0.08
Ca21chr2_C_albicans_SC5314,1350000,4550000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1360000,4560000,3,0,20,0,52,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1370000,4570000,2,0,18,0,55,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1380000,4580000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1390000,4590000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1400000,4600000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1410000,4610000,4,1,35,0,35,2,2.0,0.05
Ca21chr2_C_albicans_SC5314,1420000,4620000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1430000,4630000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1440000,4640000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1450000,4650000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1460000,4660000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1470000,4670000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1480000,4680000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1490000,4690000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1500000,4700000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1510000,4710000,6,0,19,0,50,1,1.0,0.04
Ca21chr2_C_albicans_SC5314,1520000,4720000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1530000,4730000,12,3,74,0,61,4,2.0,0.0449
Ca21chr2_C_albicans_SC5314,1540000,4740000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1550000,4750000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1560000,4760000,4,1,14,0,56,3,3.0,0.1579
Ca21chr2_C_albicans_SC5314,1570000,4770000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1580000,4780000,6,0,49,0,20,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1590000,4790000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1600000,4800000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1610000,4810000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1620000,4820000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1630000,4830000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1640000,4840000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1650000,4850000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1660000,4860000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1670000,4870000,2,0,14,0,59,1,1.0,0.0625
Ca21chr2_C_albicans_SC5314,1680000,4880000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1690000,4890000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1700000,4900000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1710000,4910000,17,2,144,0,137,2,0.5,0.0123
Ca21chr2_C_albicans_SC5314,1720000,4920000,2,1,20,0,52,1,1.0,0.0435
Ca21chr2_C_albicans_SC5314,1730000,4930000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1740000,4940000,8,0,30,0,37,2,2.0,0.0526
Ca21chr2_C_albicans_SC5314,1750000,4950000,7,1,51,0,16,3,3.0,0.0508
Ca21chr2_C_albicans_SC5314,1760000,4960000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1770000,4970000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1780000,4980000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1790000,4990000,9,3,79,0,59,7,3.5,0.0769
Ca21chr2_C_albicans_SC5314,1800000,5000000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1810000,5010000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1820000,5020000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1830000,5030000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1840000,5040000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1850000,5050000,10,0,38,0,27,4,4.0,0.0833
Ca21chr2_C_albicans_SC5314,1860000,5060000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1870000,5070000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1880000,5080000,4,0,19,0,52,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1890000,5090000,11,1,79,0,59,2,1.0,0.022
Ca21chr2_C_albicans_SC5314,1900000,5100000,6,0,52,0,17,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1910000,5110000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1920000,5120000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1930000,5130000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1940000,5140000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1950000,5150000,4,1,19,0,51,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1960000,5160000,7,0,48,0,20,32,32.0,0.5818
Ca21chr2_C_albicans_SC5314,1970000,5170000,5,0,38,0,32,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1980000,5180000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,1990000,5190000,7,0,51,0,17,4,4.0,0.069
Ca21chr2_C_albicans_SC5314,2000000,5200000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2010000,5210000,9,0,71,0,70,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2020000,5220000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2030000,5230000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2040000,5240000,12,0,41,0,22,6,6.0,0.1132
Ca21chr2_C_albicans_SC5314,2050000,5250000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2060000,5260000,6,0,51,0,18,5,5.0,0.0877
Ca21chr2_C_albicans_SC5314,2070000,5270000,4,0,29,0,42,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2080000,5280000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2090000,5290000,11,4,89,0,46,9,4.5,0.0865
Ca21chr2_C_albicans_SC5314,2100000,5300000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2110000,5310000,4,0,20,0,51,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2120000,5320000,4,0,23,0,48,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2130000,5330000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2140000,5340000,6,0,51,0,18,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2150000,5350000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2160000,5360000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2170000,5370000,4,0,22,0,49,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2180000,5380000,0,0,0,0,0,0,0,0
Ca21chr2_C_albicans_SC5314,2190000,5390000,11,1,90,0,48,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2200000,5400000,5,0,29,0,41,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2210000,5410000,7,0,46,0,22,1,1.0,0.0189
Ca21chr2_C_albicans_SC5314,2220000,5420000,17,0,120,0,88,2,0.6667,0.0146
Ca21chr2_C_albicans_SC5314,2230000,5430000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,0,5440000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,10000,5450000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,20000,5460000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,30000,5470000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,40000,5480000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,50000,5490000,16,0,16,0,43,10,10.0,0.3125
Ca21chr3_C_albicans_SC5314,60000,5500000,7,0,64,0,4,1,1.0,0.0141
Ca21chr3_C_albicans_SC5314,70000,5510000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,80000,5520000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,90000,5530000,11,0,104,0,35,8,4.0,0.0696
Ca21chr3_C_albicans_SC5314,100000,5540000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,110000,5550000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,120000,5560000,11,0,14,0,50,10,10.0,0.4
Ca21chr3_C_albicans_SC5314,130000,5570000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,140000,5580000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,150000,5590000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,160000,5600000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,170000,5610000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,180000,5620000,0,0,24,0,51,1,1.0,0.0417
Ca21chr3_C_albicans_SC5314,190000,5630000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,200000,5640000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,210000,5650000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,220000,5660000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,230000,5670000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,240000,5680000,10,9,48,0,83,15,7.5,0.2239
Ca21chr3_C_albicans_SC5314,250000,5690000,5,13,35,0,22,13,13.0,0.2453
Ca21chr3_C_albicans_SC5314,260000,5700000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,270000,5710000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,280000,5720000,14,0,112,0,24,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,290000,5730000,8,0,66,0,1,3,3.0,0.0405
Ca21chr3_C_albicans_SC5314,300000,5740000,11,0,99,0,40,8,4.0,0.0727
Ca21chr3_C_albicans_SC5314,310000,5750000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,320000,5760000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,330000,5770000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,340000,5780000,8,7,44,0,16,7,7.0,0.1186
Ca21chr3_C_albicans_SC5314,350000,5790000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,360000,5800000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,370000,5810000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,380000,5820000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,390000,5830000,4,0,34,0,37,2,2.0,0.0526
Ca21chr3_C_albicans_SC5314,400000,5840000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,410000,5850000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,420000,5860000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,430000,5870000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,440000,5880000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,450000,5890000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,460000,5900000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,470000,5910000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,480000,5920000,12,0,71,0,67,6,3.0,0.0723
Ca21chr3_C_albicans_SC5314,490000,5930000,6,0,60,0,9,6,6.0,0.0909
Ca21chr3_C_albicans_SC5314,500000,5940000,13,0,26,0,36,14,14.0,0.359
Ca21chr3_C_albicans_SC5314,510000,5950000,8,13,42,0,12,13,13.0,0.2063
Ca21chr3_C_albicans_SC5314,520000,5960000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,530000,5970000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,540000,5980000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,550000,5990000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,560000,6000000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,570000,6010000,8,0,62,0,5,5,5.0,0.0714
Ca21chr3_C_albicans_SC5314,580000,6020000,19,13,92,0,26,27,13.5,0.2177
Ca21chr3_C_albicans_SC5314,590000,6030000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,600000,6040000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,610000,6050000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,620000,6060000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,630000,6070000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,640000,6080000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,650000,6090000,9,0,64,0,2,6,6.0,0.0822
Ca21chr3_C_albicans_SC5314,660000,6100000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,670000,6110000,8,0,55,0,12,9,9.0,0.1429
Ca21chr3_C_albicans_SC5314,680000,6120000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,690000,6130000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,700000,6140000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,710000,6150000,5,0,38,0,32,4,4.0,0.093
Ca21chr3_C_albicans_SC5314,720000,6160000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,730000,6170000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,740000,6180000,11,0,76,0,63,25,12.5,0.2874
Ca21chr3_C_albicans_SC5314,750000,6190000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,760000,6200000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,770000,6210000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,780000,6220000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,790000,6230000,6,0,21,0,48,4,4.0,0.1481
Ca21chr3_C_albicans_SC5314,800000,6240000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,810000,6250000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,820000,6260000,3,0,25,0,47,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,830000,6270000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,840000,6280000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,850000,6290000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,860000,6300000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,870000,6310000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,880000,6320000,8,0,60,0,7,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,890000,6330000,6,0,53,0,16,3,3.0,0.0508
Ca21chr3_C_albicans_SC5314,900000,6340000,0,0,0,0,0,0,0,0
Ca21chr3_C_albicans_SC5314,910000,6350000,0,0,0,0,0,0,0,0
