Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
529LxSC_P72_F11_188,Ca21chr1_C_albicans_SC5314,2616235,2618016,1781,Ca21chr1_C_albicans_SC5314:2616235,Ca21chr1_C_albicans_SC5314:2618016,2191
529LxSC_P72_F11_188,Ca21chr1_C_albicans_SC5314,2618016,2774165,156149,Ca21chr1_C_albicans_SC5314:2618016,Ca21chr1_C_albicans_SC5314:2774165,2225
529LxSC_P72_F11_188,Ca21chr1_C_albicans_SC5314,2774165,2948296,174131,Ca21chr1_C_albicans_SC5314:2774165,Ca21chr1_C_albicans_SC5314:2948296,2466
529LxSC_P72_F11_188,Ca21chr1_C_albicans_SC5314,2948296,3073510,125214,Ca21chr1_C_albicans_SC5314:2948296,Ca21chr1_C_albicans_SC5314:3073510,2590
529LxSC_P72_F11_188,Ca21chr1_C_albicans_SC5314,3073510,3091437,17927,Ca21chr1_C_albicans_SC5314:3073510,Ca21chr1_C_albicans_SC5314:3091437,2604
529LxSC_P72_F11_188,Ca21chr1_C_albicans_SC5314,3091437,3177404,98563,Ca21chr1_C_albicans_SC5314:3091437,Ca21chr1_C_albicans_SC5314:3177404,9
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,1850976,1803649,47327,Ca21chr2_C_albicans_SC5314:1850976,Ca21chr2_C_albicans_SC5314:1803649,2427
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,1803649,883137,920512,Ca21chr2_C_albicans_SC5314:1803649,Ca21chr2_C_albicans_SC5314:883137,2183
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,883137,883134,3,Ca21chr2_C_albicans_SC5314:883137,Ca21chr2_C_albicans_SC5314:883134,2191
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,883134,405404,477730,Ca21chr2_C_albicans_SC5314:883134,Ca21chr2_C_albicans_SC5314:405404,2225
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,405404,369569,35835,Ca21chr2_C_albicans_SC5314:405404,Ca21chr2_C_albicans_SC5314:369569,2291
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,369569,38597,369569,Ca21chr2_C_albicans_SC5314:369569,Ca21chr2_C_albicans_SC5314:38597,2587
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,2042921,2066227,23306,Ca21chr2_C_albicans_SC5314:2042921,Ca21chr2_C_albicans_SC5314:2066227,2496
529LxSC_P72_F11_188,Ca21chr2_C_albicans_SC5314,2066227,2225880,163773,Ca21chr2_C_albicans_SC5314:2066227,Ca21chr2_C_albicans_SC5314:2225880,2025
529LxSC_P72_F11_188,Ca21chr3_C_albicans_SC5314,1327538,1489005,161467,Ca21chr3_C_albicans_SC5314:1327538,Ca21chr3_C_albicans_SC5314:1489005,2113
529LxSC_P72_F11_188,Ca21chr3_C_albicans_SC5314,1489005,1785101,296096,Ca21chr3_C_albicans_SC5314:1489005,Ca21chr3_C_albicans_SC5314:1785101,2614
529LxSC_P72_F11_188,Ca21chr3_C_albicans_SC5314,1489005,1785101,14899,Ca21chr3_C_albicans_SC5314:1489005,Ca21chr3_C_albicans_SC5314:1785101,2614
529LxSC_P72_F11_188,Ca21chr5_C_albicans_SC5314,299686,271742,27944,Ca21chr5_C_albicans_SC5314:299686,Ca21chr5_C_albicans_SC5314:271742,2427
529LxSC_P72_F11_188,Ca21chr5_C_albicans_SC5314,271742,6413,271742,Ca21chr5_C_albicans_SC5314:271742,Ca21chr5_C_albicans_SC5314:6413,2002
529LxSC_P72_F11_188,Ca21chr5_C_albicans_SC5314,715045,715048,3,Ca21chr5_C_albicans_SC5314:715045,Ca21chr5_C_albicans_SC5314:715048,1331
529LxSC_P72_F11_188,Ca21chr5_C_albicans_SC5314,715048,1118424,474952,Ca21chr5_C_albicans_SC5314:715048,Ca21chr5_C_albicans_SC5314:1118424,2523
529LxSC_P72_F11_188,Ca21chr6_C_albicans_SC5314,697216,695898,1318,Ca21chr6_C_albicans_SC5314:697216,Ca21chr6_C_albicans_SC5314:695898,2357
529LxSC_P72_F11_188,Ca21chr6_C_albicans_SC5314,695898,10035,695898,Ca21chr6_C_albicans_SC5314:695898,Ca21chr6_C_albicans_SC5314:10035,2445
529LxSC_P73_F12_204,Ca21chr1_C_albicans_SC5314,984801,958289,26512,Ca21chr1_C_albicans_SC5314:984801,Ca21chr1_C_albicans_SC5314:958289,2145
529LxSC_P73_F12_204,Ca21chr1_C_albicans_SC5314,958289,87688,870601,Ca21chr1_C_albicans_SC5314:958289,Ca21chr1_C_albicans_SC5314:87688,2546
529LxSC_P73_F12_204,Ca21chr1_C_albicans_SC5314,87688,79447,8241,Ca21chr1_C_albicans_SC5314:87688,Ca21chr1_C_albicans_SC5314:79447,2587
529LxSC_P73_F12_204,Ca21chr1_C_albicans_SC5314,79447,73201,79447,Ca21chr1_C_albicans_SC5314:79447,Ca21chr1_C_albicans_SC5314:73201,2590
529LxSC_P73_F12_204,Ca21chr2_C_albicans_SC5314,883137,605544,277593,Ca21chr2_C_albicans_SC5314:883137,Ca21chr2_C_albicans_SC5314:605544,2181
529LxSC_P73_F12_204,Ca21chr2_C_albicans_SC5314,605544,38597,605544,Ca21chr2_C_albicans_SC5314:605544,Ca21chr2_C_albicans_SC5314:38597,2466
529LxSC_P73_F12_204,Ca21chr3_C_albicans_SC5314,1611370,1611373,3,Ca21chr3_C_albicans_SC5314:1611370,Ca21chr3_C_albicans_SC5314:1611373,2291
529LxSC_P73_F12_204,Ca21chr3_C_albicans_SC5314,1611373,1785101,188627,Ca21chr3_C_albicans_SC5314:1611373,Ca21chr3_C_albicans_SC5314:1785101,2604
529LxSC_P73_F12_204,Ca21chr4_C_albicans_SC5314,359579,322133,37446,Ca21chr4_C_albicans_SC5314:359579,Ca21chr4_C_albicans_SC5314:322133,1181
529LxSC_P73_F12_204,Ca21chr4_C_albicans_SC5314,322133,30789,322133,Ca21chr4_C_albicans_SC5314:322133,Ca21chr4_C_albicans_SC5314:30789,2145
529LxSC_P73_F12_204,Ca21chr4_C_albicans_SC5314,1021617,1588018,11982,Ca21chr4_C_albicans_SC5314:1021617,Ca21chr4_C_albicans_SC5314:1588018,2606
529LxSC_P73_F12_204,Ca21chr6_C_albicans_SC5314,462899,462896,3,Ca21chr6_C_albicans_SC5314:462899,Ca21chr6_C_albicans_SC5314:462896,1181
529LxSC_P73_F12_204,Ca21chr6_C_albicans_SC5314,462896,10035,462896,Ca21chr6_C_albicans_SC5314:462896,Ca21chr6_C_albicans_SC5314:10035,2199
529LxSC_P73_F12_204,Ca21chrR_C_albicans_SC5314,1013982,973239,40743,Ca21chrR_C_albicans_SC5314:1013982,Ca21chrR_C_albicans_SC5314:973239,2090
529LxSC_P73_F12_204,Ca21chrR_C_albicans_SC5314,973239,50691,973239,Ca21chrR_C_albicans_SC5314:973239,Ca21chrR_C_albicans_SC5314:50691,2604
529LxSC_P81_G8_142,Ca21chr6_C_albicans_SC5314,875668,808231,67437,Ca21chr6_C_albicans_SC5314:875668,Ca21chr6_C_albicans_SC5314:808231,2040
529LxSC_P81_G8_142,Ca21chr6_C_albicans_SC5314,808231,10035,808231,Ca21chr6_C_albicans_SC5314:808231,Ca21chr6_C_albicans_SC5314:10035,2211
529LxSC_P82_G9_158,Ca21chr1_C_albicans_SC5314,355539,341590,13949,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:341590,208
529LxSC_P82_G9_158,Ca21chr1_C_albicans_SC5314,341590,26100,341590,Ca21chr1_C_albicans_SC5314:341590,Ca21chr1_C_albicans_SC5314:26100,372
529LxSC_P82_G9_158,Ca21chr2_C_albicans_SC5314,369569,366111,3458,Ca21chr2_C_albicans_SC5314:369569,Ca21chr2_C_albicans_SC5314:366111,207
529LxSC_P82_G9_158,Ca21chr2_C_albicans_SC5314,366111,8421,366111,Ca21chr2_C_albicans_SC5314:366111,Ca21chr2_C_albicans_SC5314:8421,316
529LxSC_P82_G9_158,Ca21chr4_C_albicans_SC5314,1005224,1588018,11982,Ca21chr4_C_albicans_SC5314:1005224,Ca21chr4_C_albicans_SC5314:1588018,2133
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,875668,808231,67437,Ca21chr6_C_albicans_SC5314:875668,Ca21chr6_C_albicans_SC5314:808231,2427
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,808231,780168,28063,Ca21chr6_C_albicans_SC5314:808231,Ca21chr6_C_albicans_SC5314:780168,2496
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,780168,695901,84267,Ca21chr6_C_albicans_SC5314:780168,Ca21chr6_C_albicans_SC5314:695901,105
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,695901,683242,12659,Ca21chr6_C_albicans_SC5314:695901,Ca21chr6_C_albicans_SC5314:683242,1181
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,683242,660719,22523,Ca21chr6_C_albicans_SC5314:683242,Ca21chr6_C_albicans_SC5314:660719,1331
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,660719,585030,75689,Ca21chr6_C_albicans_SC5314:660719,Ca21chr6_C_albicans_SC5314:585030,2090
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,585030,572388,12642,Ca21chr6_C_albicans_SC5314:585030,Ca21chr6_C_albicans_SC5314:572388,2113
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,572388,178358,394030,Ca21chr6_C_albicans_SC5314:572388,Ca21chr6_C_albicans_SC5314:178358,2614
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,178358,172638,5720,Ca21chr6_C_albicans_SC5314:178358,Ca21chr6_C_albicans_SC5314:172638,2622
529LxSC_P82_G9_158,Ca21chr6_C_albicans_SC5314,172638,10035,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:10035,187
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,530998,526802,4196,Ca21chr1_C_albicans_SC5314:530998,Ca21chr1_C_albicans_SC5314:526802,2590
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,526802,97744,429058,Ca21chr1_C_albicans_SC5314:526802,Ca21chr1_C_albicans_SC5314:97744,62
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,97744,87688,10056,Ca21chr1_C_albicans_SC5314:97744,Ca21chr1_C_albicans_SC5314:87688,89
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,87688,73201,14487,Ca21chr1_C_albicans_SC5314:87688,Ca21chr1_C_albicans_SC5314:73201,102
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,73201,36877,36324,Ca21chr1_C_albicans_SC5314:73201,Ca21chr1_C_albicans_SC5314:36877,103
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,36877,26100,36877,Ca21chr1_C_albicans_SC5314:36877,Ca21chr1_C_albicans_SC5314:26100,160
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,1821202,1836610,15408,Ca21chr1_C_albicans_SC5314:1821202,Ca21chr1_C_albicans_SC5314:1836610,2606
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,1836610,1912544,75934,Ca21chr1_C_albicans_SC5314:1836610,Ca21chr1_C_albicans_SC5314:1912544,215
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,1912544,1957027,44483,Ca21chr1_C_albicans_SC5314:1912544,Ca21chr1_C_albicans_SC5314:1957027,1019
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,1957027,2129301,172274,Ca21chr1_C_albicans_SC5314:1957027,Ca21chr1_C_albicans_SC5314:2129301,2002
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2129301,2140632,11331,Ca21chr1_C_albicans_SC5314:2129301,Ca21chr1_C_albicans_SC5314:2140632,2025
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2140632,2279605,138973,Ca21chr1_C_albicans_SC5314:2140632,Ca21chr1_C_albicans_SC5314:2279605,2181
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2279605,2309057,29452,Ca21chr1_C_albicans_SC5314:2279605,Ca21chr1_C_albicans_SC5314:2309057,2183
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2309057,2520891,211834,Ca21chr1_C_albicans_SC5314:2309057,Ca21chr1_C_albicans_SC5314:2520891,2291
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2520891,2562759,41868,Ca21chr1_C_albicans_SC5314:2520891,Ca21chr1_C_albicans_SC5314:2562759,2445
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2562759,2616235,53476,Ca21chr1_C_albicans_SC5314:2562759,Ca21chr1_C_albicans_SC5314:2616235,2466
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2616235,2617254,1019,Ca21chr1_C_albicans_SC5314:2616235,Ca21chr1_C_albicans_SC5314:2617254,2515
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2617254,2774165,156911,Ca21chr1_C_albicans_SC5314:2617254,Ca21chr1_C_albicans_SC5314:2774165,2622
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2774165,2948296,174131,Ca21chr1_C_albicans_SC5314:2774165,Ca21chr1_C_albicans_SC5314:2948296,15
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,2948296,3100468,152172,Ca21chr1_C_albicans_SC5314:2948296,Ca21chr1_C_albicans_SC5314:3100468,202
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,3100468,3153582,53114,Ca21chr1_C_albicans_SC5314:3100468,Ca21chr1_C_albicans_SC5314:3153582,207
529LxSC_P83_G10_174,Ca21chr1_C_albicans_SC5314,3153582,3177404,36418,Ca21chr1_C_albicans_SC5314:3153582,Ca21chr1_C_albicans_SC5314:3177404,216
529LxSC_P83_G10_174,Ca21chr2_C_albicans_SC5314,1898839,1795919,102920,Ca21chr2_C_albicans_SC5314:1898839,Ca21chr2_C_albicans_SC5314:1795919,2427
529LxSC_P83_G10_174,Ca21chr2_C_albicans_SC5314,1795919,1757907,38012,Ca21chr2_C_albicans_SC5314:1795919,Ca21chr2_C_albicans_SC5314:1757907,2496
529LxSC_P83_G10_174,Ca21chr2_C_albicans_SC5314,1757907,1745724,12183,Ca21chr2_C_albicans_SC5314:1757907,Ca21chr2_C_albicans_SC5314:1745724,2606
529LxSC_P83_G10_174,Ca21chr2_C_albicans_SC5314,1745724,1714731,30993,Ca21chr2_C_albicans_SC5314:1745724,Ca21chr2_C_albicans_SC5314:1714731,105
529LxSC_P83_G10_174,Ca21chr2_C_albicans_SC5314,1714731,196268,1714731,Ca21chr2_C_albicans_SC5314:1714731,Ca21chr2_C_albicans_SC5314:196268,2145
529LxSC_P83_G10_174,Ca21chr3_C_albicans_SC5314,493669,484825,8844,Ca21chr3_C_albicans_SC5314:493669,Ca21chr3_C_albicans_SC5314:484825,1181
529LxSC_P83_G10_174,Ca21chr3_C_albicans_SC5314,484825,306276,178549,Ca21chr3_C_albicans_SC5314:484825,Ca21chr3_C_albicans_SC5314:306276,1331
529LxSC_P83_G10_174,Ca21chr3_C_albicans_SC5314,306276,291033,15243,Ca21chr3_C_albicans_SC5314:306276,Ca21chr3_C_albicans_SC5314:291033,2002
529LxSC_P83_G10_174,Ca21chr3_C_albicans_SC5314,291033,143471,147562,Ca21chr3_C_albicans_SC5314:291033,Ca21chr3_C_albicans_SC5314:143471,2076
529LxSC_P83_G10_174,Ca21chr3_C_albicans_SC5314,143471,62829,143471,Ca21chr3_C_albicans_SC5314:143471,Ca21chr3_C_albicans_SC5314:62829,2090
529LxSC_P83_G10_174,Ca21chr3_C_albicans_SC5314,1631452,1717842,168548,Ca21chr3_C_albicans_SC5314:1631452,Ca21chr3_C_albicans_SC5314:1717842,2028
529LxSC_P83_G10_174,Ca21chr7_C_albicans_SC5314,243279,86767,156512,Ca21chr7_C_albicans_SC5314:243279,Ca21chr7_C_albicans_SC5314:86767,2427
529LxSC_P83_G10_174,Ca21chr7_C_albicans_SC5314,86767,24965,61802,Ca21chr7_C_albicans_SC5314:86767,Ca21chr7_C_albicans_SC5314:24965,2496
529LxSC_P83_G10_174,Ca21chr7_C_albicans_SC5314,86767,24965,24965,Ca21chr7_C_albicans_SC5314:86767,Ca21chr7_C_albicans_SC5314:24965,2496
529LxSC_P83_G10_174,Ca21chr7_C_albicans_SC5314,688906,925727,261094,Ca21chr7_C_albicans_SC5314:688906,Ca21chr7_C_albicans_SC5314:925727,2357
529LxSC_P83_G10_174,Ca21chrR_C_albicans_SC5314,858872,840859,18013,Ca21chrR_C_albicans_SC5314:858872,Ca21chrR_C_albicans_SC5314:840859,2133
529LxSC_P83_G10_174,Ca21chrR_C_albicans_SC5314,840859,50691,840859,Ca21chrR_C_albicans_SC5314:840859,Ca21chrR_C_albicans_SC5314:50691,62
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1435380,1397640,37740,Ca21chr1_C_albicans_SC5314:1435380,Ca21chr1_C_albicans_SC5314:1397640,2606
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1397640,1203812,193828,Ca21chr1_C_albicans_SC5314:1397640,Ca21chr1_C_albicans_SC5314:1203812,2076
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1203812,1187227,16585,Ca21chr1_C_albicans_SC5314:1203812,Ca21chr1_C_albicans_SC5314:1187227,2090
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1187227,1167395,19832,Ca21chr1_C_albicans_SC5314:1187227,Ca21chr1_C_albicans_SC5314:1167395,2133
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1167395,1096953,70442,Ca21chr1_C_albicans_SC5314:1167395,Ca21chr1_C_albicans_SC5314:1096953,2134
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1096953,1095957,996,Ca21chr1_C_albicans_SC5314:1096953,Ca21chr1_C_albicans_SC5314:1095957,2145
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1095957,555770,540187,Ca21chr1_C_albicans_SC5314:1095957,Ca21chr1_C_albicans_SC5314:555770,2587
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,555770,542729,13041,Ca21chr1_C_albicans_SC5314:555770,Ca21chr1_C_albicans_SC5314:542729,2590
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,542729,530998,11731,Ca21chr1_C_albicans_SC5314:542729,Ca21chr1_C_albicans_SC5314:530998,2614
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,530998,526802,4196,Ca21chr1_C_albicans_SC5314:530998,Ca21chr1_C_albicans_SC5314:526802,2622
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,526802,421674,105128,Ca21chr1_C_albicans_SC5314:526802,Ca21chr1_C_albicans_SC5314:421674,62
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,421674,410636,11038,Ca21chr1_C_albicans_SC5314:421674,Ca21chr1_C_albicans_SC5314:410636,89
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,410636,73201,337435,Ca21chr1_C_albicans_SC5314:410636,Ca21chr1_C_albicans_SC5314:73201,243
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,73201,36877,36324,Ca21chr1_C_albicans_SC5314:73201,Ca21chr1_C_albicans_SC5314:36877,263
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,36877,26100,36877,Ca21chr1_C_albicans_SC5314:36877,Ca21chr1_C_albicans_SC5314:26100,279
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1864232,1910556,46324,Ca21chr1_C_albicans_SC5314:1864232,Ca21chr1_C_albicans_SC5314:1910556,215
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,1910556,2120845,210289,Ca21chr1_C_albicans_SC5314:1910556,Ca21chr1_C_albicans_SC5314:2120845,2090
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2120845,2140632,19787,Ca21chr1_C_albicans_SC5314:2120845,Ca21chr1_C_albicans_SC5314:2140632,2113
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2140632,2169285,28653,Ca21chr1_C_albicans_SC5314:2140632,Ca21chr1_C_albicans_SC5314:2169285,2133
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2169285,2173087,3802,Ca21chr1_C_albicans_SC5314:2169285,Ca21chr1_C_albicans_SC5314:2173087,2134
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2173087,2616235,443148,Ca21chr1_C_albicans_SC5314:2173087,Ca21chr1_C_albicans_SC5314:2616235,2587
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2616235,2617254,1019,Ca21chr1_C_albicans_SC5314:2616235,Ca21chr1_C_albicans_SC5314:2617254,2590
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2617254,2776315,159061,Ca21chr1_C_albicans_SC5314:2617254,Ca21chr1_C_albicans_SC5314:2776315,89
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2776315,2948296,171981,Ca21chr1_C_albicans_SC5314:2776315,Ca21chr1_C_albicans_SC5314:2948296,160
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,2948296,3100468,152172,Ca21chr1_C_albicans_SC5314:2948296,Ca21chr1_C_albicans_SC5314:3100468,280
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,3100468,3153582,53114,Ca21chr1_C_albicans_SC5314:3100468,Ca21chr1_C_albicans_SC5314:3153582,298
529LxSC_P84_G11_190,Ca21chr1_C_albicans_SC5314,3153582,3177404,36418,Ca21chr1_C_albicans_SC5314:3153582,Ca21chr1_C_albicans_SC5314:3177404,316
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,327867,326787,1080,Ca21chr5_C_albicans_SC5314:327867,Ca21chr5_C_albicans_SC5314:326787,2357
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,326787,258847,67940,Ca21chr5_C_albicans_SC5314:326787,Ca21chr5_C_albicans_SC5314:258847,215
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,258847,254183,4664,Ca21chr5_C_albicans_SC5314:258847,Ca21chr5_C_albicans_SC5314:254183,1019
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,254183,16201,254183,Ca21chr5_C_albicans_SC5314:254183,Ca21chr5_C_albicans_SC5314:16201,2211
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,538142,559933,21791,Ca21chr5_C_albicans_SC5314:538142,Ca21chr5_C_albicans_SC5314:559933,2427
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,559933,1046449,486516,Ca21chr5_C_albicans_SC5314:559933,Ca21chr5_C_albicans_SC5314:1046449,2614
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,1046449,1053585,7136,Ca21chr5_C_albicans_SC5314:1046449,Ca21chr5_C_albicans_SC5314:1053585,2622
529LxSC_P84_G11_190,Ca21chr5_C_albicans_SC5314,1053585,1118424,136415,Ca21chr5_C_albicans_SC5314:1053585,Ca21chr5_C_albicans_SC5314:1118424,9
529LxSC_P85_G12_206,Ca21chr1_C_albicans_SC5314,1203812,1187227,16585,Ca21chr1_C_albicans_SC5314:1203812,Ca21chr1_C_albicans_SC5314:1187227,2076
529LxSC_P85_G12_206,Ca21chr1_C_albicans_SC5314,1187227,26100,1187227,Ca21chr1_C_albicans_SC5314:1187227,Ca21chr1_C_albicans_SC5314:26100,55
529LxSC_P85_G12_206,Ca21chr3_C_albicans_SC5314,1119323,1136563,17240,Ca21chr3_C_albicans_SC5314:1119323,Ca21chr3_C_albicans_SC5314:1136563,2090
529LxSC_P85_G12_206,Ca21chr3_C_albicans_SC5314,1136563,1611373,474810,Ca21chr3_C_albicans_SC5314:1136563,Ca21chr3_C_albicans_SC5314:1611373,15
529LxSC_P85_G12_206,Ca21chr3_C_albicans_SC5314,1611373,1627306,15933,Ca21chr3_C_albicans_SC5314:1611373,Ca21chr3_C_albicans_SC5314:1627306,53
529LxSC_P85_G12_206,Ca21chr3_C_albicans_SC5314,1627306,1784358,172694,Ca21chr3_C_albicans_SC5314:1627306,Ca21chr3_C_albicans_SC5314:1784358,207
529LxSC_P85_G12_206,Ca21chr5_C_albicans_SC5314,529310,1118424,660690,Ca21chr5_C_albicans_SC5314:529310,Ca21chr5_C_albicans_SC5314:1118424,2546
529LxSC_P8_A7_114,Ca21chr1_C_albicans_SC5314,812529,573594,238935,Ca21chr1_C_albicans_SC5314:812529,Ca21chr1_C_albicans_SC5314:573594,2183
529LxSC_P8_A7_114,Ca21chr1_C_albicans_SC5314,573594,87688,485906,Ca21chr1_C_albicans_SC5314:573594,Ca21chr1_C_albicans_SC5314:87688,2515
529LxSC_P8_A7_114,Ca21chr1_C_albicans_SC5314,87688,79447,8241,Ca21chr1_C_albicans_SC5314:87688,Ca21chr1_C_albicans_SC5314:79447,2523
529LxSC_P8_A7_114,Ca21chr1_C_albicans_SC5314,79447,73201,79447,Ca21chr1_C_albicans_SC5314:79447,Ca21chr1_C_albicans_SC5314:73201,2546
529LxSC_P8_A7_114,Ca21chr5_C_albicans_SC5314,536536,1095790,653464,Ca21chr5_C_albicans_SC5314:536536,Ca21chr5_C_albicans_SC5314:1095790,2445
529LxSC_P8_A7_114,Ca21chr6_C_albicans_SC5314,462899,462896,3,Ca21chr6_C_albicans_SC5314:462899,Ca21chr6_C_albicans_SC5314:462896,1019
529LxSC_P8_A7_114,Ca21chr6_C_albicans_SC5314,462896,10035,462896,Ca21chr6_C_albicans_SC5314:462896,Ca21chr6_C_albicans_SC5314:10035,2199
529LxSC_P8_A7_114,Ca21chr7_C_albicans_SC5314,261266,255788,5478,Ca21chr7_C_albicans_SC5314:261266,Ca21chr7_C_albicans_SC5314:255788,2357
529LxSC_P8_A7_114,Ca21chr7_C_albicans_SC5314,255788,243279,12509,Ca21chr7_C_albicans_SC5314:255788,Ca21chr7_C_albicans_SC5314:243279,2427
529LxSC_P8_A7_114,Ca21chr7_C_albicans_SC5314,243279,224765,18514,Ca21chr7_C_albicans_SC5314:243279,Ca21chr7_C_albicans_SC5314:224765,2496
529LxSC_P8_A7_114,Ca21chr7_C_albicans_SC5314,224765,67821,224765,Ca21chr7_C_albicans_SC5314:224765,Ca21chr7_C_albicans_SC5314:67821,215
529LxSC_P8_A7_114,Ca21chrR_C_albicans_SC5314,1329634,1253068,76566,Ca21chrR_C_albicans_SC5314:1329634,Ca21chrR_C_albicans_SC5314:1253068,1331
529LxSC_P8_A7_114,Ca21chrR_C_albicans_SC5314,1253068,50691,1253068,Ca21chrR_C_albicans_SC5314:1253068,Ca21chrR_C_albicans_SC5314:50691,2622
Mixed_Plate_S119_130,Ca21chr1_C_albicans_SC5314,1095957,1056256,39701,Ca21chr1_C_albicans_SC5314:1095957,Ca21chr1_C_albicans_SC5314:1056256,2145
Mixed_Plate_S119_130,Ca21chr1_C_albicans_SC5314,1056256,984801,71455,Ca21chr1_C_albicans_SC5314:1056256,Ca21chr1_C_albicans_SC5314:984801,2211
Mixed_Plate_S119_130,Ca21chr1_C_albicans_SC5314,984801,975458,9343,Ca21chr1_C_albicans_SC5314:984801,Ca21chr1_C_albicans_SC5314:975458,2225
Mixed_Plate_S119_130,Ca21chr1_C_albicans_SC5314,975458,893375,82083,Ca21chr1_C_albicans_SC5314:975458,Ca21chr1_C_albicans_SC5314:893375,2515
