strain,chr,start.pos,length,prop.o.arm,arm
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,437356,437383,0.0193,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,437383,521432,0.0194,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,521432,522732,0.1801,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,522732,548349,0.1826,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,548349,548894,0.2316,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,548894,607942,0.2327,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,607942,608748,0.3456,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,608748,674256,0.3472,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,674256,675313,0.4725,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,675313,756027,0.4745,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,756027,756729,0.6289,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,756729,764113,0.6303,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,764113,766813,0.6444,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,766813,779149,0.6496,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,779149,779649,0.6732,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,779649,788792,0.6741,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,788792,788801,0.6916,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,788801,817681,0.6916,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,817681,821269,0.7469,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,821269,926698,0.7537,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,926698,929142,0.9554,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,929142,941005,0.9601,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1399307,1399195,0.1993,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1399195,1325208,0.1994,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1325208,1324931,0.2417,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1324931,1129027,0.2419,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1129027,1128608,0.354,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1128608,1126831,0.3542,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1126831,1126568,0.3552,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1126568,1109283,0.3554,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1109283,1107559,0.3653,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1107559,1097848,0.3663,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1097848,1094507,0.3718,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1094507,1091318,0.3737,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1091318,1090159,0.3756,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1090159,1021190,0.3762,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1021190,1016019,0.4157,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1016019,961826,0.4186,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,961826,960804,0.4497,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,960804,642080,0.4502,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,642080,641909,0.6326,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,641909,536041,0.6327,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,536041,533387,0.6933,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,533387,500312,0.6948,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,500312,493874,0.7137,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,493874,441615,0.7174,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,441615,438352,0.7473,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,438352,215739,0.7492,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,215739,215032,0.8766,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,215032,172685,0.877,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,172685,171649,0.9012,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,171649,7075,0.9018,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1885763,1885772,0.2577,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1885772,1885865,0.2577,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1885865,1886860,0.2579,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1886860,1932979,0.2597,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1932979,1935285,0.3444,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1935285,2041585,0.3486,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,2041585,2041617,0.5438,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,2041617,2169625,0.5439,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,2169625,2170012,0.779,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,2170012,2284735,0.7797,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1256482,1256268,0.1976,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1256268,1218136,0.1978,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1218136,1218086,0.2221,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1218086,1025361,0.2222,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1025361,1024524,0.3452,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1024524,868144,0.3458,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,868144,866635,0.4456,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,866635,46173,0.4466,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,46173,45678,0.9705,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,45678,45168,0.9708,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,45168,44937,0.9712,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,44937,44569,0.9713,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,44569,44496,0.9715,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,44496,44075,0.9716,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,44075,41256,0.9719,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,41256,12735,0.9737,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1631057,1639156,0.0409,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1639156,1902458,0.0459,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1902458,1905792,0.2079,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,1905792,2006536,0.21,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2006536,2007642,0.2719,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2007642,2113342,0.2726,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2113342,2113419,0.3376,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2113419,2235310,0.3377,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2235310,2236191,0.4127,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2236191,2255356,0.4132,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2255356,2256823,0.425,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2256823,2805396,0.4259,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2805396,2812630,0.7634,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,2812630,3165422,0.7678,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,3165422,3166181,0.9849,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,3166181,3178930,0.9853,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,3178930,3178972,0.9932,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr1_C_albicans_SC5314,3178972,3185229,0.9932,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1866523,1861634,0.033,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1861634,1665282,0.0355,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1665282,1658011,0.1373,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1658011,1373768,0.141,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1373768,1373495,0.2883,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1373495,1107957,0.2884,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1107957,1107826,0.426,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1107826,1102398,0.4261,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1102398,1101696,0.4289,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1101696,1053305,0.4292,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1053305,1052868,0.4543,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1052868,1024642,0.4545,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1024642,1021799,0.4692,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,1021799,935647,0.4706,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,935647,934640,0.5153,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,934640,908636,0.5158,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,908636,908171,0.5293,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,908171,887151,0.5295,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,887151,886864,0.5404,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,886864,496421,0.5405,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,496421,495727,0.7428,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr2_C_albicans_SC5314,495727,6005,0.7432,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,499607,498155,0.3955,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,498155,145,0.3973,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1024588,1024739,0.2048,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1024739,1076058,0.2049,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1076058,1076718,0.2576,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1076718,1219683,0.2582,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1219683,1220350,0.4049,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1220350,1232423,0.4055,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1232423,1232592,0.4179,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1232592,1232929,0.4181,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1232929,1273016,0.4184,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1273016,1275604,0.4596,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1275604,1797574,0.4622,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr3_C_albicans_SC5314,1275604,1797574,0.4622,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,993101,790769,0.0031,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,790769,790673,0.2062,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,790673,774334,0.2063,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,774334,774278,0.2227,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,774278,729502,0.2228,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,729502,727213,0.2677,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,727213,714434,0.27,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,714434,705614,0.2829,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,705614,678442,0.2917,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,678442,673826,0.319,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,673826,555422,0.3236,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,555422,550659,0.4425,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,550659,531507,0.4472,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,531507,529046,0.4665,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,529046,357565,0.4689,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,357565,357458,0.6411,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,357458,4323,0.6412,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1160016,1160822,0.2735,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1160822,1396079,0.2748,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1396079,1396649,0.6633,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1396649,1444251,0.6642,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1444251,1452170,0.7428,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1452170,1600170,0.7559,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr4_C_albicans_SC5314,1600170,1600175,0,centromere
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,445811,445518,0.055,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,445518,402350,0.0556,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,402350,392958,0.1471,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,392958,306865,0.167,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,306865,306534,0.3495,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,306534,3680,0.3502,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,677006,677306,0.2873,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,677306,690338,0.2877,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,690338,690556,0.3058,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,690556,898472,0.3061,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,898472,898614,0.595,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr5_C_albicans_SC5314,898614,1181546,0.5952,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,799609,798808,0.1872,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,798808,780464,0.188,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,780464,780145,0.2067,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,780145,566544,0.207,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,566544,566479,0.4241,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,566479,475556,0.4242,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,475556,475184,0.5166,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,475184,318201,0.517,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,318201,318028,0.6766,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,318028,240457,0.6767,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,240457,240264,0.7556,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,240264,212379,0.7558,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,212379,207249,0.7841,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,207249,200345,0.7893,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,200345,200108,0.7964,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,200108,199394,0.7966,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,199394,195663,0.7973,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,195663,173882,0.8011,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,173882,173572,0.8233,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr6_C_albicans_SC5314,173572,8842,0.8236,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,186530,186087,0.5649,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,186087,122656,0.5659,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,122656,122606,0.7139,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,122606,628,0.714,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,428492,428510,0.0005,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,428510,435064,0.0005,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,435064,435212,0.0149,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,435212,437356,0.0152,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,437356,437383,0.0193,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,437383,521432,0.0194,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,521432,522732,0.1801,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,522732,548349,0.1826,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,548349,548894,0.2316,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,548894,607942,0.2327,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,607942,608748,0.3456,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,608748,674256,0.3472,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,674256,675313,0.4725,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,675313,756027,0.4745,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,756027,756729,0.6289,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,756729,764113,0.6303,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,764113,766813,0.6444,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,766813,779149,0.6496,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,779149,779649,0.6732,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,779649,788792,0.6741,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,788792,788801,0.6916,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,788801,817681,0.6916,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,817681,821269,0.7469,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,821269,926698,0.7537,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,926698,929142,0.9554,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chr7_C_albicans_SC5314,929142,941005,0.9601,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1399307,1399195,0.1993,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1399195,1325208,0.1994,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1325208,1324931,0.2417,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1324931,1129027,0.2419,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1129027,1128608,0.354,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1128608,1126831,0.3542,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1126831,1126568,0.3552,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1126568,1109283,0.3554,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1109283,1107559,0.3653,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1107559,1097848,0.3663,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1097848,1094507,0.3718,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1094507,1091318,0.3737,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1091318,1090159,0.3756,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1090159,1021190,0.3762,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1021190,1016019,0.4157,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1016019,961826,0.4186,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,961826,960804,0.4497,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,960804,642080,0.4502,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,642080,641909,0.6326,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,641909,536041,0.6327,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,536041,533387,0.6933,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,533387,500312,0.6948,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,500312,493874,0.7137,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,493874,441615,0.7174,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,441615,438352,0.7473,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,438352,215739,0.7492,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,215739,215032,0.8766,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,215032,172685,0.877,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,172685,171649,0.9012,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,171649,7075,0.9018,left
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1885763,1885772,0.2577,right
MAnderson017_120_R225-2_S87.sort.GT,Ca21chrR_C_albicans_SC5314,1885772,1885865,0.2577,right
