Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAY154.GT,Ca21chrR_C_albicans_SC5314,1121705,1121493,212,Ca21chrR_C_albicans_SC5314:1121705,Ca21chrR_C_albicans_SC5314:1121493,5747
MAY154.GT,Ca21chrR_C_albicans_SC5314,1121493,1085271,36222,Ca21chrR_C_albicans_SC5314:1121493,Ca21chrR_C_albicans_SC5314:1085271,6430
MAY154.GT,Ca21chrR_C_albicans_SC5314,1085271,1084842,429,Ca21chrR_C_albicans_SC5314:1085271,Ca21chrR_C_albicans_SC5314:1084842,6475
MAY154.GT,Ca21chrR_C_albicans_SC5314,1084842,1046860,37982,Ca21chrR_C_albicans_SC5314:1084842,Ca21chrR_C_albicans_SC5314:1046860,6789
MAY154.GT,Ca21chrR_C_albicans_SC5314,1046860,1045970,890,Ca21chrR_C_albicans_SC5314:1046860,Ca21chrR_C_albicans_SC5314:1045970,6800
MAY154.GT,Ca21chrR_C_albicans_SC5314,1045970,1026735,19235,Ca21chrR_C_albicans_SC5314:1045970,Ca21chrR_C_albicans_SC5314:1026735,6892
MAY154.GT,Ca21chrR_C_albicans_SC5314,1026735,1026633,102,Ca21chrR_C_albicans_SC5314:1026735,Ca21chrR_C_albicans_SC5314:1026633,6898
MAY154.GT,Ca21chrR_C_albicans_SC5314,1026633,733946,292687,Ca21chrR_C_albicans_SC5314:1026633,Ca21chrR_C_albicans_SC5314:733946,9494
MAY154.GT,Ca21chrR_C_albicans_SC5314,733946,733405,541,Ca21chrR_C_albicans_SC5314:733946,Ca21chrR_C_albicans_SC5314:733405,9498
MAY154.GT,Ca21chrR_C_albicans_SC5314,733405,728248,5157,Ca21chrR_C_albicans_SC5314:733405,Ca21chrR_C_albicans_SC5314:728248,9523
MAY154.GT,Ca21chrR_C_albicans_SC5314,728248,728130,118,Ca21chrR_C_albicans_SC5314:728248,Ca21chrR_C_albicans_SC5314:728130,9525
MAY154.GT,Ca21chrR_C_albicans_SC5314,728130,669052,59078,Ca21chrR_C_albicans_SC5314:728130,Ca21chrR_C_albicans_SC5314:669052,9869
MAY154.GT,Ca21chrR_C_albicans_SC5314,669052,668465,587,Ca21chrR_C_albicans_SC5314:669052,Ca21chrR_C_albicans_SC5314:668465,9870
MAY154.GT,Ca21chrR_C_albicans_SC5314,668465,641913,26552,Ca21chrR_C_albicans_SC5314:668465,Ca21chrR_C_albicans_SC5314:641913,10079
MAY154.GT,Ca21chrR_C_albicans_SC5314,641913,641580,333,Ca21chrR_C_albicans_SC5314:641913,Ca21chrR_C_albicans_SC5314:641580,10092
MAY154.GT,Ca21chrR_C_albicans_SC5314,641580,626994,14586,Ca21chrR_C_albicans_SC5314:641580,Ca21chrR_C_albicans_SC5314:626994,10216
MAY154.GT,Ca21chrR_C_albicans_SC5314,626994,626761,233,Ca21chrR_C_albicans_SC5314:626994,Ca21chrR_C_albicans_SC5314:626761,10219
MAY154.GT,Ca21chrR_C_albicans_SC5314,626761,613720,13041,Ca21chrR_C_albicans_SC5314:626761,Ca21chrR_C_albicans_SC5314:613720,10354
MAY154.GT,Ca21chrR_C_albicans_SC5314,613720,612288,1432,Ca21chrR_C_albicans_SC5314:613720,Ca21chrR_C_albicans_SC5314:612288,10358
MAY154.GT,Ca21chrR_C_albicans_SC5314,612288,597272,15016,Ca21chrR_C_albicans_SC5314:612288,Ca21chrR_C_albicans_SC5314:597272,10540
MAY154.GT,Ca21chrR_C_albicans_SC5314,597272,597256,16,Ca21chrR_C_albicans_SC5314:597272,Ca21chrR_C_albicans_SC5314:597256,10553
MAY154.GT,Ca21chrR_C_albicans_SC5314,597256,592109,5147,Ca21chrR_C_albicans_SC5314:597256,Ca21chrR_C_albicans_SC5314:592109,10562
MAY154.GT,Ca21chrR_C_albicans_SC5314,592109,589818,2291,Ca21chrR_C_albicans_SC5314:592109,Ca21chrR_C_albicans_SC5314:589818,10608
MAY154.GT,Ca21chrR_C_albicans_SC5314,589818,573926,15892,Ca21chrR_C_albicans_SC5314:589818,Ca21chrR_C_albicans_SC5314:573926,10723
MAY154.GT,Ca21chrR_C_albicans_SC5314,573926,573285,641,Ca21chrR_C_albicans_SC5314:573926,Ca21chrR_C_albicans_SC5314:573285,10724
MAY154.GT,Ca21chrR_C_albicans_SC5314,573285,560830,12455,Ca21chrR_C_albicans_SC5314:573285,Ca21chrR_C_albicans_SC5314:560830,10898
MAY154.GT,Ca21chrR_C_albicans_SC5314,560830,558145,2685,Ca21chrR_C_albicans_SC5314:560830,Ca21chrR_C_albicans_SC5314:558145,10899
MAY154.GT,Ca21chrR_C_albicans_SC5314,558145,552200,5945,Ca21chrR_C_albicans_SC5314:558145,Ca21chrR_C_albicans_SC5314:552200,10918
MAY154.GT,Ca21chrR_C_albicans_SC5314,552200,549618,2582,Ca21chrR_C_albicans_SC5314:552200,Ca21chrR_C_albicans_SC5314:549618,10982
MAY154.GT,Ca21chrR_C_albicans_SC5314,549618,539556,10062,Ca21chrR_C_albicans_SC5314:549618,Ca21chrR_C_albicans_SC5314:539556,11061
MAY154.GT,Ca21chrR_C_albicans_SC5314,539556,536396,3160,Ca21chrR_C_albicans_SC5314:539556,Ca21chrR_C_albicans_SC5314:536396,11070
MAY154.GT,Ca21chrR_C_albicans_SC5314,536396,533059,3337,Ca21chrR_C_albicans_SC5314:536396,Ca21chrR_C_albicans_SC5314:533059,11085
MAY154.GT,Ca21chrR_C_albicans_SC5314,533059,531259,1800,Ca21chrR_C_albicans_SC5314:533059,Ca21chrR_C_albicans_SC5314:531259,11099
MAY154.GT,Ca21chrR_C_albicans_SC5314,531259,266354,264905,Ca21chrR_C_albicans_SC5314:531259,Ca21chrR_C_albicans_SC5314:266354,12798
MAY154.GT,Ca21chrR_C_albicans_SC5314,266354,266105,249,Ca21chrR_C_albicans_SC5314:266354,Ca21chrR_C_albicans_SC5314:266105,12810
MAY154.GT,Ca21chrR_C_albicans_SC5314,266105,154988,111117,Ca21chrR_C_albicans_SC5314:266105,Ca21chrR_C_albicans_SC5314:154988,15741
MAY154.GT,Ca21chrR_C_albicans_SC5314,154988,154914,74,Ca21chrR_C_albicans_SC5314:154988,Ca21chrR_C_albicans_SC5314:154914,15744
MAY154.GT,Ca21chrR_C_albicans_SC5314,154914,149762,5152,Ca21chrR_C_albicans_SC5314:154914,Ca21chrR_C_albicans_SC5314:149762,15990
MAY154.GT,Ca21chrR_C_albicans_SC5314,149762,149566,196,Ca21chrR_C_albicans_SC5314:149762,Ca21chrR_C_albicans_SC5314:149566,15991
MAY154.GT,Ca21chrR_C_albicans_SC5314,149566,7075,149566,Ca21chrR_C_albicans_SC5314:149566,Ca21chrR_C_albicans_SC5314:7075,17953
MAY154.GT,Ca21chrR_C_albicans_SC5314,1748664,1787281,38617,Ca21chrR_C_albicans_SC5314:1748664,Ca21chrR_C_albicans_SC5314:1787281,192
MAY154.GT,Ca21chrR_C_albicans_SC5314,1787281,1792294,5013,Ca21chrR_C_albicans_SC5314:1787281,Ca21chrR_C_albicans_SC5314:1792294,194
MAY154.GT,Ca21chrR_C_albicans_SC5314,1792294,1899136,106842,Ca21chrR_C_albicans_SC5314:1792294,Ca21chrR_C_albicans_SC5314:1899136,1246
MAY154.GT,Ca21chrR_C_albicans_SC5314,1899136,1899260,124,Ca21chrR_C_albicans_SC5314:1899136,Ca21chrR_C_albicans_SC5314:1899260,1247
MAY154.GT,Ca21chrR_C_albicans_SC5314,1899260,1996441,97181,Ca21chrR_C_albicans_SC5314:1899260,Ca21chrR_C_albicans_SC5314:1996441,1844
MAY154.GT,Ca21chrR_C_albicans_SC5314,1996441,1997066,625,Ca21chrR_C_albicans_SC5314:1996441,Ca21chrR_C_albicans_SC5314:1997066,1845
MAY154.GT,Ca21chrR_C_albicans_SC5314,1997066,2010785,13719,Ca21chrR_C_albicans_SC5314:1997066,Ca21chrR_C_albicans_SC5314:2010785,2000
MAY154.GT,Ca21chrR_C_albicans_SC5314,2010785,2010875,90,Ca21chrR_C_albicans_SC5314:2010785,Ca21chrR_C_albicans_SC5314:2010875,2002
MAY154.GT,Ca21chrR_C_albicans_SC5314,2010875,2023115,12240,Ca21chrR_C_albicans_SC5314:2010875,Ca21chrR_C_albicans_SC5314:2023115,2195
MAY154.GT,Ca21chrR_C_albicans_SC5314,2023115,2023221,106,Ca21chrR_C_albicans_SC5314:2023115,Ca21chrR_C_albicans_SC5314:2023221,2196
MAY154.GT,Ca21chrR_C_albicans_SC5314,2023221,2032108,8887,Ca21chrR_C_albicans_SC5314:2023221,Ca21chrR_C_albicans_SC5314:2032108,2392
MAY154.GT,Ca21chrR_C_albicans_SC5314,2032108,2032711,603,Ca21chrR_C_albicans_SC5314:2032108,Ca21chrR_C_albicans_SC5314:2032711,2393
MAY154.GT,Ca21chrR_C_albicans_SC5314,2032711,2041617,8906,Ca21chrR_C_albicans_SC5314:2032711,Ca21chrR_C_albicans_SC5314:2041617,2516
MAY154.GT,Ca21chrR_C_albicans_SC5314,2041617,2041820,203,Ca21chrR_C_albicans_SC5314:2041617,Ca21chrR_C_albicans_SC5314:2041820,2527
MAY154.GT,Ca21chrR_C_albicans_SC5314,2041820,2169574,127754,Ca21chrR_C_albicans_SC5314:2041820,Ca21chrR_C_albicans_SC5314:2169574,4024
MAY154.GT,Ca21chrR_C_albicans_SC5314,2169574,2170012,438,Ca21chrR_C_albicans_SC5314:2169574,Ca21chrR_C_albicans_SC5314:2170012,4028
MAY154.GT,Ca21chrR_C_albicans_SC5314,2170012,2284735,119988,Ca21chrR_C_albicans_SC5314:2170012,Ca21chrR_C_albicans_SC5314:2284735,4982
MAY155.GT,Ca21chr1_C_albicans_SC5314,1561936,1561667,269,Ca21chr1_C_albicans_SC5314:1561936,Ca21chr1_C_albicans_SC5314:1561667,138
MAY155.GT,Ca21chr1_C_albicans_SC5314,1561667,1507344,54323,Ca21chr1_C_albicans_SC5314:1561667,Ca21chr1_C_albicans_SC5314:1507344,366
MAY155.GT,Ca21chr1_C_albicans_SC5314,1507344,1506910,434,Ca21chr1_C_albicans_SC5314:1507344,Ca21chr1_C_albicans_SC5314:1506910,383
MAY155.GT,Ca21chr1_C_albicans_SC5314,1506910,1395096,111814,Ca21chr1_C_albicans_SC5314:1506910,Ca21chr1_C_albicans_SC5314:1395096,791
MAY155.GT,Ca21chr1_C_albicans_SC5314,1395096,1393292,1804,Ca21chr1_C_albicans_SC5314:1395096,Ca21chr1_C_albicans_SC5314:1393292,792
MAY155.GT,Ca21chr1_C_albicans_SC5314,1393292,1357735,35557,Ca21chr1_C_albicans_SC5314:1393292,Ca21chr1_C_albicans_SC5314:1357735,967
MAY155.GT,Ca21chr1_C_albicans_SC5314,1357735,1357503,232,Ca21chr1_C_albicans_SC5314:1357735,Ca21chr1_C_albicans_SC5314:1357503,983
MAY155.GT,Ca21chr1_C_albicans_SC5314,1357503,1337308,20195,Ca21chr1_C_albicans_SC5314:1357503,Ca21chr1_C_albicans_SC5314:1337308,1099
MAY155.GT,Ca21chr1_C_albicans_SC5314,1337308,1333393,3915,Ca21chr1_C_albicans_SC5314:1337308,Ca21chr1_C_albicans_SC5314:1333393,1101
MAY155.GT,Ca21chr1_C_albicans_SC5314,1333393,1318516,14877,Ca21chr1_C_albicans_SC5314:1333393,Ca21chr1_C_albicans_SC5314:1318516,1250
MAY155.GT,Ca21chr1_C_albicans_SC5314,1318516,1313246,5270,Ca21chr1_C_albicans_SC5314:1318516,Ca21chr1_C_albicans_SC5314:1313246,1252
MAY155.GT,Ca21chr1_C_albicans_SC5314,1313246,1256260,56986,Ca21chr1_C_albicans_SC5314:1313246,Ca21chr1_C_albicans_SC5314:1256260,1531
MAY155.GT,Ca21chr1_C_albicans_SC5314,1256260,1253780,2480,Ca21chr1_C_albicans_SC5314:1256260,Ca21chr1_C_albicans_SC5314:1253780,1540
MAY155.GT,Ca21chr1_C_albicans_SC5314,1253780,1250072,3708,Ca21chr1_C_albicans_SC5314:1253780,Ca21chr1_C_albicans_SC5314:1250072,1575
MAY155.GT,Ca21chr1_C_albicans_SC5314,1250072,1249428,644,Ca21chr1_C_albicans_SC5314:1250072,Ca21chr1_C_albicans_SC5314:1249428,1579
MAY155.GT,Ca21chr1_C_albicans_SC5314,1249428,1244381,5047,Ca21chr1_C_albicans_SC5314:1249428,Ca21chr1_C_albicans_SC5314:1244381,1588
MAY155.GT,Ca21chr1_C_albicans_SC5314,1244381,1235716,8665,Ca21chr1_C_albicans_SC5314:1244381,Ca21chr1_C_albicans_SC5314:1235716,1589
MAY155.GT,Ca21chr1_C_albicans_SC5314,1235716,1191485,44231,Ca21chr1_C_albicans_SC5314:1235716,Ca21chr1_C_albicans_SC5314:1191485,1900
MAY155.GT,Ca21chr1_C_albicans_SC5314,1191485,1190679,806,Ca21chr1_C_albicans_SC5314:1191485,Ca21chr1_C_albicans_SC5314:1190679,1901
MAY155.GT,Ca21chr1_C_albicans_SC5314,1190679,1171945,18734,Ca21chr1_C_albicans_SC5314:1190679,Ca21chr1_C_albicans_SC5314:1171945,1981
MAY155.GT,Ca21chr1_C_albicans_SC5314,1171945,1171924,21,Ca21chr1_C_albicans_SC5314:1171945,Ca21chr1_C_albicans_SC5314:1171924,1982
MAY155.GT,Ca21chr1_C_albicans_SC5314,1171924,1162900,9024,Ca21chr1_C_albicans_SC5314:1171924,Ca21chr1_C_albicans_SC5314:1162900,2017
MAY155.GT,Ca21chr1_C_albicans_SC5314,1162900,1161996,904,Ca21chr1_C_albicans_SC5314:1162900,Ca21chr1_C_albicans_SC5314:1161996,2018
MAY155.GT,Ca21chr1_C_albicans_SC5314,1161996,1101105,60891,Ca21chr1_C_albicans_SC5314:1161996,Ca21chr1_C_albicans_SC5314:1101105,2398
MAY155.GT,Ca21chr1_C_albicans_SC5314,1101105,1097608,3497,Ca21chr1_C_albicans_SC5314:1101105,Ca21chr1_C_albicans_SC5314:1097608,2405
MAY155.GT,Ca21chr1_C_albicans_SC5314,1097608,1057991,39617,Ca21chr1_C_albicans_SC5314:1097608,Ca21chr1_C_albicans_SC5314:1057991,2767
MAY155.GT,Ca21chr1_C_albicans_SC5314,1057991,1057979,12,Ca21chr1_C_albicans_SC5314:1057991,Ca21chr1_C_albicans_SC5314:1057979,2768
MAY155.GT,Ca21chr1_C_albicans_SC5314,1057979,1046488,11491,Ca21chr1_C_albicans_SC5314:1057979,Ca21chr1_C_albicans_SC5314:1046488,2920
MAY155.GT,Ca21chr1_C_albicans_SC5314,1046488,1046458,30,Ca21chr1_C_albicans_SC5314:1046488,Ca21chr1_C_albicans_SC5314:1046458,2936
MAY155.GT,Ca21chr1_C_albicans_SC5314,1046458,1025258,21200,Ca21chr1_C_albicans_SC5314:1046458,Ca21chr1_C_albicans_SC5314:1025258,2981
MAY155.GT,Ca21chr1_C_albicans_SC5314,1025258,1024524,734,Ca21chr1_C_albicans_SC5314:1025258,Ca21chr1_C_albicans_SC5314:1024524,2990
MAY155.GT,Ca21chr1_C_albicans_SC5314,1024524,1021663,2861,Ca21chr1_C_albicans_SC5314:1024524,Ca21chr1_C_albicans_SC5314:1021663,3098
MAY155.GT,Ca21chr1_C_albicans_SC5314,1021663,1021267,396,Ca21chr1_C_albicans_SC5314:1021663,Ca21chr1_C_albicans_SC5314:1021267,3099
MAY155.GT,Ca21chr1_C_albicans_SC5314,1021267,990624,30643,Ca21chr1_C_albicans_SC5314:1021267,Ca21chr1_C_albicans_SC5314:990624,3334
MAY155.GT,Ca21chr1_C_albicans_SC5314,990624,989400,1224,Ca21chr1_C_albicans_SC5314:990624,Ca21chr1_C_albicans_SC5314:989400,3336
MAY155.GT,Ca21chr1_C_albicans_SC5314,989400,930900,58500,Ca21chr1_C_albicans_SC5314:989400,Ca21chr1_C_albicans_SC5314:930900,3718
MAY155.GT,Ca21chr1_C_albicans_SC5314,930900,930861,39,Ca21chr1_C_albicans_SC5314:930900,Ca21chr1_C_albicans_SC5314:930861,3720
MAY155.GT,Ca21chr1_C_albicans_SC5314,930861,797261,133600,Ca21chr1_C_albicans_SC5314:930861,Ca21chr1_C_albicans_SC5314:797261,4227
MAY155.GT,Ca21chr1_C_albicans_SC5314,797261,795967,1294,Ca21chr1_C_albicans_SC5314:797261,Ca21chr1_C_albicans_SC5314:795967,4228
MAY155.GT,Ca21chr1_C_albicans_SC5314,795967,714810,81157,Ca21chr1_C_albicans_SC5314:795967,Ca21chr1_C_albicans_SC5314:714810,4343
MAY155.GT,Ca21chr1_C_albicans_SC5314,714810,711295,3515,Ca21chr1_C_albicans_SC5314:714810,Ca21chr1_C_albicans_SC5314:711295,4356
MAY155.GT,Ca21chr1_C_albicans_SC5314,711295,642014,69281,Ca21chr1_C_albicans_SC5314:711295,Ca21chr1_C_albicans_SC5314:642014,4752
MAY155.GT,Ca21chr1_C_albicans_SC5314,642014,639243,2771,Ca21chr1_C_albicans_SC5314:642014,Ca21chr1_C_albicans_SC5314:639243,4766
MAY155.GT,Ca21chr1_C_albicans_SC5314,639243,497772,141471,Ca21chr1_C_albicans_SC5314:639243,Ca21chr1_C_albicans_SC5314:497772,6801
MAY155.GT,Ca21chr1_C_albicans_SC5314,497772,497754,18,Ca21chr1_C_albicans_SC5314:497772,Ca21chr1_C_albicans_SC5314:497754,6804
MAY155.GT,Ca21chr1_C_albicans_SC5314,497754,360538,137216,Ca21chr1_C_albicans_SC5314:497754,Ca21chr1_C_albicans_SC5314:360538,8057
MAY155.GT,Ca21chr1_C_albicans_SC5314,360538,360460,78,Ca21chr1_C_albicans_SC5314:360538,Ca21chr1_C_albicans_SC5314:360460,8061
MAY155.GT,Ca21chr1_C_albicans_SC5314,360460,360402,58,Ca21chr1_C_albicans_SC5314:360460,Ca21chr1_C_albicans_SC5314:360402,8062
MAY155.GT,Ca21chr1_C_albicans_SC5314,360402,359295,1107,Ca21chr1_C_albicans_SC5314:360402,Ca21chr1_C_albicans_SC5314:359295,8066
MAY155.GT,Ca21chr1_C_albicans_SC5314,359295,358265,1030,Ca21chr1_C_albicans_SC5314:359295,Ca21chr1_C_albicans_SC5314:358265,8070
MAY155.GT,Ca21chr1_C_albicans_SC5314,358265,357422,843,Ca21chr1_C_albicans_SC5314:358265,Ca21chr1_C_albicans_SC5314:357422,8071
MAY155.GT,Ca21chr1_C_albicans_SC5314,357422,356870,552,Ca21chr1_C_albicans_SC5314:357422,Ca21chr1_C_albicans_SC5314:356870,8078
MAY155.GT,Ca21chr1_C_albicans_SC5314,356870,354359,2511,Ca21chr1_C_albicans_SC5314:356870,Ca21chr1_C_albicans_SC5314:354359,8093
MAY155.GT,Ca21chr1_C_albicans_SC5314,354359,353760,599,Ca21chr1_C_albicans_SC5314:354359,Ca21chr1_C_albicans_SC5314:353760,8094
MAY155.GT,Ca21chr1_C_albicans_SC5314,353760,353226,534,Ca21chr1_C_albicans_SC5314:353760,Ca21chr1_C_albicans_SC5314:353226,8095
MAY155.GT,Ca21chr1_C_albicans_SC5314,353226,353174,52,Ca21chr1_C_albicans_SC5314:353226,Ca21chr1_C_albicans_SC5314:353174,8096
MAY155.GT,Ca21chr1_C_albicans_SC5314,353174,349914,3260,Ca21chr1_C_albicans_SC5314:353174,Ca21chr1_C_albicans_SC5314:349914,8136
MAY155.GT,Ca21chr1_C_albicans_SC5314,349914,348865,1049,Ca21chr1_C_albicans_SC5314:349914,Ca21chr1_C_albicans_SC5314:348865,8139
MAY155.GT,Ca21chr1_C_albicans_SC5314,348865,348635,230,Ca21chr1_C_albicans_SC5314:348865,Ca21chr1_C_albicans_SC5314:348635,8140
MAY155.GT,Ca21chr1_C_albicans_SC5314,348635,348043,592,Ca21chr1_C_albicans_SC5314:348635,Ca21chr1_C_albicans_SC5314:348043,8144
MAY155.GT,Ca21chr1_C_albicans_SC5314,348043,347729,314,Ca21chr1_C_albicans_SC5314:348043,Ca21chr1_C_albicans_SC5314:347729,8150
MAY155.GT,Ca21chr1_C_albicans_SC5314,347729,344710,3019,Ca21chr1_C_albicans_SC5314:347729,Ca21chr1_C_albicans_SC5314:344710,8160
MAY155.GT,Ca21chr1_C_albicans_SC5314,344710,340121,4589,Ca21chr1_C_albicans_SC5314:344710,Ca21chr1_C_albicans_SC5314:340121,8170
MAY155.GT,Ca21chr1_C_albicans_SC5314,340121,338856,1265,Ca21chr1_C_albicans_SC5314:340121,Ca21chr1_C_albicans_SC5314:338856,8171
MAY155.GT,Ca21chr1_C_albicans_SC5314,338856,334622,4234,Ca21chr1_C_albicans_SC5314:338856,Ca21chr1_C_albicans_SC5314:334622,8281
MAY155.GT,Ca21chr1_C_albicans_SC5314,334622,238406,96216,Ca21chr1_C_albicans_SC5314:334622,Ca21chr1_C_albicans_SC5314:238406,9275
MAY155.GT,Ca21chr1_C_albicans_SC5314,238406,238370,36,Ca21chr1_C_albicans_SC5314:238406,Ca21chr1_C_albicans_SC5314:238370,9281
MAY155.GT,Ca21chr1_C_albicans_SC5314,238370,232215,6155,Ca21chr1_C_albicans_SC5314:238370,Ca21chr1_C_albicans_SC5314:232215,9327
MAY155.GT,Ca21chr1_C_albicans_SC5314,232215,231755,460,Ca21chr1_C_albicans_SC5314:232215,Ca21chr1_C_albicans_SC5314:231755,9347
MAY155.GT,Ca21chr1_C_albicans_SC5314,231755,145153,86602,Ca21chr1_C_albicans_SC5314:231755,Ca21chr1_C_albicans_SC5314:145153,10204
MAY155.GT,Ca21chr1_C_albicans_SC5314,145153,143563,1590,Ca21chr1_C_albicans_SC5314:145153,Ca21chr1_C_albicans_SC5314:143563,10205
MAY155.GT,Ca21chr1_C_albicans_SC5314,143563,126702,16861,Ca21chr1_C_albicans_SC5314:143563,Ca21chr1_C_albicans_SC5314:126702,10268
MAY155.GT,Ca21chr1_C_albicans_SC5314,126702,124376,2326,Ca21chr1_C_albicans_SC5314:126702,Ca21chr1_C_albicans_SC5314:124376,10340
MAY155.GT,Ca21chr1_C_albicans_SC5314,124376,45384,78992,Ca21chr1_C_albicans_SC5314:124376,Ca21chr1_C_albicans_SC5314:45384,11388
MAY155.GT,Ca21chr1_C_albicans_SC5314,45384,41256,4128,Ca21chr1_C_albicans_SC5314:45384,Ca21chr1_C_albicans_SC5314:41256,11410
MAY155.GT,Ca21chr1_C_albicans_SC5314,41256,4801,36455,Ca21chr1_C_albicans_SC5314:41256,Ca21chr1_C_albicans_SC5314:4801,11753
MAY155.GT,Ca21chr1_C_albicans_SC5314,4801,369,4432,Ca21chr1_C_albicans_SC5314:4801,Ca21chr1_C_albicans_SC5314:369,11756
MAY155.GT,Ca21chr1_C_albicans_SC5314,369,61,308,Ca21chr1_C_albicans_SC5314:369,Ca21chr1_C_albicans_SC5314:61,11757
MAY155.GT,Ca21chr1_C_albicans_SC5314,369,61,61,Ca21chr1_C_albicans_SC5314:369,Ca21chr1_C_albicans_SC5314:61,11757
MAY155.GT,Ca21chr1_C_albicans_SC5314,1640861,1642889,2028,Ca21chr1_C_albicans_SC5314:1640861,Ca21chr1_C_albicans_SC5314:1642889,389
MAY155.GT,Ca21chr1_C_albicans_SC5314,1642889,1650992,8103,Ca21chr1_C_albicans_SC5314:1642889,Ca21chr1_C_albicans_SC5314:1650992,402
MAY155.GT,Ca21chr1_C_albicans_SC5314,1650992,1651248,256,Ca21chr1_C_albicans_SC5314:1650992,Ca21chr1_C_albicans_SC5314:1651248,403
MAY155.GT,Ca21chr1_C_albicans_SC5314,1651248,1658671,7423,Ca21chr1_C_albicans_SC5314:1651248,Ca21chr1_C_albicans_SC5314:1658671,409
MAY155.GT,Ca21chr1_C_albicans_SC5314,1658671,1661509,2838,Ca21chr1_C_albicans_SC5314:1658671,Ca21chr1_C_albicans_SC5314:1661509,412
MAY155.GT,Ca21chr1_C_albicans_SC5314,1661509,1666029,4520,Ca21chr1_C_albicans_SC5314:1661509,Ca21chr1_C_albicans_SC5314:1666029,452
MAY155.GT,Ca21chr1_C_albicans_SC5314,1666029,1667014,985,Ca21chr1_C_albicans_SC5314:1666029,Ca21chr1_C_albicans_SC5314:1667014,458
MAY155.GT,Ca21chr1_C_albicans_SC5314,1667014,1703956,36942,Ca21chr1_C_albicans_SC5314:1667014,Ca21chr1_C_albicans_SC5314:1703956,531
MAY155.GT,Ca21chr1_C_albicans_SC5314,1703956,1705322,1366,Ca21chr1_C_albicans_SC5314:1703956,Ca21chr1_C_albicans_SC5314:1705322,539
MAY155.GT,Ca21chr1_C_albicans_SC5314,1705322,1940519,235197,Ca21chr1_C_albicans_SC5314:1705322,Ca21chr1_C_albicans_SC5314:1940519,1304
MAY155.GT,Ca21chr1_C_albicans_SC5314,1940519,1940800,281,Ca21chr1_C_albicans_SC5314:1940519,Ca21chr1_C_albicans_SC5314:1940800,1305
MAY155.GT,Ca21chr1_C_albicans_SC5314,1940800,1960998,20198,Ca21chr1_C_albicans_SC5314:1940800,Ca21chr1_C_albicans_SC5314:1960998,1450
MAY155.GT,Ca21chr1_C_albicans_SC5314,1960998,1961812,814,Ca21chr1_C_albicans_SC5314:1960998,Ca21chr1_C_albicans_SC5314:1961812,1451
MAY155.GT,Ca21chr1_C_albicans_SC5314,1961812,2006507,44695,Ca21chr1_C_albicans_SC5314:1961812,Ca21chr1_C_albicans_SC5314:2006507,1530
MAY155.GT,Ca21chr1_C_albicans_SC5314,2006507,2006536,29,Ca21chr1_C_albicans_SC5314:2006507,Ca21chr1_C_albicans_SC5314:2006536,1532
MAY155.GT,Ca21chr1_C_albicans_SC5314,2006536,2198809,192273,Ca21chr1_C_albicans_SC5314:2006536,Ca21chr1_C_albicans_SC5314:2198809,2537
MAY155.GT,Ca21chr1_C_albicans_SC5314,2198809,2200262,1453,Ca21chr1_C_albicans_SC5314:2198809,Ca21chr1_C_albicans_SC5314:2200262,2542
MAY155.GT,Ca21chr1_C_albicans_SC5314,2200262,2226169,25907,Ca21chr1_C_albicans_SC5314:2200262,Ca21chr1_C_albicans_SC5314:2226169,2732
MAY155.GT,Ca21chr1_C_albicans_SC5314,2226169,2227236,1067,Ca21chr1_C_albicans_SC5314:2226169,Ca21chr1_C_albicans_SC5314:2227236,2751
MAY155.GT,Ca21chr1_C_albicans_SC5314,2227236,2235420,8184,Ca21chr1_C_albicans_SC5314:2227236,Ca21chr1_C_albicans_SC5314:2235420,2944
MAY155.GT,Ca21chr1_C_albicans_SC5314,2235420,2236317,897,Ca21chr1_C_albicans_SC5314:2235420,Ca21chr1_C_albicans_SC5314:2236317,2947
MAY155.GT,Ca21chr1_C_albicans_SC5314,2236317,2279802,43485,Ca21chr1_C_albicans_SC5314:2236317,Ca21chr1_C_albicans_SC5314:2279802,3513
MAY155.GT,Ca21chr1_C_albicans_SC5314,2279802,2282954,3152,Ca21chr1_C_albicans_SC5314:2279802,Ca21chr1_C_albicans_SC5314:2282954,3514
MAY155.GT,Ca21chr1_C_albicans_SC5314,2282954,2286407,3453,Ca21chr1_C_albicans_SC5314:2282954,Ca21chr1_C_albicans_SC5314:2286407,3536
MAY155.GT,Ca21chr1_C_albicans_SC5314,2286407,2286612,205,Ca21chr1_C_albicans_SC5314:2286407,Ca21chr1_C_albicans_SC5314:2286612,3543
MAY155.GT,Ca21chr1_C_albicans_SC5314,2286612,2291162,4550,Ca21chr1_C_albicans_SC5314:2286612,Ca21chr1_C_albicans_SC5314:2291162,3556
MAY155.GT,Ca21chr1_C_albicans_SC5314,2291162,2292083,921,Ca21chr1_C_albicans_SC5314:2291162,Ca21chr1_C_albicans_SC5314:2292083,3573
MAY155.GT,Ca21chr1_C_albicans_SC5314,2292083,2417072,124989,Ca21chr1_C_albicans_SC5314:2292083,Ca21chr1_C_albicans_SC5314:2417072,4220
