strain,chr,start.pos,length,prop.o.arm,arm
MAY155.GT,Ca21chr1_C_albicans_SC5314,2626206,105,0.6528,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2626311,15088,0.6529,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2641399,299,0.6622,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2641698,75858,0.6624,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2717556,913,0.7091,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2718469,41339,0.7097,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2759808,645,0.7351,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2760453,15646,0.7355,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2776099,9548,0.7451,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2785647,33263,0.751,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2818910,345,0.7715,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2819255,324,0.7717,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2819579,174,0.7719,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2819753,99420,0.772,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2919173,2172,0.8332,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2921345,17856,0.8346,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2939201,3103,0.8456,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2942304,60899,0.8475,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,3003203,83,0.885,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,3003286,33165,0.885,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,3036451,1510,0.9055,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,3037961,19273,0.9064,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,3057234,350,0.9182,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,3057584,132416,0.9185,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,1858030,608,0.0359,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1857422,86980,0.0362,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1770442,1948,0.0814,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1768494,407393,0.0824,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1361101,2680,0.2938,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1358421,1529,0.2952,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1356892,498,0.2959,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1356394,54397,0.2962,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1301997,1672,0.3244,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1300325,25151,0.3253,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1275174,80,0.3383,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1275094,283868,0.3384,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,991226,7889,0.4857,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,983337,31645,0.4898,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,951692,2570,0.5062,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,949122,20599,0.5075,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,928523,184,0.5182,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,928339,19674,0.5183,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,908665,494,0.5285,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,908171,23914,0.5288,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,884257,1241,0.5412,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,883016,211378,0.5418,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,671638,869,0.6515,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,670769,204435,0.652,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,466334,492,0.758,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,465842,147650,0.7583,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,318192,2234,0.8349,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,315958,219371,0.8361,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,96587,2374,0.9499,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,94213,94213,0.9511,left
MAY155.GT,Ca21chr2_C_albicans_SC5314,1965124,181,0.1164,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,1965305,21077,0.1171,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,1986382,7791,0.1874,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,1994173,81502,0.2133,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,2075675,1412,0.4852,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,2077087,5637,0.4899,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,2082724,180,0.5087,right
MAY155.GT,Ca21chr2_C_albicans_SC5314,2082904,147096,0.5093,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,767565,6285,0.0677,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,761280,10453,0.0754,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,750827,377,0.0881,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,750450,18758,0.0885,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,731692,266,0.1113,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,731426,142529,0.1116,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,588897,1608,0.2847,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,587289,6740,0.2867,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,580549,1916,0.2949,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,578633,1023,0.2972,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,577610,1409,0.2984,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,576201,6046,0.3002,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,570155,85,0.3075,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,570070,792,0.3076,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,569278,1426,0.3086,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,567852,11214,0.3103,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,556638,1980,0.3239,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,554658,33962,0.3263,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,520696,1649,0.3676,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,519047,2019,0.3696,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,517028,2688,0.372,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,514340,2849,0.3753,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,511491,2412,0.3788,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,509079,8562,0.3817,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,500517,1844,0.3921,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,498673,138577,0.3943,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,360096,4262,0.5626,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,355834,5559,0.5678,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,350275,999,0.5746,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,349276,28990,0.5758,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,320286,917,0.611,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,319369,23239,0.6121,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,296130,2020,0.6403,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,294110,101231,0.6428,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,192879,4961,0.7657,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,187918,26131,0.7718,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,161787,2275,0.8035,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,159512,155998,0.8063,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,3514,448,0.9957,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,3066,3066,0.9963,left
MAY155.GT,Ca21chr3_C_albicans_SC5314,888473,3250,0.0637,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,891723,90164,0.067,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,981887,213,0.1596,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,982100,139077,0.1599,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1121177,339,0.3027,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1121516,30401,0.3031,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1151917,27,0.3343,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1151944,29924,0.3343,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1181868,591,0.3651,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1182459,4126,0.3657,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1186585,2867,0.3699,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1189452,19809,0.3728,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1209261,68,0.3932,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1209329,8525,0.3933,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1217854,63,0.402,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1217917,278053,0.4021,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1495970,2196,0.6877,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1498166,8752,0.69,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1506918,463,0.6989,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1507381,103239,0.6994,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1610620,292,0.8055,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1610912,168352,0.8058,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1779264,900,0.9787,right
MAY155.GT,Ca21chr3_C_albicans_SC5314,1780164,19836,0.9796,right
MAY155.GT,Ca21chr4_C_albicans_SC5314,938109,938,0.0549,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,937171,93175,0.0558,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,843996,830,0.1497,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,843166,97171,0.1505,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,745995,568,0.2484,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,745427,177614,0.249,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,567813,97,0.4279,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,567716,47203,0.428,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,520513,509,0.4756,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,520004,517345,0.4761,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,2659,2659,0.9973,left
MAY155.GT,Ca21chr4_C_albicans_SC5314,1101623,1543,0.1746,right
MAY155.GT,Ca21chr4_C_albicans_SC5314,1103166,357972,0.1771,right
MAY155.GT,Ca21chr4_C_albicans_SC5314,1461138,731,0.77,right
MAY155.GT,Ca21chr4_C_albicans_SC5314,1461869,138131,0.7712,right
MAY155.GT,Ca21chr5_C_albicans_SC5314,258409,84,0.4487,left
MAY155.GT,Ca21chr5_C_albicans_SC5314,258325,87769,0.4489,left
MAY155.GT,Ca21chr5_C_albicans_SC5314,170556,201,0.6361,left
MAY155.GT,Ca21chr5_C_albicans_SC5314,170355,170355,0.6365,left
MAY155.GT,Ca21chr5_C_albicans_SC5314,921104,20,0.6256,right
MAY155.GT,Ca21chr5_C_albicans_SC5314,921124,268876,0.6257,right
MAY155.GT,Ca21chr6_C_albicans_SC5314,977120,5119,0.003,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,972001,37331,0.0082,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,934670,9065,0.0463,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,925605,18721,0.0555,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,906884,130,0.0746,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,906754,10569,0.0748,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,896185,2131,0.0856,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,894054,54960,0.0877,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,839094,392,0.1438,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,838702,16024,0.1442,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,822678,1439,0.1606,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,821239,801,0.162,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,820438,740,0.1629,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,819698,20890,0.1636,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,798808,8677,0.1849,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,790131,203261,0.1938,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,586870,250,0.4012,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,586620,67535,0.4014,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,519085,1848,0.4703,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,517237,3428,0.4722,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,513809,788,0.4757,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,513021,163097,0.4765,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,349924,1915,0.6429,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,348009,140047,0.6449,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,207962,713,0.7878,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,207249,7141,0.7885,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,200108,5694,0.7958,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,194414,453,0.8016,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,193961,3409,0.8021,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,190552,10943,0.8056,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,179609,717,0.8167,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,178892,18385,0.8175,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,160507,147,0.8362,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,160360,160360,0.8364,left
MAY155.GT,Ca21chr6_C_albicans_SC5314,996285,64,0.2704,right
MAY155.GT,Ca21chr6_C_albicans_SC5314,996349,33651,0.2717,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,412939,105,0.0302,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,412834,89826,0.0305,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,323008,235,0.2414,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,322773,6918,0.242,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,315855,96,0.2582,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,315759,15182,0.2585,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,300577,680,0.2941,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,299897,11648,0.2957,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,288249,1500,0.3231,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,286749,2949,0.3266,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,283800,1014,0.3335,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,282786,1594,0.3359,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,281192,667,0.3396,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,280525,2628,0.3412,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,277897,169,0.3474,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,277728,4196,0.3478,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,273532,980,0.3576,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,272552,68720,0.3599,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,203832,50,0.5213,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,203782,16765,0.5214,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,187017,930,0.5608,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,186087,25407,0.563,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,160680,490,0.6227,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,160190,14439,0.6238,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,145751,891,0.6577,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,144860,1379,0.6598,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,143481,184,0.663,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,143297,22755,0.6635,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,120542,611,0.7169,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,119931,119931,0.7183,left
MAY155.GT,Ca21chr7_C_albicans_SC5314,566470,293,0.2643,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,566763,6903,0.2648,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,573666,65,0.2781,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,573731,46254,0.2782,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,619985,15365,0.3669,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,635350,85985,0.3964,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,721335,1566,0.5613,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,722901,3198,0.5644,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,726099,2954,0.5705,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,729053,48356,0.5762,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,777409,41,0.6689,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,777450,6400,0.669,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,783850,2140,0.6813,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,785990,2777,0.6854,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,788767,706,0.6907,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,789473,63270,0.6921,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,852743,542,0.8134,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,853285,26909,0.8145,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,880194,457,0.8661,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,880651,36332,0.867,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,916983,23,0.9367,right
MAY155.GT,Ca21chr7_C_albicans_SC5314,917006,32994,0.9367,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1698176,1575,0.0258,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1696601,210797,0.0267,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1485804,24,0.1477,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1485780,1210,0.1477,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1484570,92,0.1484,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1484478,5686,0.1484,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1478792,227,0.1517,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1478565,122,0.1518,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1478443,242,0.1519,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1478201,7578,0.152,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1470623,736,0.1564,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1469887,10305,0.1568,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1459582,30,0.1627,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1459552,16086,0.1627,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1443466,26,0.1719,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1443440,23926,0.172,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1419514,6744,0.1857,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1412770,6574,0.1895,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1406196,1098,0.1933,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1405098,8545,0.194,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1396553,3009,0.1989,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1393544,8733,0.2006,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1384811,3883,0.2056,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1380928,2888,0.2078,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1378040,168,0.2095,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1377872,8264,0.2096,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1369608,98,0.2143,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1369510,34314,0.2144,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1335196,8925,0.2341,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1326271,3367,0.2392,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1322904,1103,0.2411,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1321801,11485,0.2417,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1310316,30,0.2483,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1310286,22575,0.2483,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1287711,2650,0.2613,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1285061,52842,0.2628,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1232219,101,0.2931,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1232118,71076,0.2932,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1161042,272,0.334,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1160770,22755,0.3341,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1138015,403,0.3472,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1137612,13654,0.3474,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1123958,2253,0.3552,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1121705,212,0.3565,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1121493,74633,0.3566,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1046860,890,0.3995,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1045970,19235,0.4,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1026735,102,0.411,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1026633,5496,0.4111,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1021137,74,0.4142,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1021063,173797,0.4143,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,847266,30,0.514,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,847236,113290,0.514,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,733946,541,0.579,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,733405,5157,0.5793,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,728248,118,0.5822,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,728130,59078,0.5823,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,669052,587,0.6162,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,668465,41471,0.6165,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,626994,233,0.6403,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,626761,13041,0.6405,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,613720,1432,0.6479,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,612288,4230,0.6488,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,608058,383,0.6512,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,607675,1026,0.6514,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,606649,1062,0.652,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,605587,13478,0.6526,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,592109,2291,0.6603,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,589818,28988,0.6616,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,560830,165,0.6783,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,560665,21109,0.6784,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,539556,3160,0.6905,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,536396,3337,0.6923,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,533059,1800,0.6942,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,531259,264905,0.6952,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,266354,249,0.8472,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,266105,34751,0.8473,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,231354,645,0.8673,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,230709,24566,0.8677,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,206143,1822,0.8817,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,204321,49333,0.8828,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,154988,74,0.9111,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,154914,5152,0.9111,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,149762,196,0.9141,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,149566,142376,0.9142,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,7190,115,0.9959,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,7075,7075,0.9959,left
MAY155.GT,Ca21chrR_C_albicans_SC5314,1759607,431,0.022,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1760038,27243,0.0228,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1787281,5013,0.073,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1792294,49425,0.0823,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1841719,345,0.1734,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1842064,154377,0.1741,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1996441,625,0.4587,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,1997066,13735,0.4599,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2010801,74,0.4852,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2010875,30742,0.4853,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2041617,203,0.542,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2041820,3223,0.5424,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2045043,331,0.5483,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2045374,3230,0.5489,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2048604,445,0.5549,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2049049,6301,0.5557,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2055350,1085,0.5673,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2056435,11377,0.5693,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2067812,1396,0.5903,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2069208,100366,0.5929,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2169574,438,0.7779,right
MAY155.GT,Ca21chrR_C_albicans_SC5314,2170012,119988,0.7788,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1561936,269,0.0007,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1561667,54323,0.0009,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1507344,434,0.0356,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1506910,111814,0.0359,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1395096,1804,0.1074,left
