Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAY155.GT,Ca21chr1_C_albicans_SC5314,1057991,1057979,12,Ca21chr1_C_albicans_SC5314:1057991,Ca21chr1_C_albicans_SC5314:1057979,2769
MAY155.GT,Ca21chr1_C_albicans_SC5314,1057979,1046488,11491,Ca21chr1_C_albicans_SC5314:1057979,Ca21chr1_C_albicans_SC5314:1046488,2920
MAY155.GT,Ca21chr1_C_albicans_SC5314,1046488,1046458,30,Ca21chr1_C_albicans_SC5314:1046488,Ca21chr1_C_albicans_SC5314:1046458,2936
MAY155.GT,Ca21chr1_C_albicans_SC5314,1046458,1025258,21200,Ca21chr1_C_albicans_SC5314:1046458,Ca21chr1_C_albicans_SC5314:1025258,2981
MAY155.GT,Ca21chr1_C_albicans_SC5314,1025258,1024524,734,Ca21chr1_C_albicans_SC5314:1025258,Ca21chr1_C_albicans_SC5314:1024524,2990
MAY155.GT,Ca21chr1_C_albicans_SC5314,1024524,1021663,2861,Ca21chr1_C_albicans_SC5314:1024524,Ca21chr1_C_albicans_SC5314:1021663,3098
MAY155.GT,Ca21chr1_C_albicans_SC5314,1021663,1021267,396,Ca21chr1_C_albicans_SC5314:1021663,Ca21chr1_C_albicans_SC5314:1021267,3099
MAY155.GT,Ca21chr1_C_albicans_SC5314,1021267,990624,30643,Ca21chr1_C_albicans_SC5314:1021267,Ca21chr1_C_albicans_SC5314:990624,3334
MAY155.GT,Ca21chr1_C_albicans_SC5314,990624,989400,1224,Ca21chr1_C_albicans_SC5314:990624,Ca21chr1_C_albicans_SC5314:989400,3336
MAY155.GT,Ca21chr1_C_albicans_SC5314,989400,930900,58500,Ca21chr1_C_albicans_SC5314:989400,Ca21chr1_C_albicans_SC5314:930900,3717
MAY155.GT,Ca21chr1_C_albicans_SC5314,930900,930861,39,Ca21chr1_C_albicans_SC5314:930900,Ca21chr1_C_albicans_SC5314:930861,3719
MAY155.GT,Ca21chr1_C_albicans_SC5314,930861,797261,133600,Ca21chr1_C_albicans_SC5314:930861,Ca21chr1_C_albicans_SC5314:797261,4216
MAY155.GT,Ca21chr1_C_albicans_SC5314,797261,795967,1294,Ca21chr1_C_albicans_SC5314:797261,Ca21chr1_C_albicans_SC5314:795967,4220
MAY155.GT,Ca21chr1_C_albicans_SC5314,795967,714810,81157,Ca21chr1_C_albicans_SC5314:795967,Ca21chr1_C_albicans_SC5314:714810,4332
MAY155.GT,Ca21chr1_C_albicans_SC5314,714810,711295,3515,Ca21chr1_C_albicans_SC5314:714810,Ca21chr1_C_albicans_SC5314:711295,4343
MAY155.GT,Ca21chr1_C_albicans_SC5314,711295,642014,69281,Ca21chr1_C_albicans_SC5314:711295,Ca21chr1_C_albicans_SC5314:642014,4734
MAY155.GT,Ca21chr1_C_albicans_SC5314,642014,639243,2771,Ca21chr1_C_albicans_SC5314:642014,Ca21chr1_C_albicans_SC5314:639243,4750
MAY155.GT,Ca21chr1_C_albicans_SC5314,639243,497772,141471,Ca21chr1_C_albicans_SC5314:639243,Ca21chr1_C_albicans_SC5314:497772,6800
MAY155.GT,Ca21chr1_C_albicans_SC5314,497772,497754,18,Ca21chr1_C_albicans_SC5314:497772,Ca21chr1_C_albicans_SC5314:497754,6801
MAY155.GT,Ca21chr1_C_albicans_SC5314,497754,360538,137216,Ca21chr1_C_albicans_SC5314:497754,Ca21chr1_C_albicans_SC5314:360538,8058
MAY155.GT,Ca21chr1_C_albicans_SC5314,360538,360460,78,Ca21chr1_C_albicans_SC5314:360538,Ca21chr1_C_albicans_SC5314:360460,8062
MAY155.GT,Ca21chr1_C_albicans_SC5314,360460,360402,58,Ca21chr1_C_albicans_SC5314:360460,Ca21chr1_C_albicans_SC5314:360402,8064
MAY155.GT,Ca21chr1_C_albicans_SC5314,360402,359295,1107,Ca21chr1_C_albicans_SC5314:360402,Ca21chr1_C_albicans_SC5314:359295,8070
MAY155.GT,Ca21chr1_C_albicans_SC5314,359295,358265,1030,Ca21chr1_C_albicans_SC5314:359295,Ca21chr1_C_albicans_SC5314:358265,8071
MAY155.GT,Ca21chr1_C_albicans_SC5314,358265,357422,843,Ca21chr1_C_albicans_SC5314:358265,Ca21chr1_C_albicans_SC5314:357422,8077
MAY155.GT,Ca21chr1_C_albicans_SC5314,357422,356870,552,Ca21chr1_C_albicans_SC5314:357422,Ca21chr1_C_albicans_SC5314:356870,8079
MAY155.GT,Ca21chr1_C_albicans_SC5314,356870,355422,1448,Ca21chr1_C_albicans_SC5314:356870,Ca21chr1_C_albicans_SC5314:355422,8094
MAY155.GT,Ca21chr1_C_albicans_SC5314,355422,354359,1063,Ca21chr1_C_albicans_SC5314:355422,Ca21chr1_C_albicans_SC5314:354359,8095
MAY155.GT,Ca21chr1_C_albicans_SC5314,354359,353760,599,Ca21chr1_C_albicans_SC5314:354359,Ca21chr1_C_albicans_SC5314:353760,8096
MAY155.GT,Ca21chr1_C_albicans_SC5314,353760,353226,534,Ca21chr1_C_albicans_SC5314:353760,Ca21chr1_C_albicans_SC5314:353226,8099
MAY155.GT,Ca21chr1_C_albicans_SC5314,353226,353174,52,Ca21chr1_C_albicans_SC5314:353226,Ca21chr1_C_albicans_SC5314:353174,8105
MAY155.GT,Ca21chr1_C_albicans_SC5314,353174,349914,3260,Ca21chr1_C_albicans_SC5314:353174,Ca21chr1_C_albicans_SC5314:349914,8139
MAY155.GT,Ca21chr1_C_albicans_SC5314,349914,348865,1049,Ca21chr1_C_albicans_SC5314:349914,Ca21chr1_C_albicans_SC5314:348865,8142
MAY155.GT,Ca21chr1_C_albicans_SC5314,348865,348635,230,Ca21chr1_C_albicans_SC5314:348865,Ca21chr1_C_albicans_SC5314:348635,8144
MAY155.GT,Ca21chr1_C_albicans_SC5314,348635,348043,592,Ca21chr1_C_albicans_SC5314:348635,Ca21chr1_C_albicans_SC5314:348043,8149
MAY155.GT,Ca21chr1_C_albicans_SC5314,348043,347729,314,Ca21chr1_C_albicans_SC5314:348043,Ca21chr1_C_albicans_SC5314:347729,8153
MAY155.GT,Ca21chr1_C_albicans_SC5314,347729,344710,3019,Ca21chr1_C_albicans_SC5314:347729,Ca21chr1_C_albicans_SC5314:344710,8163
MAY155.GT,Ca21chr1_C_albicans_SC5314,344710,340121,4589,Ca21chr1_C_albicans_SC5314:344710,Ca21chr1_C_albicans_SC5314:340121,8172
MAY155.GT,Ca21chr1_C_albicans_SC5314,340121,338856,1265,Ca21chr1_C_albicans_SC5314:340121,Ca21chr1_C_albicans_SC5314:338856,8173
MAY155.GT,Ca21chr1_C_albicans_SC5314,338856,334622,4234,Ca21chr1_C_albicans_SC5314:338856,Ca21chr1_C_albicans_SC5314:334622,8287
MAY155.GT,Ca21chr1_C_albicans_SC5314,334622,238406,96216,Ca21chr1_C_albicans_SC5314:334622,Ca21chr1_C_albicans_SC5314:238406,9281
MAY155.GT,Ca21chr1_C_albicans_SC5314,238406,238370,36,Ca21chr1_C_albicans_SC5314:238406,Ca21chr1_C_albicans_SC5314:238370,9287
MAY155.GT,Ca21chr1_C_albicans_SC5314,238370,232215,6155,Ca21chr1_C_albicans_SC5314:238370,Ca21chr1_C_albicans_SC5314:232215,9347
MAY155.GT,Ca21chr1_C_albicans_SC5314,232215,231755,460,Ca21chr1_C_albicans_SC5314:232215,Ca21chr1_C_albicans_SC5314:231755,9348
MAY155.GT,Ca21chr1_C_albicans_SC5314,231755,145153,86602,Ca21chr1_C_albicans_SC5314:231755,Ca21chr1_C_albicans_SC5314:145153,10205
MAY155.GT,Ca21chr1_C_albicans_SC5314,145153,143563,1590,Ca21chr1_C_albicans_SC5314:145153,Ca21chr1_C_albicans_SC5314:143563,10208
MAY155.GT,Ca21chr1_C_albicans_SC5314,143563,126702,16861,Ca21chr1_C_albicans_SC5314:143563,Ca21chr1_C_albicans_SC5314:126702,10340
MAY155.GT,Ca21chr1_C_albicans_SC5314,126702,124376,2326,Ca21chr1_C_albicans_SC5314:126702,Ca21chr1_C_albicans_SC5314:124376,10350
MAY155.GT,Ca21chr1_C_albicans_SC5314,124376,45384,78992,Ca21chr1_C_albicans_SC5314:124376,Ca21chr1_C_albicans_SC5314:45384,11388
MAY155.GT,Ca21chr1_C_albicans_SC5314,45384,41256,4128,Ca21chr1_C_albicans_SC5314:45384,Ca21chr1_C_albicans_SC5314:41256,11410
MAY155.GT,Ca21chr1_C_albicans_SC5314,41256,4801,36455,Ca21chr1_C_albicans_SC5314:41256,Ca21chr1_C_albicans_SC5314:4801,11753
MAY155.GT,Ca21chr1_C_albicans_SC5314,4801,369,4432,Ca21chr1_C_albicans_SC5314:4801,Ca21chr1_C_albicans_SC5314:369,11756
MAY155.GT,Ca21chr1_C_albicans_SC5314,369,61,308,Ca21chr1_C_albicans_SC5314:369,Ca21chr1_C_albicans_SC5314:61,11757
MAY155.GT,Ca21chr1_C_albicans_SC5314,369,61,61,Ca21chr1_C_albicans_SC5314:369,Ca21chr1_C_albicans_SC5314:61,11757
MAY155.GT,Ca21chr1_C_albicans_SC5314,1640861,1642889,2028,Ca21chr1_C_albicans_SC5314:1640861,Ca21chr1_C_albicans_SC5314:1642889,389
MAY155.GT,Ca21chr1_C_albicans_SC5314,1642889,1650992,8103,Ca21chr1_C_albicans_SC5314:1642889,Ca21chr1_C_albicans_SC5314:1650992,402
MAY155.GT,Ca21chr1_C_albicans_SC5314,1650992,1651248,256,Ca21chr1_C_albicans_SC5314:1650992,Ca21chr1_C_albicans_SC5314:1651248,403
MAY155.GT,Ca21chr1_C_albicans_SC5314,1651248,1658671,7423,Ca21chr1_C_albicans_SC5314:1651248,Ca21chr1_C_albicans_SC5314:1658671,409
MAY155.GT,Ca21chr1_C_albicans_SC5314,1658671,1661509,2838,Ca21chr1_C_albicans_SC5314:1658671,Ca21chr1_C_albicans_SC5314:1661509,412
MAY155.GT,Ca21chr1_C_albicans_SC5314,1661509,1666029,4520,Ca21chr1_C_albicans_SC5314:1661509,Ca21chr1_C_albicans_SC5314:1666029,452
MAY155.GT,Ca21chr1_C_albicans_SC5314,1666029,1667014,985,Ca21chr1_C_albicans_SC5314:1666029,Ca21chr1_C_albicans_SC5314:1667014,457
MAY155.GT,Ca21chr1_C_albicans_SC5314,1667014,1668844,1830,Ca21chr1_C_albicans_SC5314:1667014,Ca21chr1_C_albicans_SC5314:1668844,458
MAY155.GT,Ca21chr1_C_albicans_SC5314,1668844,1670976,2132,Ca21chr1_C_albicans_SC5314:1668844,Ca21chr1_C_albicans_SC5314:1670976,459
MAY155.GT,Ca21chr1_C_albicans_SC5314,1670976,1703956,32980,Ca21chr1_C_albicans_SC5314:1670976,Ca21chr1_C_albicans_SC5314:1703956,531
MAY155.GT,Ca21chr1_C_albicans_SC5314,1703956,1705322,1366,Ca21chr1_C_albicans_SC5314:1703956,Ca21chr1_C_albicans_SC5314:1705322,539
MAY155.GT,Ca21chr1_C_albicans_SC5314,1705322,1940519,235197,Ca21chr1_C_albicans_SC5314:1705322,Ca21chr1_C_albicans_SC5314:1940519,1302
MAY155.GT,Ca21chr1_C_albicans_SC5314,1940519,1940800,281,Ca21chr1_C_albicans_SC5314:1940519,Ca21chr1_C_albicans_SC5314:1940800,1304
MAY155.GT,Ca21chr1_C_albicans_SC5314,1940800,1960998,20198,Ca21chr1_C_albicans_SC5314:1940800,Ca21chr1_C_albicans_SC5314:1960998,1443
MAY155.GT,Ca21chr1_C_albicans_SC5314,1960998,1961812,814,Ca21chr1_C_albicans_SC5314:1960998,Ca21chr1_C_albicans_SC5314:1961812,1450
MAY155.GT,Ca21chr1_C_albicans_SC5314,1961812,2006507,44695,Ca21chr1_C_albicans_SC5314:1961812,Ca21chr1_C_albicans_SC5314:2006507,1531
MAY155.GT,Ca21chr1_C_albicans_SC5314,2006507,2006536,29,Ca21chr1_C_albicans_SC5314:2006507,Ca21chr1_C_albicans_SC5314:2006536,1534
MAY155.GT,Ca21chr1_C_albicans_SC5314,2006536,2198809,192273,Ca21chr1_C_albicans_SC5314:2006536,Ca21chr1_C_albicans_SC5314:2198809,2549
MAY155.GT,Ca21chr1_C_albicans_SC5314,2198809,2200262,1453,Ca21chr1_C_albicans_SC5314:2198809,Ca21chr1_C_albicans_SC5314:2200262,2556
MAY155.GT,Ca21chr1_C_albicans_SC5314,2200262,2226169,25907,Ca21chr1_C_albicans_SC5314:2200262,Ca21chr1_C_albicans_SC5314:2226169,2752
MAY155.GT,Ca21chr1_C_albicans_SC5314,2226169,2227236,1067,Ca21chr1_C_albicans_SC5314:2226169,Ca21chr1_C_albicans_SC5314:2227236,2768
MAY155.GT,Ca21chr1_C_albicans_SC5314,2227236,2235420,8184,Ca21chr1_C_albicans_SC5314:2227236,Ca21chr1_C_albicans_SC5314:2235420,2967
MAY155.GT,Ca21chr1_C_albicans_SC5314,2235420,2236317,897,Ca21chr1_C_albicans_SC5314:2235420,Ca21chr1_C_albicans_SC5314:2236317,2968
MAY155.GT,Ca21chr1_C_albicans_SC5314,2236317,2279802,43485,Ca21chr1_C_albicans_SC5314:2236317,Ca21chr1_C_albicans_SC5314:2279802,3531
MAY155.GT,Ca21chr1_C_albicans_SC5314,2279802,2282954,3152,Ca21chr1_C_albicans_SC5314:2279802,Ca21chr1_C_albicans_SC5314:2282954,3535
MAY155.GT,Ca21chr1_C_albicans_SC5314,2282954,2286407,3453,Ca21chr1_C_albicans_SC5314:2282954,Ca21chr1_C_albicans_SC5314:2286407,3545
MAY155.GT,Ca21chr1_C_albicans_SC5314,2286407,2286612,205,Ca21chr1_C_albicans_SC5314:2286407,Ca21chr1_C_albicans_SC5314:2286612,3549
MAY155.GT,Ca21chr1_C_albicans_SC5314,2286612,2291162,4550,Ca21chr1_C_albicans_SC5314:2286612,Ca21chr1_C_albicans_SC5314:2291162,3586
MAY155.GT,Ca21chr1_C_albicans_SC5314,2291162,2292083,921,Ca21chr1_C_albicans_SC5314:2291162,Ca21chr1_C_albicans_SC5314:2292083,3633
MAY155.GT,Ca21chr1_C_albicans_SC5314,2292083,2417072,124989,Ca21chr1_C_albicans_SC5314:2292083,Ca21chr1_C_albicans_SC5314:2417072,4228
MAY155.GT,Ca21chr1_C_albicans_SC5314,2417072,2417118,46,Ca21chr1_C_albicans_SC5314:2417072,Ca21chr1_C_albicans_SC5314:2417118,4246
MAY155.GT,Ca21chr1_C_albicans_SC5314,2417118,2516786,99668,Ca21chr1_C_albicans_SC5314:2417118,Ca21chr1_C_albicans_SC5314:2516786,5034
MAY155.GT,Ca21chr1_C_albicans_SC5314,2516786,2518706,1920,Ca21chr1_C_albicans_SC5314:2516786,Ca21chr1_C_albicans_SC5314:2518706,5045
MAY155.GT,Ca21chr1_C_albicans_SC5314,2518706,2616432,97726,Ca21chr1_C_albicans_SC5314:2518706,Ca21chr1_C_albicans_SC5314:2616432,6749
MAY155.GT,Ca21chr1_C_albicans_SC5314,2616432,2616650,218,Ca21chr1_C_albicans_SC5314:2616432,Ca21chr1_C_albicans_SC5314:2616650,6800
MAY155.GT,Ca21chr1_C_albicans_SC5314,2616650,2625451,8801,Ca21chr1_C_albicans_SC5314:2616650,Ca21chr1_C_albicans_SC5314:2625451,6888
MAY155.GT,Ca21chr1_C_albicans_SC5314,2625451,2625759,308,Ca21chr1_C_albicans_SC5314:2625451,Ca21chr1_C_albicans_SC5314:2625759,6889
MAY155.GT,Ca21chr1_C_albicans_SC5314,2625759,2626206,447,Ca21chr1_C_albicans_SC5314:2625759,Ca21chr1_C_albicans_SC5314:2626206,6898
MAY155.GT,Ca21chr1_C_albicans_SC5314,2626206,2626311,105,Ca21chr1_C_albicans_SC5314:2626206,Ca21chr1_C_albicans_SC5314:2626311,6902
MAY155.GT,Ca21chr1_C_albicans_SC5314,2626311,2641399,15088,Ca21chr1_C_albicans_SC5314:2626311,Ca21chr1_C_albicans_SC5314:2641399,7275
MAY155.GT,Ca21chr1_C_albicans_SC5314,2641399,2641698,299,Ca21chr1_C_albicans_SC5314:2641399,Ca21chr1_C_albicans_SC5314:2641698,7321
MAY155.GT,Ca21chr1_C_albicans_SC5314,2641698,2717556,75858,Ca21chr1_C_albicans_SC5314:2641698,Ca21chr1_C_albicans_SC5314:2717556,8058
MAY155.GT,Ca21chr1_C_albicans_SC5314,2717556,2718469,913,Ca21chr1_C_albicans_SC5314:2717556,Ca21chr1_C_albicans_SC5314:2718469,8061
MAY155.GT,Ca21chr1_C_albicans_SC5314,2718469,2759808,41339,Ca21chr1_C_albicans_SC5314:2718469,Ca21chr1_C_albicans_SC5314:2759808,8130
MAY155.GT,Ca21chr1_C_albicans_SC5314,2759808,2760453,645,Ca21chr1_C_albicans_SC5314:2759808,Ca21chr1_C_albicans_SC5314:2760453,8134
MAY155.GT,Ca21chr1_C_albicans_SC5314,2760453,2776099,15646,Ca21chr1_C_albicans_SC5314:2760453,Ca21chr1_C_albicans_SC5314:2776099,8166
MAY155.GT,Ca21chr1_C_albicans_SC5314,2776099,2785647,9548,Ca21chr1_C_albicans_SC5314:2776099,Ca21chr1_C_albicans_SC5314:2785647,8171
MAY155.GT,Ca21chr1_C_albicans_SC5314,2785647,2818910,33263,Ca21chr1_C_albicans_SC5314:2785647,Ca21chr1_C_albicans_SC5314:2818910,8577
MAY155.GT,Ca21chr1_C_albicans_SC5314,2818910,2819255,345,Ca21chr1_C_albicans_SC5314:2818910,Ca21chr1_C_albicans_SC5314:2819255,8578
MAY155.GT,Ca21chr1_C_albicans_SC5314,2819255,2819579,324,Ca21chr1_C_albicans_SC5314:2819255,Ca21chr1_C_albicans_SC5314:2819579,8579
MAY155.GT,Ca21chr1_C_albicans_SC5314,2819579,2819753,174,Ca21chr1_C_albicans_SC5314:2819579,Ca21chr1_C_albicans_SC5314:2819753,8580
MAY155.GT,Ca21chr1_C_albicans_SC5314,2819753,2919173,99420,Ca21chr1_C_albicans_SC5314:2819753,Ca21chr1_C_albicans_SC5314:2919173,8972
MAY155.GT,Ca21chr1_C_albicans_SC5314,2919173,2921345,2172,Ca21chr1_C_albicans_SC5314:2919173,Ca21chr1_C_albicans_SC5314:2921345,8997
MAY155.GT,Ca21chr1_C_albicans_SC5314,2921345,2939201,17856,Ca21chr1_C_albicans_SC5314:2921345,Ca21chr1_C_albicans_SC5314:2939201,9126
MAY155.GT,Ca21chr1_C_albicans_SC5314,2939201,2942304,3103,Ca21chr1_C_albicans_SC5314:2939201,Ca21chr1_C_albicans_SC5314:2942304,9130
MAY155.GT,Ca21chr1_C_albicans_SC5314,2942304,3003203,60899,Ca21chr1_C_albicans_SC5314:2942304,Ca21chr1_C_albicans_SC5314:3003203,9521
MAY155.GT,Ca21chr1_C_albicans_SC5314,3003203,3003286,83,Ca21chr1_C_albicans_SC5314:3003203,Ca21chr1_C_albicans_SC5314:3003286,9522
MAY155.GT,Ca21chr1_C_albicans_SC5314,3003286,3036451,33165,Ca21chr1_C_albicans_SC5314:3003286,Ca21chr1_C_albicans_SC5314:3036451,10172
MAY155.GT,Ca21chr1_C_albicans_SC5314,3036451,3037961,1510,Ca21chr1_C_albicans_SC5314:3036451,Ca21chr1_C_albicans_SC5314:3037961,10173
MAY155.GT,Ca21chr1_C_albicans_SC5314,3037961,3057234,19273,Ca21chr1_C_albicans_SC5314:3037961,Ca21chr1_C_albicans_SC5314:3057234,10619
MAY155.GT,Ca21chr1_C_albicans_SC5314,3057234,3057584,350,Ca21chr1_C_albicans_SC5314:3057234,Ca21chr1_C_albicans_SC5314:3057584,10653
MAY155.GT,Ca21chr1_C_albicans_SC5314,3057584,3184935,132416,Ca21chr1_C_albicans_SC5314:3057584,Ca21chr1_C_albicans_SC5314:3184935,12470
MAY155.GT,Ca21chr2_C_albicans_SC5314,1858030,1857422,608,Ca21chr2_C_albicans_SC5314:1858030,Ca21chr2_C_albicans_SC5314:1857422,423
MAY155.GT,Ca21chr2_C_albicans_SC5314,1857422,1770442,86980,Ca21chr2_C_albicans_SC5314:1857422,Ca21chr2_C_albicans_SC5314:1770442,1032
MAY155.GT,Ca21chr2_C_albicans_SC5314,1770442,1768494,1948,Ca21chr2_C_albicans_SC5314:1770442,Ca21chr2_C_albicans_SC5314:1768494,1034
MAY155.GT,Ca21chr2_C_albicans_SC5314,1768494,1361101,407393,Ca21chr2_C_albicans_SC5314:1768494,Ca21chr2_C_albicans_SC5314:1361101,2847
MAY155.GT,Ca21chr2_C_albicans_SC5314,1361101,1358421,2680,Ca21chr2_C_albicans_SC5314:1361101,Ca21chr2_C_albicans_SC5314:1358421,2920
MAY155.GT,Ca21chr2_C_albicans_SC5314,1358421,1356892,1529,Ca21chr2_C_albicans_SC5314:1358421,Ca21chr2_C_albicans_SC5314:1356892,2943
MAY155.GT,Ca21chr2_C_albicans_SC5314,1356892,1356394,498,Ca21chr2_C_albicans_SC5314:1356892,Ca21chr2_C_albicans_SC5314:1356394,2944
MAY155.GT,Ca21chr2_C_albicans_SC5314,1356394,1301997,54397,Ca21chr2_C_albicans_SC5314:1356394,Ca21chr2_C_albicans_SC5314:1301997,3542
MAY155.GT,Ca21chr2_C_albicans_SC5314,1301997,1300325,1672,Ca21chr2_C_albicans_SC5314:1301997,Ca21chr2_C_albicans_SC5314:1300325,3543
MAY155.GT,Ca21chr2_C_albicans_SC5314,1300325,1275174,25151,Ca21chr2_C_albicans_SC5314:1300325,Ca21chr2_C_albicans_SC5314:1275174,3895
MAY155.GT,Ca21chr2_C_albicans_SC5314,1275174,1275094,80,Ca21chr2_C_albicans_SC5314:1275174,Ca21chr2_C_albicans_SC5314:1275094,3896
MAY155.GT,Ca21chr2_C_albicans_SC5314,1275094,1102705,172389,Ca21chr2_C_albicans_SC5314:1275094,Ca21chr2_C_albicans_SC5314:1102705,5063
MAY155.GT,Ca21chr2_C_albicans_SC5314,1102705,1102398,307,Ca21chr2_C_albicans_SC5314:1102705,Ca21chr2_C_albicans_SC5314:1102398,5081
MAY155.GT,Ca21chr2_C_albicans_SC5314,1102398,991226,111172,Ca21chr2_C_albicans_SC5314:1102398,Ca21chr2_C_albicans_SC5314:991226,6747
MAY155.GT,Ca21chr2_C_albicans_SC5314,991226,983337,7889,Ca21chr2_C_albicans_SC5314:991226,Ca21chr2_C_albicans_SC5314:983337,6751
MAY155.GT,Ca21chr2_C_albicans_SC5314,983337,951692,31645,Ca21chr2_C_albicans_SC5314:983337,Ca21chr2_C_albicans_SC5314:951692,6838
MAY155.GT,Ca21chr2_C_albicans_SC5314,951692,949122,2570,Ca21chr2_C_albicans_SC5314:951692,Ca21chr2_C_albicans_SC5314:949122,6842
MAY155.GT,Ca21chr2_C_albicans_SC5314,949122,933701,15421,Ca21chr2_C_albicans_SC5314:949122,Ca21chr2_C_albicans_SC5314:933701,6913
MAY155.GT,Ca21chr2_C_albicans_SC5314,933701,933697,4,Ca21chr2_C_albicans_SC5314:933701,Ca21chr2_C_albicans_SC5314:933697,6923
MAY155.GT,Ca21chr2_C_albicans_SC5314,933697,928523,5174,Ca21chr2_C_albicans_SC5314:933697,Ca21chr2_C_albicans_SC5314:928523,6926
MAY155.GT,Ca21chr2_C_albicans_SC5314,928523,928339,184,Ca21chr2_C_albicans_SC5314:928523,Ca21chr2_C_albicans_SC5314:928339,6939
MAY155.GT,Ca21chr2_C_albicans_SC5314,928339,908665,19674,Ca21chr2_C_albicans_SC5314:928339,Ca21chr2_C_albicans_SC5314:908665,7587
MAY155.GT,Ca21chr2_C_albicans_SC5314,908665,908171,494,Ca21chr2_C_albicans_SC5314:908665,Ca21chr2_C_albicans_SC5314:908171,7590
MAY155.GT,Ca21chr2_C_albicans_SC5314,908171,884257,23914,Ca21chr2_C_albicans_SC5314:908171,Ca21chr2_C_albicans_SC5314:884257,7865
MAY155.GT,Ca21chr2_C_albicans_SC5314,884257,883016,1241,Ca21chr2_C_albicans_SC5314:884257,Ca21chr2_C_albicans_SC5314:883016,7870
MAY155.GT,Ca21chr2_C_albicans_SC5314,883016,671638,211378,Ca21chr2_C_albicans_SC5314:883016,Ca21chr2_C_albicans_SC5314:671638,8595
MAY155.GT,Ca21chr2_C_albicans_SC5314,671638,670769,869,Ca21chr2_C_albicans_SC5314:671638,Ca21chr2_C_albicans_SC5314:670769,8597
MAY155.GT,Ca21chr2_C_albicans_SC5314,670769,466334,204435,Ca21chr2_C_albicans_SC5314:670769,Ca21chr2_C_albicans_SC5314:466334,9227
MAY155.GT,Ca21chr2_C_albicans_SC5314,466334,465842,492,Ca21chr2_C_albicans_SC5314:466334,Ca21chr2_C_albicans_SC5314:465842,9233
MAY155.GT,Ca21chr2_C_albicans_SC5314,465842,318192,147650,Ca21chr2_C_albicans_SC5314:465842,Ca21chr2_C_albicans_SC5314:318192,9627
MAY155.GT,Ca21chr2_C_albicans_SC5314,318192,315958,2234,Ca21chr2_C_albicans_SC5314:318192,Ca21chr2_C_albicans_SC5314:315958,9629
MAY155.GT,Ca21chr2_C_albicans_SC5314,315958,96587,219371,Ca21chr2_C_albicans_SC5314:315958,Ca21chr2_C_albicans_SC5314:96587,11609
MAY155.GT,Ca21chr2_C_albicans_SC5314,96587,94213,2374,Ca21chr2_C_albicans_SC5314:96587,Ca21chr2_C_albicans_SC5314:94213,11610
MAY155.GT,Ca21chr2_C_albicans_SC5314,94213,6005,94213,Ca21chr2_C_albicans_SC5314:94213,Ca21chr2_C_albicans_SC5314:6005,11920
MAY155.GT,Ca21chr2_C_albicans_SC5314,1965124,1965305,181,Ca21chr2_C_albicans_SC5314:1965124,Ca21chr2_C_albicans_SC5314:1965305,216
MAY155.GT,Ca21chr2_C_albicans_SC5314,1965305,1986382,21077,Ca21chr2_C_albicans_SC5314:1965305,Ca21chr2_C_albicans_SC5314:1986382,242
MAY155.GT,Ca21chr2_C_albicans_SC5314,1986382,1994173,7791,Ca21chr2_C_albicans_SC5314:1986382,Ca21chr2_C_albicans_SC5314:1994173,245
MAY155.GT,Ca21chr2_C_albicans_SC5314,1994173,2024762,30589,Ca21chr2_C_albicans_SC5314:1994173,Ca21chr2_C_albicans_SC5314:2024762,409
MAY155.GT,Ca21chr2_C_albicans_SC5314,2024762,2024945,183,Ca21chr2_C_albicans_SC5314:2024762,Ca21chr2_C_albicans_SC5314:2024945,410
MAY155.GT,Ca21chr2_C_albicans_SC5314,2024945,2075675,50730,Ca21chr2_C_albicans_SC5314:2024945,Ca21chr2_C_albicans_SC5314:2075675,550
MAY155.GT,Ca21chr2_C_albicans_SC5314,2075675,2077087,1412,Ca21chr2_C_albicans_SC5314:2075675,Ca21chr2_C_albicans_SC5314:2077087,561
MAY155.GT,Ca21chr2_C_albicans_SC5314,2077087,2082724,5637,Ca21chr2_C_albicans_SC5314:2077087,Ca21chr2_C_albicans_SC5314:2082724,572
MAY155.GT,Ca21chr2_C_albicans_SC5314,2082724,2082904,180,Ca21chr2_C_albicans_SC5314:2082724,Ca21chr2_C_albicans_SC5314:2082904,575
MAY155.GT,Ca21chr2_C_albicans_SC5314,2082904,2229695,147096,Ca21chr2_C_albicans_SC5314:2082904,Ca21chr2_C_albicans_SC5314:2229695,2512
MAY155.GT,Ca21chr3_C_albicans_SC5314,767565,761280,6285,Ca21chr3_C_albicans_SC5314:767565,Ca21chr3_C_albicans_SC5314:761280,233
MAY155.GT,Ca21chr3_C_albicans_SC5314,761280,750827,10453,Ca21chr3_C_albicans_SC5314:761280,Ca21chr3_C_albicans_SC5314:750827,252
MAY155.GT,Ca21chr3_C_albicans_SC5314,750827,750450,377,Ca21chr3_C_albicans_SC5314:750827,Ca21chr3_C_albicans_SC5314:750450,253
MAY155.GT,Ca21chr3_C_albicans_SC5314,750450,731692,18758,Ca21chr3_C_albicans_SC5314:750450,Ca21chr3_C_albicans_SC5314:731692,315
