strain,chr,start.pos,length,prop.o.arm,arm
MAY154.GT,Ca21chr3_C_albicans_SC5314,1060149,1060604,0.2413,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1060604,1151917,0.2417,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1151917,1151944,0.3354,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1151944,1209261,0.3354,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1209261,1209329,0.3942,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1209329,1217854,0.3942,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1217854,1217917,0.403,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1217917,1495970,0.403,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1495970,1498166,0.6882,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1498166,1584061,0.6905,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1584061,1584477,0.7785,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1584477,1613083,0.779,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1613083,1615739,0.8083,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1615739,1642856,0.811,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1642856,1643393,0.8388,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1643393,1779264,0.8394,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1779264,1780164,0.9787,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1780164,1785806,0.9797,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,938109,937171,0.0583,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,937171,843996,0.0593,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,843996,843166,0.1528,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,843166,567813,0.1536,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,567813,567716,0.43,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,567716,290977,0.4301,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,290977,289202,0.7079,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,289202,2657,0.7097,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,1101623,1103166,0.1771,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,1103166,1461138,0.1796,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,1461138,1461869,0.7707,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,1461869,1596695,0.7719,right
MAY154.GT,Ca21chr5_C_albicans_SC5314,258409,258325,0.4522,left
MAY154.GT,Ca21chr5_C_albicans_SC5314,258325,4067,0.4524,left
MAY154.GT,Ca21chr5_C_albicans_SC5314,584812,585979,0.1592,right
MAY154.GT,Ca21chr5_C_albicans_SC5314,585979,1181546,0.1608,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,977120,972001,0.0068,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,972001,934670,0.012,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,934670,925605,0.0499,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,925605,923531,0.0591,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,923531,914593,0.0613,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,914593,839094,0.0703,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,839094,838702,0.1471,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,838702,825553,0.1475,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,825553,824908,0.1608,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,824908,822678,0.1615,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,822678,821239,0.1638,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,821239,820780,0.1652,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,820780,820438,0.1657,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,820438,819698,0.166,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,819698,798707,0.1668,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,798707,790131,0.1881,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,790131,725557,0.1969,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,725557,725310,0.2625,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,725310,586872,0.2627,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,586872,586870,0.4035,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,586870,571360,0.4035,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,571360,571188,0.4192,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,571188,519085,0.4194,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,519085,517237,0.4724,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,517237,513809,0.4742,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,513809,513021,0.4777,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,513021,247877,0.4785,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,247877,247698,0.748,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,247698,215123,0.7482,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,215123,214685,0.7813,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,214685,207950,0.7818,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,207950,207249,0.7886,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,207249,200108,0.7893,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,200108,194414,0.7966,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,194414,193961,0.8024,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,193961,192922,0.8028,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,192922,190675,0.8039,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,190675,189474,0.8062,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,189474,179609,0.8074,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,179609,178892,0.8174,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,178892,8842,0.8182,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,996285,996349,0.2988,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,996349,1007533,0.3002,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,1007533,1007632,0.5328,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,1007632,1029816,0.5348,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,412939,412834,0.0368,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,412834,293236,0.037,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,293236,292374,0.316,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,292374,288249,0.318,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,288249,286749,0.3276,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,286749,283800,0.3311,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,283800,282786,0.338,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,282786,277897,0.3404,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,277897,277728,0.3518,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,277728,265434,0.3522,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,265434,263678,0.3809,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,263678,203832,0.385,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,203832,203782,0.5245,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,203782,187017,0.5247,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,187017,186541,0.5638,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,186541,172487,0.5649,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,172487,172445,0.5977,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,172445,160680,0.5978,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,160680,160190,0.6252,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,160190,143481,0.6263,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,143481,143297,0.6653,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,143297,120542,0.6657,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,120542,119931,0.7188,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,119931,20637,0.7203,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,20637,20624,0.9519,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,20624,1012,0.9519,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,428855,429084,0.003,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,429084,543726,0.0035,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,543726,546427,0.2228,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,546427,566470,0.228,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,566470,566763,0.2663,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,566763,573666,0.2669,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,573666,573731,0.2801,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,573731,619985,0.2802,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,619985,635350,0.3687,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,635350,674256,0.3981,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,674256,675476,0.4725,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,675476,721335,0.4748,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,721335,722901,0.5626,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,722901,726085,0.5656,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,726085,729053,0.5716,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,729053,788767,0.5773,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,788767,789473,0.6916,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,789473,852743,0.6929,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,852743,853285,0.8139,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,853285,880194,0.815,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,880194,880651,0.8665,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,880651,923359,0.8673,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,923359,923425,0.949,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,923425,924567,0.9492,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,924567,925391,0.9513,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,925391,941005,0.9529,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1698176,1696601,0.0283,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1696601,1546809,0.0292,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1546809,1546267,0.1149,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1546267,1485804,0.1152,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1485804,1485780,0.1498,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1485780,1484570,0.1498,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1484570,1484478,0.1505,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1484478,1478792,0.1506,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1478792,1478565,0.1538,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1478565,1478443,0.154,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1478443,1478201,0.154,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1478201,1470623,0.1542,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1470623,1469887,0.1585,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1469887,1459582,0.1589,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1459582,1459552,0.1648,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1459552,1443466,0.1649,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1443466,1443440,0.1741,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1443440,1419514,0.1741,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1419514,1412770,0.1878,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1412770,1406196,0.1916,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1406196,1405098,0.1954,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1405098,1384811,0.196,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1384811,1380928,0.2076,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1380928,1378040,0.2098,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1378040,1377872,0.2115,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1377872,1335196,0.2116,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1335196,1326271,0.236,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1326271,1322904,0.2411,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1322904,1321801,0.243,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1321801,1310316,0.2437,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1310316,1310286,0.2502,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1310286,1287711,0.2503,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1287711,1285061,0.2632,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1285061,1232219,0.2647,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1232219,1232118,0.2949,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1232118,1161042,0.295,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1161042,1160770,0.3357,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1160770,1137803,0.3358,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1137803,1137612,0.349,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1137612,1123958,0.3491,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1123958,1121705,0.3569,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1121705,1121493,0.3582,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1121493,1085271,0.3583,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1085271,1084842,0.379,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1084842,1046860,0.3793,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1046860,1045970,0.401,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1045970,1026735,0.4015,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1026735,1026633,0.4125,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1026633,733946,0.4126,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,733946,733405,0.58,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,733405,728248,0.5804,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,728248,728130,0.5833,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,728130,669052,0.5834,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,669052,668465,0.6172,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,668465,641913,0.6175,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,641913,641580,0.6327,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,641580,626994,0.6329,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,626994,626761,0.6412,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,626761,613720,0.6414,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,613720,612288,0.6488,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,612288,597272,0.6497,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,597272,597256,0.6582,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,597256,592109,0.6583,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,592109,589818,0.6612,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,589818,573926,0.6625,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,573926,573285,0.6716,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,573285,560830,0.672,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,560830,560665,0.6791,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,560665,552200,0.6792,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,552200,549618,0.684,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,549618,539556,0.6855,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,539556,536396,0.6913,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,536396,533059,0.6931,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,533059,531259,0.695,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,531259,266354,0.696,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,266354,266105,0.8476,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,266105,154988,0.8477,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,154988,154914,0.9113,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,154914,149762,0.9114,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,149762,149566,0.9143,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,149566,7075,0.9144,left
MAY154.GT,Ca21chrR_C_albicans_SC5314,1748664,1787281,0.0059,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1787281,1792294,0.0769,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1792294,1899136,0.0861,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1899136,1899260,0.2823,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1899260,1996441,0.2825,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1996441,1997066,0.4609,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,1997066,2010785,0.4621,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2010785,2010875,0.4873,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2010875,2023115,0.4874,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2023115,2023221,0.5099,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2023221,2032108,0.5101,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2032108,2032711,0.5264,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2032711,2041617,0.5275,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2041617,2041820,0.5439,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2041820,2169574,0.5443,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2169574,2170012,0.7789,right
MAY154.GT,Ca21chrR_C_albicans_SC5314,2170012,2284735,0.7797,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1561936,1561667,0.0026,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1561667,1507344,0.0027,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1507344,1506910,0.0374,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1506910,1395096,0.0377,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1395096,1393292,0.1091,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1393292,1357735,0.1103,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1357735,1357503,0.133,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1357503,1337308,0.1331,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1337308,1333393,0.146,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1333393,1318516,0.1485,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1318516,1313246,0.158,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1313246,1256260,0.1614,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1256260,1253780,0.1978,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1253780,1250072,0.1994,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1250072,1249428,0.2017,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1249428,1244381,0.2021,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1244381,1235716,0.2054,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1235716,1191485,0.2109,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1191485,1190679,0.2391,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1190679,1171945,0.2397,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1171945,1171924,0.2516,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1171924,1162900,0.2516,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1162900,1161996,0.2574,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1161996,1101105,0.258,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1101105,1097608,0.2969,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1097608,1057991,0.2991,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1057991,1057979,0.3244,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1057979,1046488,0.3244,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1046488,1046458,0.3317,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1046458,1025258,0.3317,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1025258,1024524,0.3453,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1024524,1021663,0.3458,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1021663,1021267,0.3476,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1021267,990624,0.3478,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,990624,989400,0.3674,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,989400,930900,0.3682,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,930900,930861,0.4055,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,930861,797261,0.4056,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,797261,795967,0.4909,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,795967,714810,0.4917,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,714810,711295,0.5435,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,711295,642014,0.5458,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,642014,639243,0.59,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,639243,497772,0.5918,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,497772,497754,0.6821,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,497754,360538,0.6821,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,360538,360460,0.7698,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,360460,360402,0.7698,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,360402,359295,0.7699,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,359295,358265,0.7706,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,358265,357422,0.7712,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,357422,356870,0.7718,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,356870,355422,0.7721,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,355422,354359,0.773,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,354359,353760,0.7737,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,353760,353226,0.7741,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,353226,353174,0.7744,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,353174,349914,0.7745,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,349914,348865,0.7766,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,348865,348635,0.7772,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,348635,348043,0.7774,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,348043,347729,0.7777,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,347729,344710,0.7779,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,344710,340121,0.7799,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,340121,338856,0.7828,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,338856,334622,0.7836,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,334622,238406,0.7863,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,238406,238370,0.8478,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,238370,232215,0.8478,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,232215,231755,0.8517,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,231755,145153,0.852,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,145153,143563,0.9073,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,143563,126702,0.9083,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,126702,124376,0.9191,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,124376,45384,0.9206,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,45384,41256,0.971,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,41256,4801,0.9737,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,4801,369,0.9969,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,369,61,0.9998,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,369,61,0.9998,left
MAY155.GT,Ca21chr1_C_albicans_SC5314,1640861,1642889,0.047,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1642889,1650992,0.0482,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1650992,1651248,0.0532,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1651248,1658671,0.0534,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1658671,1661509,0.0579,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1661509,1666029,0.0597,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1666029,1667014,0.0625,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1667014,1668844,0.0631,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1668844,1670976,0.0642,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1670976,1703956,0.0655,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1703956,1705322,0.0858,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1705322,1940519,0.0866,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1940519,1940800,0.2313,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1940800,1960998,0.2315,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1960998,1961812,0.2439,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,1961812,2006507,0.2444,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2006507,2006536,0.2719,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2006536,2198809,0.2719,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2198809,2200262,0.3902,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2200262,2226169,0.3911,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2226169,2227236,0.4071,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2227236,2235420,0.4077,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2235420,2236317,0.4127,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2236317,2279802,0.4133,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2279802,2282954,0.44,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2282954,2286407,0.442,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2286407,2286612,0.4441,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2286612,2291162,0.4442,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2291162,2292083,0.447,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2292083,2417072,0.4476,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2417072,2417118,0.5245,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2417118,2516786,0.5245,right
MAY155.GT,Ca21chr1_C_albicans_SC5314,2516786,2518706,0.5858,right
