chr,chr.pos,univ.pos,a,b,h,s,missing,recoms,recom.by.col,recom.by.mkr
Ca21chr1_C_albicans_SC5314,2940000,2940000,120,0,938,0,0,6,0.1111,0.0057
Ca21chr1_C_albicans_SC5314,2950000,2950000,35,1,294,0,0,2,0.0308,0.0061
Ca21chr1_C_albicans_SC5314,2960000,2960000,98,0,563,0,0,58,0.9667,0.0877
Ca21chr1_C_albicans_SC5314,2970000,2970000,115,0,943,0,0,2,0.037,0.0019
Ca21chr1_C_albicans_SC5314,2980000,2980000,91,0,767,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,2990000,2990000,126,0,1062,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3000000,3000000,172,0,1413,0,0,6,0.1277,0.0038
Ca21chr1_C_albicans_SC5314,3010000,3010000,133,0,1059,0,0,6,0.1154,0.005
Ca21chr1_C_albicans_SC5314,3020000,3020000,258,0,1591,0,0,86,2.0,0.0465
Ca21chr1_C_albicans_SC5314,3030000,3030000,268,0,1979,0,0,48,1.2973,0.0214
Ca21chr1_C_albicans_SC5314,3040000,3040000,175,0,1475,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3050000,3050000,175,0,1475,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3060000,3060000,319,0,2458,0,0,10,0.3448,0.0036
Ca21chr1_C_albicans_SC5314,3070000,3070000,239,0,2005,0,0,2,0.0541,0.0009
Ca21chr1_C_albicans_SC5314,3080000,3080000,166,0,1355,0,0,4,0.0851,0.0026
Ca21chr1_C_albicans_SC5314,3090000,3090000,72,0,590,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3100000,3100000,154,0,1298,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3110000,3110000,99,0,826,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3120000,3120000,64,0,531,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3130000,3130000,95,0,767,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3140000,3140000,113,0,944,0,0,0,0.0,0.0
Ca21chr1_C_albicans_SC5314,3150000,3150000,268,0,2182,0,0,2,0.0588,0.0008
Ca21chr1_C_albicans_SC5314,3160000,3160000,116,0,943,0,0,1,0.0185,0.0009
Ca21chr1_C_albicans_SC5314,3170000,3170000,312,0,2330,0,0,38,1.2258,0.0144
Ca21chr1_C_albicans_SC5314,3180000,3180000,126,0,998,0,0,11,0.2075,0.0098
Ca21chr1_C_albicans_SC5314,3190000,3190000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,0,3200000,109,2,881,0,0,8,0.1455,0.0081
Ca21chr2_C_albicans_SC5314,10000,3210000,42,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,20000,3220000,92,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,30000,3230000,35,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,40000,3240000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,50000,3250000,70,0,590,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,60000,3260000,129,0,1062,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,70000,3270000,73,0,590,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,80000,3280000,79,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,90000,3290000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,100000,3300000,124,0,1003,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,110000,3310000,71,0,590,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,120000,3320000,64,1,530,0,0,2,0.0328,0.0034
Ca21chr2_C_albicans_SC5314,130000,3330000,71,0,590,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,140000,3340000,99,0,826,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,150000,3350000,21,0,177,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,160000,3360000,128,0,869,0,0,4,0.0727,0.004
Ca21chr2_C_albicans_SC5314,170000,3370000,42,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,180000,3380000,92,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,190000,3390000,82,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,200000,3400000,51,0,411,0,0,4,0.0635,0.0087
Ca21chr2_C_albicans_SC5314,210000,3410000,123,0,999,0,0,8,0.1509,0.0071
Ca21chr2_C_albicans_SC5314,220000,3420000,28,0,236,0,0,4,0.0606,0.0152
Ca21chr2_C_albicans_SC5314,230000,3430000,50,1,409,0,0,4,0.0635,0.0087
Ca21chr2_C_albicans_SC5314,240000,3440000,150,0,1239,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,250000,3450000,232,0,1488,0,0,36,0.8,0.0209
Ca21chr2_C_albicans_SC5314,260000,3460000,77,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,270000,3470000,128,0,1062,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,280000,3480000,156,0,1298,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,290000,3490000,212,0,1770,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,300000,3500000,63,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,310000,3510000,114,10,932,0,0,20,0.3704,0.0189
Ca21chr2_C_albicans_SC5314,320000,3520000,160,0,1298,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,330000,3530000,128,0,1061,0,0,2,0.0385,0.0017
Ca21chr2_C_albicans_SC5314,340000,3540000,43,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,350000,3550000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,360000,3560000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,370000,3570000,36,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,380000,3580000,58,0,472,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,390000,3590000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,400000,3600000,21,0,177,0,0,12,0.1791,0.0606
Ca21chr2_C_albicans_SC5314,410000,3610000,41,0,224,0,0,12,0.1818,0.0453
Ca21chr2_C_albicans_SC5314,420000,3620000,75,1,518,0,0,24,0.3934,0.0404
Ca21chr2_C_albicans_SC5314,430000,3630000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,440000,3640000,60,0,468,0,0,8,0.129,0.0152
Ca21chr2_C_albicans_SC5314,450000,3650000,37,0,294,0,0,2,0.0308,0.006
Ca21chr2_C_albicans_SC5314,460000,3660000,116,9,735,0,0,59,1.0351,0.0686
Ca21chr2_C_albicans_SC5314,470000,3670000,150,0,1237,0,0,4,0.0816,0.0029
Ca21chr2_C_albicans_SC5314,480000,3680000,93,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,490000,3690000,122,1,534,0,0,106,1.7667,0.1613
Ca21chr2_C_albicans_SC5314,500000,3700000,22,0,177,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,510000,3710000,91,0,702,0,0,12,0.2069,0.0151
Ca21chr2_C_albicans_SC5314,520000,3720000,126,0,1062,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,530000,3730000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,540000,3740000,50,0,413,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,550000,3750000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,560000,3760000,21,0,177,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,570000,3770000,43,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,580000,3780000,31,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,590000,3790000,52,0,410,0,0,6,0.0952,0.013
Ca21chr2_C_albicans_SC5314,600000,3800000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,610000,3810000,65,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,620000,3820000,21,0,177,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,630000,3830000,15,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,640000,3840000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,650000,3850000,84,0,708,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,660000,3860000,22,0,176,0,0,2,0.0299,0.0101
Ca21chr2_C_albicans_SC5314,670000,3870000,100,9,814,0,0,6,0.1071,0.0065
Ca21chr2_C_albicans_SC5314,680000,3880000,21,0,177,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,690000,3890000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,700000,3900000,44,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,710000,3910000,15,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,720000,3920000,119,0,1003,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,730000,3930000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,740000,3940000,21,0,177,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,750000,3950000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,760000,3960000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,770000,3970000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,780000,3980000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,790000,3990000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,800000,4000000,7,0,59,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,810000,4010000,63,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,820000,4020000,57,0,472,0,0,1,0.0161,0.0019
Ca21chr2_C_albicans_SC5314,830000,4030000,106,0,884,0,0,1,0.0182,0.001
Ca21chr2_C_albicans_SC5314,840000,4040000,127,0,1062,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,850000,4050000,81,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,860000,4060000,98,0,826,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,870000,4070000,64,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,880000,4080000,117,0,806,0,0,36,0.6429,0.039
Ca21chr2_C_albicans_SC5314,890000,4090000,92,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,900000,4100000,255,0,1594,0,0,116,2.6977,0.0627
Ca21chr2_C_albicans_SC5314,910000,4110000,370,2,3122,0,0,8,0.4211,0.0023
Ca21chr2_C_albicans_SC5314,920000,4120000,277,0,1110,0,0,116,2.3673,0.0836
Ca21chr2_C_albicans_SC5314,930000,4130000,174,2,881,0,0,124,2.2963,0.1173
Ca21chr2_C_albicans_SC5314,940000,4140000,98,0,826,0,0,5,0.0893,0.0054
Ca21chr2_C_albicans_SC5314,950000,4150000,84,6,434,0,0,61,0.9839,0.1164
Ca21chr2_C_albicans_SC5314,960000,4160000,30,2,295,0,0,10,0.1538,0.0306
Ca21chr2_C_albicans_SC5314,970000,4170000,42,1,353,0,0,59,0.9219,0.149
Ca21chr2_C_albicans_SC5314,980000,4180000,144,2,117,0,0,128,1.9394,0.4867
Ca21chr2_C_albicans_SC5314,990000,4190000,312,0,747,0,0,65,1.2037,0.0614
Ca21chr2_C_albicans_SC5314,1000000,4200000,49,0,413,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1010000,4210000,35,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1020000,4220000,182,14,395,0,0,122,2.0,0.2064
Ca21chr2_C_albicans_SC5314,1030000,4230000,35,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1040000,4240000,247,0,2065,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1050000,4250000,105,0,885,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1060000,4260000,140,0,1180,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1070000,4270000,123,0,1001,0,0,4,0.0755,0.0036
Ca21chr2_C_albicans_SC5314,1080000,4280000,132,0,1058,0,0,2,0.0385,0.0017
Ca21chr2_C_albicans_SC5314,1090000,4290000,263,0,2180,0,0,7,0.2059,0.0029
Ca21chr2_C_albicans_SC5314,1100000,4300000,195,0,1455,0,0,34,0.7391,0.0206
Ca21chr2_C_albicans_SC5314,1110000,4310000,191,0,1593,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1120000,4320000,65,1,531,0,0,1,0.0164,0.0017
Ca21chr2_C_albicans_SC5314,1130000,4330000,92,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1140000,4340000,125,0,1003,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1150000,4350000,42,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1160000,4360000,107,0,885,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1170000,4370000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,1180000,4380000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1190000,4390000,85,0,708,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1200000,4400000,166,0,1357,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1210000,4410000,89,0,708,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1220000,4420000,85,0,708,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1230000,4430000,144,0,1176,0,0,4,0.08,0.003
Ca21chr2_C_albicans_SC5314,1240000,4440000,64,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1250000,4450000,140,0,1180,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1260000,4460000,91,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1270000,4470000,133,0,1121,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1280000,4480000,162,0,1296,0,0,4,0.0833,0.0027
Ca21chr2_C_albicans_SC5314,1290000,4490000,275,0,1708,0,0,72,1.7561,0.0363
Ca21chr2_C_albicans_SC5314,1300000,4500000,170,0,1282,0,0,20,0.4167,0.0138
Ca21chr2_C_albicans_SC5314,1310000,4510000,348,0,2163,0,0,82,2.4848,0.0327
Ca21chr2_C_albicans_SC5314,1320000,4520000,126,0,1062,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1330000,4530000,201,0,1587,0,0,6,0.1364,0.0034
Ca21chr2_C_albicans_SC5314,1340000,4540000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1350000,4550000,31,0,234,0,0,4,0.0606,0.0151
Ca21chr2_C_albicans_SC5314,1360000,4560000,106,0,283,0,0,66,1.0312,0.1697
Ca21chr2_C_albicans_SC5314,1370000,4570000,97,0,431,0,0,82,1.3226,0.1553
Ca21chr2_C_albicans_SC5314,1380000,4580000,136,0,1118,0,0,6,0.1176,0.0048
Ca21chr2_C_albicans_SC5314,1390000,4590000,85,0,708,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1400000,4600000,64,0,530,0,0,2,0.0328,0.0034
Ca21chr2_C_albicans_SC5314,1410000,4610000,73,0,590,0,0,1,0.0167,0.0015
Ca21chr2_C_albicans_SC5314,1420000,4620000,326,0,1126,0,0,87,1.8125,0.0599
Ca21chr2_C_albicans_SC5314,1430000,4630000,110,0,814,0,0,24,0.4286,0.026
Ca21chr2_C_albicans_SC5314,1440000,4640000,156,0,1298,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1450000,4650000,42,0,288,0,0,14,0.2154,0.0424
Ca21chr2_C_albicans_SC5314,1460000,4660000,105,0,885,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1470000,4670000,116,0,944,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1480000,4680000,7,0,59,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1490000,4690000,35,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1500000,4700000,77,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1510000,4710000,70,1,589,0,0,2,0.0333,0.003
Ca21chr2_C_albicans_SC5314,1520000,4720000,100,0,826,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1530000,4730000,91,0,767,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1540000,4740000,37,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1550000,4750000,24,0,174,0,0,6,0.0896,0.0303
Ca21chr2_C_albicans_SC5314,1560000,4760000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1570000,4770000,28,0,236,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1580000,4780000,35,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1590000,4790000,70,0,590,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1600000,4800000,7,0,59,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1610000,4810000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,1620000,4820000,49,0,413,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1630000,4830000,107,0,885,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1640000,4840000,77,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1650000,4850000,112,0,883,0,0,52,0.9455,0.0523
Ca21chr2_C_albicans_SC5314,1660000,4860000,389,2,134,0,0,126,2.0323,0.24
Ca21chr2_C_albicans_SC5314,1670000,4870000,75,0,387,0,0,20,0.3175,0.0433
Ca21chr2_C_albicans_SC5314,1680000,4880000,55,4,404,0,0,18,0.2857,0.0389
Ca21chr2_C_albicans_SC5314,1690000,4890000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1700000,4900000,98,0,764,0,0,27,0.4737,0.0313
Ca21chr2_C_albicans_SC5314,1710000,4910000,314,0,2332,0,0,35,1.129,0.0132
Ca21chr2_C_albicans_SC5314,1720000,4920000,133,7,849,0,0,56,1.0182,0.0566
Ca21chr2_C_albicans_SC5314,1730000,4930000,43,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1740000,4940000,70,1,589,0,0,2,0.0333,0.003
Ca21chr2_C_albicans_SC5314,1750000,4950000,56,0,472,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1760000,4960000,133,0,1121,0,0,1,0.0196,0.0008
Ca21chr2_C_albicans_SC5314,1770000,4970000,30,0,235,0,0,3,0.0455,0.0113
Ca21chr2_C_albicans_SC5314,1780000,4980000,51,0,411,0,0,4,0.0635,0.0087
Ca21chr2_C_albicans_SC5314,1790000,4990000,71,0,525,0,0,2,0.0328,0.0034
Ca21chr2_C_albicans_SC5314,1800000,5000000,250,0,2065,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1810000,5010000,284,0,2360,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1820000,5020000,73,0,522,0,0,18,0.2951,0.0303
Ca21chr2_C_albicans_SC5314,1830000,5030000,103,0,826,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1840000,5040000,77,0,649,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1850000,5050000,179,0,1475,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1860000,5060000,61,0,534,0,0,18,0.2951,0.0303
Ca21chr2_C_albicans_SC5314,1870000,5070000,57,0,472,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1880000,5080000,283,0,1304,0,0,118,2.5652,0.0744
Ca21chr2_C_albicans_SC5314,1890000,5090000,144,0,1177,0,0,4,0.08,0.003
Ca21chr2_C_albicans_SC5314,1900000,5100000,177,0,1475,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1910000,5110000,80,0,646,0,0,6,0.1017,0.0083
Ca21chr2_C_albicans_SC5314,1920000,5120000,198,0,1652,0,0,1,0.0233,0.0005
Ca21chr2_C_albicans_SC5314,1930000,5130000,63,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1940000,5140000,35,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1950000,5150000,113,1,943,0,0,2,0.037,0.0019
Ca21chr2_C_albicans_SC5314,1960000,5160000,161,0,1357,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1970000,5170000,63,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,1980000,5180000,30,1,300,0,0,18,0.2769,0.0544
Ca21chr2_C_albicans_SC5314,1990000,5190000,63,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2000000,5200000,51,0,413,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2010000,5210000,371,0,2207,0,0,118,3.6875,0.0458
Ca21chr2_C_albicans_SC5314,2020000,5220000,119,0,1003,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2030000,5230000,85,0,708,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2040000,5240000,14,0,118,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2050000,5250000,63,0,531,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2060000,5260000,36,0,295,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2070000,5270000,43,0,354,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2080000,5280000,179,2,145,0,0,118,1.8154,0.362
Ca21chr2_C_albicans_SC5314,2090000,5290000,143,0,1178,0,0,4,0.08,0.003
Ca21chr2_C_albicans_SC5314,2100000,5300000,201,6,1710,0,0,20,0.4762,0.0104
Ca21chr2_C_albicans_SC5314,2110000,5310000,249,0,2064,0,0,2,0.0556,0.0009
Ca21chr2_C_albicans_SC5314,2120000,5320000,271,1,2181,0,0,5,0.1471,0.002
Ca21chr2_C_albicans_SC5314,2130000,5330000,198,0,1652,0,0,1,0.0233,0.0005
Ca21chr2_C_albicans_SC5314,2140000,5340000,0,0,0,0,0,0,0.0,0
Ca21chr2_C_albicans_SC5314,2150000,5350000,70,0,590,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2160000,5360000,304,0,2537,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2170000,5370000,225,0,1888,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2180000,5380000,247,0,2005,0,0,2,0.0541,0.0009
Ca21chr2_C_albicans_SC5314,2190000,5390000,238,0,2006,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2200000,5400000,352,0,2950,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2210000,5410000,557,0,4602,0,0,0,-0.0,0.0
Ca21chr2_C_albicans_SC5314,2220000,5420000,457,0,3712,0,0,0,0.0,0.0
Ca21chr2_C_albicans_SC5314,2230000,5430000,0,0,0,0,0,0,0.0,0
Ca21chr3_C_albicans_SC5314,0,5440000,126,0,469,0,0,123,2.0164,0.2067
Ca21chr3_C_albicans_SC5314,10000,5450000,199,0,1451,0,0,1,0.0217,0.0006
Ca21chr3_C_albicans_SC5314,20000,5460000,259,0,867,0,0,80,1.5094,0.071
Ca21chr3_C_albicans_SC5314,30000,5470000,145,0,1044,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,40000,5480000,193,0,1393,0,0,4,0.0851,0.0025
Ca21chr3_C_albicans_SC5314,50000,5490000,203,0,1450,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,60000,5500000,140,0,986,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,70000,5510000,128,0,928,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,80000,5520000,361,0,2611,0,0,2,0.0769,0.0007
Ca21chr3_C_albicans_SC5314,90000,5530000,163,0,1160,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,100000,5540000,148,0,1044,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,110000,5550000,32,0,232,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,120000,5560000,40,0,290,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,130000,5570000,106,0,754,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,140000,5580000,8,0,58,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,150000,5590000,88,0,638,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,160000,5600000,78,0,582,0,0,2,0.0333,0.003
Ca21chr3_C_albicans_SC5314,170000,5610000,8,0,58,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,180000,5620000,17,0,116,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,190000,5630000,8,0,58,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,200000,5640000,97,0,696,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,210000,5650000,121,1,870,0,0,2,0.0364,0.002
Ca21chr3_C_albicans_SC5314,220000,5660000,115,0,811,0,0,2,0.0357,0.0022
Ca21chr3_C_albicans_SC5314,230000,5670000,24,0,174,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,240000,5680000,8,0,58,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,250000,5690000,24,0,174,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,260000,5700000,153,0,1102,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,270000,5710000,214,0,776,0,0,44,0.8,0.0444
Ca21chr3_C_albicans_SC5314,280000,5720000,202,0,1450,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,290000,5730000,192,1,1061,0,0,78,1.5294,0.0622
Ca21chr3_C_albicans_SC5314,300000,5740000,112,0,812,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,310000,5750000,40,0,290,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,320000,5760000,72,0,522,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,330000,5770000,73,0,522,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,340000,5780000,64,0,464,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,350000,5790000,162,0,1160,0,0,6,0.12,0.0045
Ca21chr3_C_albicans_SC5314,360000,5800000,54,2,342,0,0,8,0.125,0.0201
Ca21chr3_C_albicans_SC5314,370000,5810000,48,0,348,0,0,1,0.0156,0.0025
Ca21chr3_C_albicans_SC5314,380000,5820000,153,0,1036,0,0,13,0.25,0.0109
Ca21chr3_C_albicans_SC5314,390000,5830000,277,0,1446,0,0,86,1.9111,0.0499
Ca21chr3_C_albicans_SC5314,400000,5840000,56,0,406,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,410000,5850000,49,0,348,0,0,0,0.0,0.0
Ca21chr3_C_albicans_SC5314,420000,5860000,146,0,976,0,0,10,0.1887,0.0089
Ca21chr3_C_albicans_SC5314,430000,5870000,80,0,580,0,0,0,0.0,0.0
