strain,chr,start.pos,length,prop.o.arm,arm
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,1999234,1999312,0.4661,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,1999312,2010875,0.4662,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2010875,2012914,0.4874,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2012914,2014929,0.4912,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2014929,2016632,0.4949,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2016632,2026526,0.498,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2026526,2030054,0.5162,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2030054,2034710,0.5227,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2034710,2036189,0.5312,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2036189,2067812,0.5339,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2067812,2069208,0.592,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2069208,2282497,0.5946,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2282497,2284735,0.9862,right
MAY_154_CKDL210010773-1B-D702-AK1681_HF35GDSX2_L2_1.sort.GT,Ca21chrR_C_albicans_SC5314,2282497,2284735,0.9862,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1526268,1524770,0.0254,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1524770,1497696,0.0263,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1497696,1484004,0.0436,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1484004,1432991,0.0523,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1432991,1421850,0.0849,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1421850,1390706,0.092,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1390706,1376027,0.1119,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1376027,1362651,0.1213,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1362651,1359461,0.1298,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1359461,1358775,0.1319,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1358775,1358200,0.1323,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1358200,1358007,0.1327,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1358007,1356476,0.1328,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1356476,1224712,0.1338,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1224712,1218086,0.2179,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1218086,1077151,0.2222,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1077151,1076898,0.3121,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1076898,1026211,0.3123,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1026211,1025334,0.3447,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1025334,1022702,0.3452,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1022702,998185,0.3469,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,998185,997197,0.3626,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,997197,852707,0.3632,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,852707,836238,0.4555,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,836238,632804,0.466,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,632804,630930,0.5959,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,630930,477190,0.5971,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,477190,472023,0.6953,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,472023,467829,0.6986,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,467829,467751,0.7013,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,467751,432120,0.7013,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,432120,425892,0.7241,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,425892,403874,0.728,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,403874,402889,0.7421,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,402889,399460,0.7427,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,399460,389344,0.7449,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,389344,360538,0.7514,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,360538,360460,0.7698,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,360460,360402,0.7698,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,360402,357401,0.7699,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,357401,356870,0.7718,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,356870,349678,0.7721,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,349678,347813,0.7767,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,347813,347729,0.7779,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,347729,344288,0.7779,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,344288,334437,0.7801,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,334437,309031,0.7864,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,309031,307041,0.8027,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,307041,205084,0.8039,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,205084,203573,0.869,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,203573,168173,0.87,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,168173,166798,0.8926,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,166798,44806,0.8935,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,44806,44535,0.9714,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,44535,41161,0.9716,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,41161,12735,0.9737,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1619885,1619907,0.0341,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1619907,1655955,0.0341,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1655955,1658199,0.0563,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1658199,1707319,0.0576,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1707319,1708564,0.0879,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1708564,1827891,0.0886,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1827891,1836018,0.162,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1836018,1961080,0.167,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1961080,1961812,0.244,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1961812,1989661,0.2444,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1989661,1989826,0.2616,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1989826,2080809,0.2617,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2080809,2081290,0.3176,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2081290,2100386,0.3179,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2100386,2104211,0.3297,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2104211,2188686,0.332,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2188686,2191452,0.384,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2191452,2357311,0.3857,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2357311,2358778,0.4877,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2358778,2403089,0.4886,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2403089,2410898,0.5159,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2410898,2512102,0.5207,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2512102,2513077,0.583,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513077,2516786,0.5836,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2516786,2521184,0.5858,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2521184,2759808,0.5885,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2759808,2761286,0.7353,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2761286,2766429,0.7363,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2766429,2785647,0.7394,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2785647,2963244,0.7512,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2963244,2966788,0.8605,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2966788,3020982,0.8627,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3020982,3021586,0.896,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3021586,3145190,0.8964,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3145190,3145935,0.9724,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3145935,3184935,0.9729,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1887501,1874636,0.0221,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1874636,1859742,0.0288,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1859742,1855450,0.0365,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1855450,1724262,0.0387,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1724262,1722676,0.1067,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1722676,1670024,0.1075,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1670024,1657363,0.1348,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1657363,1634350,0.1414,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1634350,1632663,0.1533,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1632663,1625756,0.1542,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1625756,1367961,0.1577,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1367961,1363160,0.2913,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1363160,1108076,0.2938,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1108076,1105440,0.4259,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1105440,1053305,0.4273,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1053305,1052868,0.4543,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1052868,951692,0.4545,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,951692,948287,0.507,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,948287,928523,0.5087,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,928523,925188,0.519,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,925188,908665,0.5207,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,908665,907408,0.5292,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,907408,769494,0.5299,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,769494,704261,0.6013,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,704261,466364,0.6351,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,466364,466334,0.7584,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,466334,461602,0.7584,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,461602,448282,0.7609,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,448282,440484,0.7678,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,440484,312487,0.7718,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,312487,312237,0.8381,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,312237,18175,0.8382,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,779459,755809,0.0569,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,755809,750450,0.0855,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,750450,577493,0.092,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,577493,577327,0.3013,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,577327,568910,0.3015,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,568910,562527,0.3116,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,562527,511491,0.3194,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,511491,498673,0.3811,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,498673,492140,0.3966,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,492140,490235,0.4045,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,490235,425261,0.4068,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,425261,424513,0.4855,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,424513,390135,0.4864,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,390135,388892,0.528,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,388892,361698,0.5295,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,361698,360855,0.5624,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,360855,360096,0.5634,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,360096,353611,0.5643,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,353611,341983,0.5721,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,341983,338932,0.5862,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,338932,161816,0.5899,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,161816,156880,0.8042,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,156880,15589,0.8102,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,874788,877636,0.0512,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,877636,981911,0.0541,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,981911,983451,0.161,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,983451,1042835,0.1626,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1042835,1054505,0.2235,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1054505,1229275,0.2355,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1229275,1234662,0.4147,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1234662,1288505,0.4202,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1288505,1290666,0.4754,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1290666,1710109,0.4777,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1710109,1712880,0.9078,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1712880,1777671,0.9107,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr4_C_albicans_SC5314,102467,96810,0.8971,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr4_C_albicans_SC5314,96810,15874,0.9028,left
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr4_C_albicans_SC5314,1177902,1186460,0.303,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr4_C_albicans_SC5314,1186460,1306392,0.3171,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr4_C_albicans_SC5314,1306392,1311935,0.5152,right
MAY_155_CKDL210010773-1B-D702-AK1682_HF35GDSX2_L2_1.sort.GT,Ca21chr4_C_albicans_SC5314,1311935,1596695,0.5243,right
