chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr4_C_albicans_SC5314,1582201,8802201,49,right
Ca21chr5_C_albicans_SC5314,98145,8918145,40,left
Ca21chr5_C_albicans_SC5314,98838,8918838,39,left
Ca21chr5_C_albicans_SC5314,100521,8920521,38,left
Ca21chr5_C_albicans_SC5314,104016,8924016,35,left
Ca21chr5_C_albicans_SC5314,146017,8966017,32,left
Ca21chr5_C_albicans_SC5314,162114,8982114,31,left
Ca21chr5_C_albicans_SC5314,170253,8990253,30,left
Ca21chr5_C_albicans_SC5314,173221,8993221,28,left
Ca21chr5_C_albicans_SC5314,174582,8994582,27,left
Ca21chr5_C_albicans_SC5314,220323,9040323,26,left
Ca21chr5_C_albicans_SC5314,220374,9040374,25,left
Ca21chr5_C_albicans_SC5314,293524,9113524,24,left
Ca21chr5_C_albicans_SC5314,296891,9116891,22,left
Ca21chr5_C_albicans_SC5314,348243,9168243,20,left
Ca21chr5_C_albicans_SC5314,352683,9172683,19,left
Ca21chr5_C_albicans_SC5314,392652,9212652,18,left
Ca21chr5_C_albicans_SC5314,405193,9225193,17,left
Ca21chr5_C_albicans_SC5314,406973,9226973,16,left
Ca21chr5_C_albicans_SC5314,407074,9227074,15,left
Ca21chr5_C_albicans_SC5314,427730,9247730,14,left
Ca21chr5_C_albicans_SC5314,444674,9264674,10,left
Ca21chr5_C_albicans_SC5314,445347,9265347,6,left
Ca21chr5_C_albicans_SC5314,454951,9274951,5,left
Ca21chr5_C_albicans_SC5314,466145,9286145,4,left
Ca21chr5_C_albicans_SC5314,470230,9290230,0,left
Ca21chr5_C_albicans_SC5314,470230,9290230,0,right
Ca21chr5_C_albicans_SC5314,492492,9312492,4,right
Ca21chr5_C_albicans_SC5314,507467,9327467,8,right
Ca21chr5_C_albicans_SC5314,553581,9373581,9,right
Ca21chr5_C_albicans_SC5314,554947,9374947,10,right
Ca21chr5_C_albicans_SC5314,580764,9400764,11,right
Ca21chr5_C_albicans_SC5314,582784,9402784,12,right
Ca21chr5_C_albicans_SC5314,584540,9404540,16,right
Ca21chr5_C_albicans_SC5314,584589,9404589,20,right
Ca21chr5_C_albicans_SC5314,693265,9513265,21,right
Ca21chr5_C_albicans_SC5314,706520,9526520,22,right
Ca21chr5_C_albicans_SC5314,719516,9539516,26,right
Ca21chr5_C_albicans_SC5314,736206,9556206,30,right
Ca21chr5_C_albicans_SC5314,745412,9565412,34,right
Ca21chr5_C_albicans_SC5314,751349,9571349,38,right
Ca21chr5_C_albicans_SC5314,784686,9604686,39,right
Ca21chr5_C_albicans_SC5314,786675,9606675,40,right
Ca21chr5_C_albicans_SC5314,867395,9687395,41,right
Ca21chr5_C_albicans_SC5314,868159,9688159,42,right
Ca21chr5_C_albicans_SC5314,871660,9691660,44,right
Ca21chr5_C_albicans_SC5314,885839,9705839,46,right
Ca21chr5_C_albicans_SC5314,891484,9711484,47,right
Ca21chr5_C_albicans_SC5314,894477,9714477,48,right
Ca21chr5_C_albicans_SC5314,922921,9742921,49,right
Ca21chr5_C_albicans_SC5314,930885,9750885,50,right
Ca21chr5_C_albicans_SC5314,961869,9781869,53,right
Ca21chr5_C_albicans_SC5314,971750,9791750,56,right
Ca21chr5_C_albicans_SC5314,1001901,9821901,57,right
Ca21chr5_C_albicans_SC5314,1003076,9823076,58,right
Ca21chr5_C_albicans_SC5314,1071959,9891959,61,right
Ca21chr5_C_albicans_SC5314,1074992,9894992,64,right
Ca21chr5_C_albicans_SC5314,1085237,9905237,66,right
Ca21chr5_C_albicans_SC5314,1094645,9914645,68,right
Ca21chr5_C_albicans_SC5314,1095203,9915203,69,right
Ca21chr5_C_albicans_SC5314,1116980,9936980,70,right
Ca21chr6_C_albicans_SC5314,9403,10019403,183,left
Ca21chr6_C_albicans_SC5314,15925,10025925,182,left
Ca21chr6_C_albicans_SC5314,16614,10026614,174,left
Ca21chr6_C_albicans_SC5314,16623,10026623,170,left
Ca21chr6_C_albicans_SC5314,19417,10029417,167,left
Ca21chr6_C_albicans_SC5314,42739,10052739,164,left
Ca21chr6_C_albicans_SC5314,47250,10057250,160,left
Ca21chr6_C_albicans_SC5314,107170,10117170,156,left
Ca21chr6_C_albicans_SC5314,107426,10117426,153,left
Ca21chr6_C_albicans_SC5314,147901,10157901,150,left
Ca21chr6_C_albicans_SC5314,149182,10159182,148,left
Ca21chr6_C_albicans_SC5314,163875,10173875,146,left
Ca21chr6_C_albicans_SC5314,165571,10175571,145,left
Ca21chr6_C_albicans_SC5314,168650,10178650,144,left
Ca21chr6_C_albicans_SC5314,170976,10180976,140,left
Ca21chr6_C_albicans_SC5314,179169,10189169,138,left
Ca21chr6_C_albicans_SC5314,188521,10198521,134,left
Ca21chr6_C_albicans_SC5314,195663,10205663,130,left
Ca21chr6_C_albicans_SC5314,239354,10249354,126,left
Ca21chr6_C_albicans_SC5314,241863,10251863,125,left
Ca21chr6_C_albicans_SC5314,270928,10280928,124,left
Ca21chr6_C_albicans_SC5314,272353,10282353,123,left
Ca21chr6_C_albicans_SC5314,316993,10326993,122,left
Ca21chr6_C_albicans_SC5314,319071,10329071,120,left
Ca21chr6_C_albicans_SC5314,319396,10329396,116,left
Ca21chr6_C_albicans_SC5314,375774,10385774,112,left
Ca21chr6_C_albicans_SC5314,378490,10388490,111,left
Ca21chr6_C_albicans_SC5314,420903,10430903,110,left
Ca21chr6_C_albicans_SC5314,421351,10431351,106,left
Ca21chr6_C_albicans_SC5314,478135,10488135,102,left
Ca21chr6_C_albicans_SC5314,483228,10493228,99,left
Ca21chr6_C_albicans_SC5314,487551,10497551,96,left
Ca21chr6_C_albicans_SC5314,487688,10497688,92,left
Ca21chr6_C_albicans_SC5314,511641,10521641,88,left
Ca21chr6_C_albicans_SC5314,513809,10523809,84,left
Ca21chr6_C_albicans_SC5314,549201,10559201,80,left
Ca21chr6_C_albicans_SC5314,557425,10567425,76,left
Ca21chr6_C_albicans_SC5314,572320,10582320,72,left
Ca21chr6_C_albicans_SC5314,576316,10586316,70,left
Ca21chr6_C_albicans_SC5314,607273,10617273,68,left
Ca21chr6_C_albicans_SC5314,611741,10621741,66,left
Ca21chr6_C_albicans_SC5314,701508,10711508,64,left
Ca21chr6_C_albicans_SC5314,708705,10718705,60,left
Ca21chr6_C_albicans_SC5314,733885,10743885,56,left
Ca21chr6_C_albicans_SC5314,733887,10743887,52,left
Ca21chr6_C_albicans_SC5314,734107,10744107,51,left
Ca21chr6_C_albicans_SC5314,744062,10754062,50,left
Ca21chr6_C_albicans_SC5314,752932,10762932,46,left
Ca21chr6_C_albicans_SC5314,762444,10772444,42,left
Ca21chr6_C_albicans_SC5314,778036,10788036,38,left
Ca21chr6_C_albicans_SC5314,778495,10788495,35,left
Ca21chr6_C_albicans_SC5314,790131,10800131,32,left
Ca21chr6_C_albicans_SC5314,798808,10808808,30,left
Ca21chr6_C_albicans_SC5314,814954,10824954,28,left
Ca21chr6_C_albicans_SC5314,821239,10831239,27,left
Ca21chr6_C_albicans_SC5314,822688,10832688,24,left
Ca21chr6_C_albicans_SC5314,884232,10894232,20,left
Ca21chr6_C_albicans_SC5314,890432,10900432,19,left
Ca21chr6_C_albicans_SC5314,906786,10916786,18,left
Ca21chr6_C_albicans_SC5314,947974,10957974,14,left
Ca21chr6_C_albicans_SC5314,951420,10961420,10,left
Ca21chr6_C_albicans_SC5314,953218,10963218,6,left
Ca21chr6_C_albicans_SC5314,964445,10974445,2,left
Ca21chr6_C_albicans_SC5314,970641,10980641,1,left
Ca21chr6_C_albicans_SC5314,981916,10991916,0,left
Ca21chr6_C_albicans_SC5314,981916,10991916,0,right
Ca21chr6_C_albicans_SC5314,996539,11006539,1,right
Ca21chr6_C_albicans_SC5314,996602,11006602,2,right
Ca21chr6_C_albicans_SC5314,999377,11009377,6,right
Ca21chr6_C_albicans_SC5314,1011041,11021041,10,right
Ca21chr6_C_albicans_SC5314,1022552,11032552,11,right
Ca21chr6_C_albicans_SC5314,1022972,11032972,12,right
Ca21chr6_C_albicans_SC5314,1028218,11038218,14,right
Ca21chr7_C_albicans_SC5314,74475,11114475,76,left
Ca21chr7_C_albicans_SC5314,75526,11115526,74,left
Ca21chr7_C_albicans_SC5314,88151,11128151,72,left
Ca21chr7_C_albicans_SC5314,88662,11128662,71,left
Ca21chr7_C_albicans_SC5314,101497,11141497,70,left
Ca21chr7_C_albicans_SC5314,111832,11151832,67,left
Ca21chr7_C_albicans_SC5314,118231,11158231,64,left
Ca21chr7_C_albicans_SC5314,118313,11158313,61,left
Ca21chr7_C_albicans_SC5314,119269,11159269,58,left
Ca21chr7_C_albicans_SC5314,120542,11160542,53,left
Ca21chr7_C_albicans_SC5314,147868,11187868,48,left
Ca21chr7_C_albicans_SC5314,147964,11187964,46,left
Ca21chr7_C_albicans_SC5314,158678,11198678,44,left
Ca21chr7_C_albicans_SC5314,160680,11200680,39,left
Ca21chr7_C_albicans_SC5314,170188,11210188,34,left
Ca21chr7_C_albicans_SC5314,171189,11211189,30,left
Ca21chr7_C_albicans_SC5314,171257,11211257,27,left
Ca21chr7_C_albicans_SC5314,174192,11214192,26,left
Ca21chr7_C_albicans_SC5314,175536,11215536,23,left
Ca21chr7_C_albicans_SC5314,280525,11320525,20,left
Ca21chr7_C_albicans_SC5314,281172,11321172,16,left
Ca21chr7_C_albicans_SC5314,295499,11335499,12,left
Ca21chr7_C_albicans_SC5314,296859,11336859,10,left
Ca21chr7_C_albicans_SC5314,312688,11352688,8,left
Ca21chr7_C_albicans_SC5314,318933,11358933,5,left
Ca21chr7_C_albicans_SC5314,318991,11358991,3,left
Ca21chr7_C_albicans_SC5314,422113,11462113,2,left
Ca21chr7_C_albicans_SC5314,423503,11463503,1,left
Ca21chr7_C_albicans_SC5314,427262,11467262,0,left
Ca21chr7_C_albicans_SC5314,427262,11467262,0,right
Ca21chr7_C_albicans_SC5314,434782,11474782,3,right
Ca21chr7_C_albicans_SC5314,434787,11474787,4,right
Ca21chr7_C_albicans_SC5314,435140,11475140,5,right
Ca21chr7_C_albicans_SC5314,435179,11475179,8,right
Ca21chr7_C_albicans_SC5314,438796,11478796,10,right
Ca21chr7_C_albicans_SC5314,479397,11519397,14,right
Ca21chr7_C_albicans_SC5314,482446,11522446,16,right
Ca21chr7_C_albicans_SC5314,482475,11522475,18,right
Ca21chr7_C_albicans_SC5314,489235,11529235,20,right
Ca21chr7_C_albicans_SC5314,491991,11531991,22,right
Ca21chr7_C_albicans_SC5314,500688,11540688,25,right
Ca21chr7_C_albicans_SC5314,504840,11544840,28,right
Ca21chr7_C_albicans_SC5314,523933,11563933,29,right
Ca21chr7_C_albicans_SC5314,535174,11575174,30,right
Ca21chr7_C_albicans_SC5314,566470,11606470,35,right
Ca21chr7_C_albicans_SC5314,567120,11607120,40,right
Ca21chr7_C_albicans_SC5314,571150,11611150,41,right
Ca21chr7_C_albicans_SC5314,571157,11611157,42,right
Ca21chr7_C_albicans_SC5314,572337,11612337,44,right
Ca21chr7_C_albicans_SC5314,656360,11696360,45,right
Ca21chr7_C_albicans_SC5314,660612,11700612,46,right
Ca21chr7_C_albicans_SC5314,669434,11709434,48,right
Ca21chr7_C_albicans_SC5314,676485,11716485,50,right
Ca21chr7_C_albicans_SC5314,765852,11805852,55,right
Ca21chr7_C_albicans_SC5314,768626,11808626,60,right
Ca21chr7_C_albicans_SC5314,782012,11822012,62,right
Ca21chr7_C_albicans_SC5314,782761,11822761,64,right
Ca21chr7_C_albicans_SC5314,788801,11828801,69,right
Ca21chr7_C_albicans_SC5314,789473,11829473,74,right
Ca21chr7_C_albicans_SC5314,827907,11867907,78,right
Ca21chr7_C_albicans_SC5314,827941,11867941,79,right
Ca21chr7_C_albicans_SC5314,829188,11869188,82,right
Ca21chr7_C_albicans_SC5314,830202,11870202,86,right
Ca21chr7_C_albicans_SC5314,831005,11871005,90,right
Ca21chr7_C_albicans_SC5314,834484,11874484,91,right
Ca21chr7_C_albicans_SC5314,837334,11877334,92,right
Ca21chr7_C_albicans_SC5314,838165,11878165,96,right
Ca21chr7_C_albicans_SC5314,839032,11879032,101,right
Ca21chr7_C_albicans_SC5314,839666,11879666,102,right
Ca21chr7_C_albicans_SC5314,839977,11879977,103,right
Ca21chr7_C_albicans_SC5314,898871,11938871,104,right
Ca21chr7_C_albicans_SC5314,898876,11938876,105,right
Ca21chr7_C_albicans_SC5314,898906,11938906,107,right
Ca21chr7_C_albicans_SC5314,898980,11938980,115,right
Ca21chrR_C_albicans_SC5314,120278,12110278,316,left
Ca21chrR_C_albicans_SC5314,120956,12110956,315,left
Ca21chrR_C_albicans_SC5314,128136,12118136,314,left
Ca21chrR_C_albicans_SC5314,128961,12118961,310,left
Ca21chrR_C_albicans_SC5314,144474,12134474,306,left
Ca21chrR_C_albicans_SC5314,144533,12134533,304,left
Ca21chrR_C_albicans_SC5314,147089,12137089,302,left
Ca21chrR_C_albicans_SC5314,149762,12139762,298,left
Ca21chrR_C_albicans_SC5314,171649,12161649,294,left
Ca21chrR_C_albicans_SC5314,171984,12161984,293,left
Ca21chrR_C_albicans_SC5314,209538,12199538,292,left
Ca21chrR_C_albicans_SC5314,211633,12201633,291,left
Ca21chrR_C_albicans_SC5314,220955,12210955,290,left
Ca21chrR_C_albicans_SC5314,226534,12216534,289,left
Ca21chrR_C_albicans_SC5314,229181,12219181,288,left
Ca21chrR_C_albicans_SC5314,230448,12220448,287,left
Ca21chrR_C_albicans_SC5314,231391,12221391,283,left
Ca21chrR_C_albicans_SC5314,237601,12227601,278,left
Ca21chrR_C_albicans_SC5314,237966,12227966,276,left
Ca21chrR_C_albicans_SC5314,252194,12242194,274,left
Ca21chrR_C_albicans_SC5314,255518,12245518,270,left
Ca21chrR_C_albicans_SC5314,263346,12253346,266,left
Ca21chrR_C_albicans_SC5314,266403,12256403,263,left
Ca21chrR_C_albicans_SC5314,287888,12277888,260,left
Ca21chrR_C_albicans_SC5314,299732,12289732,256,left
Ca21chrR_C_albicans_SC5314,360742,12350742,252,left
Ca21chrR_C_albicans_SC5314,362382,12352382,251,left
Ca21chrR_C_albicans_SC5314,432012,12422012,250,left
Ca21chrR_C_albicans_SC5314,440329,12430329,246,left
Ca21chrR_C_albicans_SC5314,476777,12466777,242,left
Ca21chrR_C_albicans_SC5314,499899,12489899,241,left
Ca21chrR_C_albicans_SC5314,518285,12508285,240,left
Ca21chrR_C_albicans_SC5314,527385,12517385,239,left
Ca21chrR_C_albicans_SC5314,531259,12521259,238,left
Ca21chrR_C_albicans_SC5314,536041,12526041,237,left
Ca21chrR_C_albicans_SC5314,545706,12535706,236,left
Ca21chrR_C_albicans_SC5314,547706,12537706,235,left
Ca21chrR_C_albicans_SC5314,571968,12561968,234,left
Ca21chrR_C_albicans_SC5314,573619,12563619,233,left
Ca21chrR_C_albicans_SC5314,586381,12576381,232,left
Ca21chrR_C_albicans_SC5314,589627,12579627,228,left
Ca21chrR_C_albicans_SC5314,605587,12595587,224,left
Ca21chrR_C_albicans_SC5314,606726,12596726,220,left
Ca21chrR_C_albicans_SC5314,607675,12597675,216,left
Ca21chrR_C_albicans_SC5314,607689,12597689,212,left
Ca21chrR_C_albicans_SC5314,631968,12621968,208,left
Ca21chrR_C_albicans_SC5314,632520,12622520,207,left
Ca21chrR_C_albicans_SC5314,729419,12719419,206,left
Ca21chrR_C_albicans_SC5314,734049,12724049,205,left
Ca21chrR_C_albicans_SC5314,798900,12788900,204,left
Ca21chrR_C_albicans_SC5314,803382,12793382,201,left
Ca21chrR_C_albicans_SC5314,803435,12793435,200,left
Ca21chrR_C_albicans_SC5314,880248,12870248,198,left
Ca21chrR_C_albicans_SC5314,883581,12873581,196,left
Ca21chrR_C_albicans_SC5314,942754,12932754,194,left
Ca21chrR_C_albicans_SC5314,952196,12942196,190,left
Ca21chrR_C_albicans_SC5314,973272,12963272,186,left
Ca21chrR_C_albicans_SC5314,979262,12969262,184,left
Ca21chrR_C_albicans_SC5314,1010592,13000592,182,left
Ca21chrR_C_albicans_SC5314,1013184,13003184,177,left
Ca21chrR_C_albicans_SC5314,1015579,13005579,172,left
Ca21chrR_C_albicans_SC5314,1019101,13009101,171,left
Ca21chrR_C_albicans_SC5314,1021142,13011142,167,left
Ca21chrR_C_albicans_SC5314,1021235,13011235,166,left
Ca21chrR_C_albicans_SC5314,1022589,13012589,162,left
Ca21chrR_C_albicans_SC5314,1026735,13016735,158,left
Ca21chrR_C_albicans_SC5314,1045548,13035548,154,left
Ca21chrR_C_albicans_SC5314,1056901,13046901,151,left
Ca21chrR_C_albicans_SC5314,1084842,13074842,148,left
Ca21chrR_C_albicans_SC5314,1091217,13081217,144,left
Ca21chrR_C_albicans_SC5314,1094279,13084279,140,left
Ca21chrR_C_albicans_SC5314,1094813,13084813,136,left
Ca21chrR_C_albicans_SC5314,1110295,13100295,132,left
Ca21chrR_C_albicans_SC5314,1116764,13106764,128,left
Ca21chrR_C_albicans_SC5314,1120784,13110784,124,left
Ca21chrR_C_albicans_SC5314,1126782,13116782,120,left
Ca21chrR_C_albicans_SC5314,1128608,13118608,116,left
Ca21chrR_C_albicans_SC5314,1134783,13124783,114,left
Ca21chrR_C_albicans_SC5314,1157824,13147824,112,left
Ca21chrR_C_albicans_SC5314,1158941,13148941,111,left
Ca21chrR_C_albicans_SC5314,1158999,13148999,110,left
Ca21chrR_C_albicans_SC5314,1204836,13194836,109,left
Ca21chrR_C_albicans_SC5314,1209701,13199701,107,left
Ca21chrR_C_albicans_SC5314,1237652,13227652,105,left
Ca21chrR_C_albicans_SC5314,1244370,13234370,101,left
Ca21chrR_C_albicans_SC5314,1259747,13249747,97,left
Ca21chrR_C_albicans_SC5314,1260915,13250915,93,left
Ca21chrR_C_albicans_SC5314,1261679,13251679,89,left
Ca21chrR_C_albicans_SC5314,1262938,13252938,85,left
Ca21chrR_C_albicans_SC5314,1270286,13260286,81,left
Ca21chrR_C_albicans_SC5314,1276318,13266318,76,left
Ca21chrR_C_albicans_SC5314,1308913,13298913,71,left
Ca21chrR_C_albicans_SC5314,1310533,13300533,70,left
Ca21chrR_C_albicans_SC5314,1311014,13301014,69,left
Ca21chrR_C_albicans_SC5314,1311994,13301994,68,left
Ca21chrR_C_albicans_SC5314,1324643,13314643,67,left
Ca21chrR_C_albicans_SC5314,1325208,13315208,62,left
Ca21chrR_C_albicans_SC5314,1335196,13325196,61,left
Ca21chrR_C_albicans_SC5314,1363630,13353630,56,left
Ca21chrR_C_albicans_SC5314,1367189,13357189,55,left
Ca21chrR_C_albicans_SC5314,1372098,13362098,54,left
Ca21chrR_C_albicans_SC5314,1373704,13363704,53,left
Ca21chrR_C_albicans_SC5314,1399195,13389195,52,left
Ca21chrR_C_albicans_SC5314,1399307,13389307,51,left
Ca21chrR_C_albicans_SC5314,1399631,13389631,50,left
Ca21chrR_C_albicans_SC5314,1405426,13395426,46,left
Ca21chrR_C_albicans_SC5314,1407595,13397595,42,left
Ca21chrR_C_albicans_SC5314,1411224,13401224,38,left
Ca21chrR_C_albicans_SC5314,1411385,13401385,35,left
Ca21chrR_C_albicans_SC5314,1420273,13410273,32,left
Ca21chrR_C_albicans_SC5314,1420783,13410783,31,left
Ca21chrR_C_albicans_SC5314,1477421,13467421,28,left
Ca21chrR_C_albicans_SC5314,1478443,13468443,24,left
Ca21chrR_C_albicans_SC5314,1494437,13484437,20,left
Ca21chrR_C_albicans_SC5314,1494736,13484736,18,left
Ca21chrR_C_albicans_SC5314,1546267,13536267,16,left
Ca21chrR_C_albicans_SC5314,1562938,13552938,14,left
Ca21chrR_C_albicans_SC5314,1670017,13660017,12,left
Ca21chrR_C_albicans_SC5314,1676193,13666193,11,left
Ca21chrR_C_albicans_SC5314,1716411,13706411,10,left
Ca21chrR_C_albicans_SC5314,1716429,13706429,6,left
Ca21chrR_C_albicans_SC5314,1742453,13732453,2,left
Ca21chrR_C_albicans_SC5314,1745427,13735427,0,left
Ca21chrR_C_albicans_SC5314,1745427,13735427,0,right
Ca21chrR_C_albicans_SC5314,1787281,13777281,4,right
Ca21chrR_C_albicans_SC5314,1795870,13785870,8,right
Ca21chrR_C_albicans_SC5314,1804948,13794948,12,right
Ca21chrR_C_albicans_SC5314,1804955,13794955,17,right
Ca21chrR_C_albicans_SC5314,1805377,13795377,18,right
Ca21chrR_C_albicans_SC5314,1813387,13803387,20,right
Ca21chrR_C_albicans_SC5314,1813518,13803518,22,right
Ca21chrR_C_albicans_SC5314,1821534,13811534,23,right
Ca21chrR_C_albicans_SC5314,1822594,13812594,24,right
Ca21chrR_C_albicans_SC5314,1829215,13819215,28,right
Ca21chrR_C_albicans_SC5314,1832255,13822255,32,right
Ca21chrR_C_albicans_SC5314,1855200,13845200,36,right
Ca21chrR_C_albicans_SC5314,1855257,13845257,40,right
Ca21chrR_C_albicans_SC5314,1999234,13989234,43,right
Ca21chrR_C_albicans_SC5314,1999312,13989312,46,right
Ca21chrR_C_albicans_SC5314,2010875,14000875,48,right
Ca21chrR_C_albicans_SC5314,2012914,14002914,50,right
Ca21chrR_C_albicans_SC5314,2014929,14004929,51,right
Ca21chrR_C_albicans_SC5314,2016632,14006632,52,right
Ca21chrR_C_albicans_SC5314,2019263,14009263,53,right
Ca21chrR_C_albicans_SC5314,2020211,14010211,54,right
Ca21chrR_C_albicans_SC5314,2026526,14016526,58,right
Ca21chrR_C_albicans_SC5314,2030054,14020054,62,right
Ca21chrR_C_albicans_SC5314,2034710,14024710,63,right
Ca21chrR_C_albicans_SC5314,2036189,14026189,64,right
Ca21chrR_C_albicans_SC5314,2048604,14038604,66,right
Ca21chrR_C_albicans_SC5314,2051762,14041762,68,right
Ca21chrR_C_albicans_SC5314,2067812,14057812,71,right
Ca21chrR_C_albicans_SC5314,2069208,14059208,74,right
Ca21chrR_C_albicans_SC5314,2282497,14272497,80,right
